voucher_id,date,type,warehouse_id
PK-20265324,2026-01-11,nhap,dong_goi
PK-20265432,2026-01-11,nhap,thanh_pham
PK-20265456,2026-01-11,xuat,vat_tu
PK-20265651,2026-01-11,nhap,hanh_chinh
PK-20266156,2026-01-11,xuat,dong_goi
PK-20266228,2026-01-11,nhap,nguyen_lieu_chinh
PK-20266232,2026-01-11,nhap,hang_hoa
PK-20266583,2026-01-11,nhap,vat_tu
PK-20266656,2026-01-11,xuat,son_dau_mau
PK-20266704,2026-01-11,nhap,dong_goi
PK-20266747,2026-01-11,nhap,hang_hoa
PK-20267020,2026-01-11,nhap,son_dau_mau
PK-20267194,2026-01-11,nhap,son_dau_mau
PK-20267311,2026-01-11,xuat,son_dau_mau
PK-20267506,2026-01-11,nhap,thanh_pham
PK-20267836,2026-01-11,xuat,dong_goi
PK-20267846,2026-01-11,nhap,hang_hoa
PK-20267967,2026-01-11,xuat,dong_goi
PK-20268031,2026-01-11,xuat,hanh_chinh
PK-20268047,2026-01-11,xuat,vat_tu
PK-20268109,2026-01-11,xuat,hanh_chinh
PK-20268195,2026-01-11,nhap,nguyen_lieu_chinh
PK-20268415,2026-01-11,xuat,thanh_pham
PK-20260483,2026-01-12,nhap,vat_tu
PK-20260583,2026-01-12,xuat,son_dau_mau
PK-20260626,2026-01-12,xuat,vat_tu
PK-20260799,2026-01-12,nhap,vat_tu
PK-20261044,2026-01-12,xuat,hang_hoa
PK-20261272,2026-01-12,nhap,dong_goi
PK-20261405,2026-01-12,xuat,dong_goi
PK-20261568,2026-01-12,nhap,dong_goi
PK-20261655,2026-01-12,xuat,son_dau_mau
PK-20262027,2026-01-12,nhap,hang_hoa
PK-20262381,2026-01-12,xuat,nguyen_lieu_chinh
PK-20262526,2026-01-12,nhap,dong_goi
PK-20262552,2026-01-12,xuat,thanh_pham
PK-20262911,2026-01-12,nhap,dong_goi
PK-20263298,2026-01-12,nhap,hang_hoa
PK-20263598,2026-01-12,xuat,hanh_chinh
PK-20263606,2026-01-12,nhap,nguyen_lieu_chinh
PK-20263753,2026-01-12,nhap,nguyen_lieu_chinh
PK-20263761,2026-01-12,nhap,hanh_chinh
PK-20263852,2026-01-12,xuat,hanh_chinh
PK-20263910,2026-01-12,nhap,dong_goi
PK-20263929,2026-01-12,xuat,hanh_chinh
PK-20264236,2026-01-12,nhap,thanh_pham
PK-20264688,2026-01-12,nhap,thanh_pham
PK-20265242,2026-01-12,xuat,dong_goi
PK-20265278,2026-01-12,xuat,nguyen_lieu_chinh
PK-20265485,2026-01-12,xuat,hanh_chinh
PK-20265869,2026-01-12,nhap,vat_tu
PK-20265959,2026-01-12,xuat,thanh_pham
PK-20266006,2026-01-12,xuat,hang_hoa
PK-20266181,2026-01-12,xuat,thanh_pham
PK-20266264,2026-01-12,nhap,dong_goi
PK-20266339,2026-01-12,xuat,thanh_pham
PK-20266429,2026-01-12,nhap,hang_hoa
PK-20267009,2026-01-12,xuat,dong_goi
PK-20267372,2026-01-12,xuat,son_dau_mau
PK-20267417,2026-01-12,xuat,hang_hoa
PK-20267453,2026-01-12,nhap,dong_goi
PK-20267636,2026-01-12,xuat,dong_goi
PK-20267956,2026-01-12,xuat,hanh_chinh
PK-20267968,2026-01-12,xuat,vat_tu
PK-20268094,2026-01-12,nhap,hang_hoa
PK-20268121,2026-01-12,xuat,vat_tu
PK-20268272,2026-01-12,nhap,dong_goi
PK-20268277,2026-01-12,nhap,hanh_chinh
PK-20268428,2026-01-12,xuat,dong_goi
PK-20260046,2026-01-13,xuat,hanh_chinh
PK-20260324,2026-01-13,nhap,nguyen_lieu_chinh
PK-20260368,2026-01-13,nhap,dong_goi
PK-20260410,2026-01-13,xuat,hanh_chinh
PK-20260518,2026-01-13,nhap,hanh_chinh
PK-20260598,2026-01-13,nhap,son_dau_mau
PK-20260648,2026-01-13,nhap,son_dau_mau
PK-20260655,2026-01-13,nhap,hanh_chinh
PK-20260739,2026-01-13,xuat,dong_goi
PK-20260863,2026-01-13,xuat,hang_hoa
PK-20261096,2026-01-13,xuat,vat_tu
PK-20261359,2026-01-13,nhap,son_dau_mau
PK-20261433,2026-01-13,xuat,hang_hoa
PK-20261870,2026-01-13,nhap,son_dau_mau
PK-20261999,2026-01-13,xuat,dong_goi
PK-20262010,2026-01-13,xuat,nguyen_lieu_chinh
PK-20262276,2026-01-13,xuat,thanh_pham
PK-20262371,2026-01-13,nhap,dong_goi
PK-20262441,2026-01-13,xuat,son_dau_mau
PK-20262826,2026-01-13,nhap,vat_tu
PK-20263053,2026-01-13,nhap,son_dau_mau
PK-20263350,2026-01-13,nhap,dong_goi
PK-20263426,2026-01-13,nhap,vat_tu
PK-20263474,2026-01-13,xuat,thanh_pham
PK-20263568,2026-01-13,nhap,dong_goi
PK-20263715,2026-01-13,xuat,thanh_pham
PK-20263726,2026-01-13,nhap,son_dau_mau
PK-20264073,2026-01-13,xuat,hanh_chinh
PK-20264302,2026-01-13,xuat,vat_tu
PK-20264391,2026-01-13,nhap,nguyen_lieu_chinh
PK-20264442,2026-01-13,nhap,dong_goi
PK-20264882,2026-01-13,nhap,thanh_pham
PK-20265004,2026-01-13,nhap,hang_hoa
PK-20265012,2026-01-13,nhap,thanh_pham
PK-20265024,2026-01-13,nhap,son_dau_mau
PK-20265027,2026-01-13,nhap,thanh_pham
PK-20265687,2026-01-13,nhap,nguyen_lieu_chinh
PK-20265737,2026-01-13,nhap,vat_tu
PK-20265758,2026-01-13,xuat,hang_hoa
PK-20265759,2026-01-13,xuat,son_dau_mau
PK-20265825,2026-01-13,xuat,hang_hoa
PK-20265894,2026-01-13,xuat,nguyen_lieu_chinh
PK-20265965,2026-01-13,xuat,hang_hoa
PK-20266366,2026-01-13,nhap,son_dau_mau
PK-20266590,2026-01-13,xuat,dong_goi
PK-20266755,2026-01-13,nhap,dong_goi
PK-20266795,2026-01-13,xuat,vat_tu
PK-20266870,2026-01-13,xuat,dong_goi
PK-20266910,2026-01-13,xuat,dong_goi
PK-20266920,2026-01-13,xuat,vat_tu
PK-20267051,2026-01-13,nhap,son_dau_mau
PK-20267188,2026-01-13,nhap,son_dau_mau
PK-20267210,2026-01-13,xuat,son_dau_mau
PK-20267291,2026-01-13,nhap,thanh_pham
PK-20267489,2026-01-13,nhap,dong_goi
PK-20267712,2026-01-13,xuat,dong_goi
PK-20268035,2026-01-13,xuat,nguyen_lieu_chinh
PK-20268163,2026-01-13,nhap,son_dau_mau
PK-20268398,2026-01-13,nhap,dong_goi
PK-20268457,2026-01-13,xuat,son_dau_mau
PK-20268494,2026-01-13,nhap,vat_tu
PK-20260286,2026-01-14,xuat,thanh_pham
PK-20260313,2026-01-14,xuat,dong_goi
PK-20260328,2026-01-14,xuat,dong_goi
PK-20260509,2026-01-14,nhap,hang_hoa
PK-20260523,2026-01-14,nhap,thanh_pham
PK-20261117,2026-01-14,nhap,thanh_pham
PK-20261791,2026-01-14,xuat,hanh_chinh
PK-20262257,2026-01-14,xuat,dong_goi
PK-20262352,2026-01-14,xuat,son_dau_mau
PK-20262447,2026-01-14,nhap,hang_hoa
PK-20262625,2026-01-14,nhap,hang_hoa
PK-20262653,2026-01-14,xuat,nguyen_lieu_chinh
PK-20262806,2026-01-14,xuat,hanh_chinh
PK-20262819,2026-01-14,xuat,dong_goi
PK-20262977,2026-01-14,xuat,hanh_chinh
PK-20262991,2026-01-14,nhap,hang_hoa
PK-20263070,2026-01-14,nhap,thanh_pham
PK-20263221,2026-01-14,nhap,son_dau_mau
PK-20263283,2026-01-14,xuat,dong_goi
PK-20263330,2026-01-14,xuat,vat_tu
PK-20263413,2026-01-14,nhap,hang_hoa
PK-20264340,2026-01-14,xuat,thanh_pham
PK-20264342,2026-01-14,nhap,dong_goi
PK-20264519,2026-01-14,xuat,hang_hoa
PK-20264902,2026-01-14,nhap,dong_goi
PK-20264964,2026-01-14,nhap,dong_goi
PK-20265046,2026-01-14,xuat,hang_hoa
PK-20265267,2026-01-14,nhap,son_dau_mau
PK-20265941,2026-01-14,xuat,nguyen_lieu_chinh
PK-20266140,2026-01-14,xuat,hanh_chinh
PK-20266398,2026-01-14,xuat,dong_goi
PK-20266736,2026-01-14,xuat,son_dau_mau
PK-20266745,2026-01-14,xuat,hang_hoa
PK-20266789,2026-01-14,nhap,vat_tu
PK-20267246,2026-01-14,nhap,son_dau_mau
PK-20267284,2026-01-14,nhap,hanh_chinh
PK-20267473,2026-01-14,nhap,vat_tu
PK-20267555,2026-01-14,xuat,son_dau_mau
PK-20267679,2026-01-14,nhap,dong_goi
PK-20267796,2026-01-14,nhap,thanh_pham
PK-20268108,2026-01-14,xuat,thanh_pham
PK-20260057,2026-01-15,nhap,thanh_pham
PK-20260282,2026-01-15,nhap,son_dau_mau
PK-20260416,2026-01-15,xuat,hanh_chinh
PK-20260433,2026-01-15,nhap,nguyen_lieu_chinh
PK-20260661,2026-01-15,xuat,nguyen_lieu_chinh
PK-20260779,2026-01-15,nhap,nguyen_lieu_chinh
PK-20261206,2026-01-15,xuat,hang_hoa
PK-20261266,2026-01-15,nhap,nguyen_lieu_chinh
PK-20261369,2026-01-15,nhap,vat_tu
PK-20261403,2026-01-15,xuat,hanh_chinh
PK-20261412,2026-01-15,xuat,thanh_pham
PK-20261413,2026-01-15,nhap,son_dau_mau
PK-20261658,2026-01-15,nhap,nguyen_lieu_chinh
PK-20261728,2026-01-15,xuat,thanh_pham
PK-20261730,2026-01-15,nhap,dong_goi
PK-20261903,2026-01-15,xuat,nguyen_lieu_chinh
PK-20262451,2026-01-15,nhap,hanh_chinh
PK-20262845,2026-01-15,xuat,son_dau_mau
PK-20262865,2026-01-15,nhap,thanh_pham
PK-20263197,2026-01-15,nhap,hang_hoa
PK-20263539,2026-01-15,xuat,thanh_pham
PK-20263610,2026-01-15,nhap,thanh_pham
PK-20263830,2026-01-15,nhap,thanh_pham
PK-20263853,2026-01-15,nhap,dong_goi
PK-20263862,2026-01-15,nhap,dong_goi
PK-20264331,2026-01-15,xuat,son_dau_mau
PK-20264371,2026-01-15,nhap,dong_goi
PK-20264417,2026-01-15,xuat,nguyen_lieu_chinh
PK-20264657,2026-01-15,xuat,son_dau_mau
PK-20264668,2026-01-15,xuat,nguyen_lieu_chinh
PK-20264731,2026-01-15,xuat,vat_tu
PK-20264761,2026-01-15,xuat,nguyen_lieu_chinh
PK-20264842,2026-01-15,xuat,nguyen_lieu_chinh
PK-20264851,2026-01-15,nhap,thanh_pham
PK-20264876,2026-01-15,xuat,hang_hoa
PK-20265202,2026-01-15,nhap,hang_hoa
PK-20265821,2026-01-15,xuat,nguyen_lieu_chinh
PK-20266015,2026-01-15,xuat,son_dau_mau
PK-20266158,2026-01-15,nhap,hanh_chinh
PK-20266315,2026-01-15,xuat,nguyen_lieu_chinh
PK-20266330,2026-01-15,xuat,vat_tu
PK-20266400,2026-01-15,nhap,hang_hoa
PK-20266482,2026-01-15,xuat,hang_hoa
PK-20266599,2026-01-15,xuat,dong_goi
PK-20266708,2026-01-15,nhap,vat_tu
PK-20267027,2026-01-15,xuat,hang_hoa
PK-20267193,2026-01-15,xuat,thanh_pham
PK-20267238,2026-01-15,xuat,nguyen_lieu_chinh
PK-20267263,2026-01-15,nhap,nguyen_lieu_chinh
PK-20267676,2026-01-15,nhap,hanh_chinh
PK-20268142,2026-01-15,xuat,hanh_chinh
PK-20268229,2026-01-15,nhap,son_dau_mau
PK-20260073,2026-01-16,nhap,son_dau_mau
PK-20260113,2026-01-16,nhap,dong_goi
PK-20260277,2026-01-16,nhap,dong_goi
PK-20260510,2026-01-16,xuat,dong_goi
PK-20260705,2026-01-16,nhap,vat_tu
PK-20260777,2026-01-16,nhap,thanh_pham
PK-20260972,2026-01-16,nhap,thanh_pham
PK-20261255,2026-01-16,xuat,dong_goi
PK-20261270,2026-01-16,xuat,son_dau_mau
PK-20261519,2026-01-16,xuat,nguyen_lieu_chinh
PK-20261532,2026-01-16,nhap,hang_hoa
PK-20261869,2026-01-16,xuat,son_dau_mau
PK-20262093,2026-01-16,nhap,nguyen_lieu_chinh
PK-20262120,2026-01-16,nhap,nguyen_lieu_chinh
PK-20262267,2026-01-16,xuat,vat_tu
PK-20262289,2026-01-16,nhap,vat_tu
PK-20262671,2026-01-16,nhap,vat_tu
PK-20262729,2026-01-16,nhap,son_dau_mau
PK-20262776,2026-01-16,xuat,dong_goi
PK-20262962,2026-01-16,xuat,nguyen_lieu_chinh
PK-20263518,2026-01-16,xuat,thanh_pham
PK-20263629,2026-01-16,nhap,hanh_chinh
PK-20263746,2026-01-16,nhap,vat_tu
PK-20263814,2026-01-16,xuat,dong_goi
PK-20264430,2026-01-16,xuat,thanh_pham
PK-20264567,2026-01-16,xuat,hang_hoa
PK-20264764,2026-01-16,nhap,vat_tu
PK-20264991,2026-01-16,nhap,dong_goi
PK-20265139,2026-01-16,nhap,dong_goi
PK-20265526,2026-01-16,nhap,dong_goi
PK-20265619,2026-01-16,nhap,nguyen_lieu_chinh
PK-20265683,2026-01-16,nhap,nguyen_lieu_chinh
PK-20265703,2026-01-16,nhap,nguyen_lieu_chinh
PK-20265721,2026-01-16,nhap,hanh_chinh
PK-20265745,2026-01-16,nhap,hanh_chinh
PK-20265804,2026-01-16,nhap,hang_hoa
PK-20265843,2026-01-16,nhap,vat_tu
PK-20266128,2026-01-16,xuat,hang_hoa
PK-20266162,2026-01-16,nhap,thanh_pham
PK-20266198,2026-01-16,xuat,thanh_pham
PK-20266355,2026-01-16,nhap,hanh_chinh
PK-20266380,2026-01-16,nhap,son_dau_mau
PK-20266472,2026-01-16,xuat,dong_goi
PK-20266571,2026-01-16,nhap,nguyen_lieu_chinh
PK-20266703,2026-01-16,nhap,vat_tu
PK-20266746,2026-01-16,xuat,dong_goi
PK-20266758,2026-01-16,xuat,son_dau_mau
PK-20266760,2026-01-16,nhap,son_dau_mau
PK-20266768,2026-01-16,xuat,hang_hoa
PK-20267366,2026-01-16,nhap,vat_tu
PK-20267519,2026-01-16,nhap,thanh_pham
PK-20267572,2026-01-16,nhap,nguyen_lieu_chinh
PK-20267971,2026-01-16,nhap,nguyen_lieu_chinh
PK-20268105,2026-01-16,nhap,hang_hoa
PK-20268227,2026-01-16,nhap,son_dau_mau
PK-20268252,2026-01-16,nhap,dong_goi
PK-20268339,2026-01-16,xuat,hang_hoa
PK-20260050,2026-01-17,xuat,son_dau_mau
PK-20260128,2026-01-17,nhap,son_dau_mau
PK-20260321,2026-01-17,nhap,hanh_chinh
PK-20260498,2026-01-17,nhap,dong_goi
PK-20260500,2026-01-17,nhap,hanh_chinh
PK-20260546,2026-01-17,xuat,son_dau_mau
PK-20260719,2026-01-17,xuat,thanh_pham
PK-20260993,2026-01-17,nhap,hanh_chinh
PK-20261275,2026-01-17,xuat,vat_tu
PK-20261506,2026-01-17,xuat,son_dau_mau
PK-20262086,2026-01-17,xuat,vat_tu
PK-20262094,2026-01-17,xuat,hang_hoa
PK-20262476,2026-01-17,xuat,son_dau_mau
PK-20262840,2026-01-17,xuat,hanh_chinh
PK-20262868,2026-01-17,nhap,dong_goi
PK-20262881,2026-01-17,xuat,son_dau_mau
PK-20262970,2026-01-17,xuat,hang_hoa
PK-20263233,2026-01-17,xuat,vat_tu
PK-20263667,2026-01-17,nhap,thanh_pham
PK-20263776,2026-01-17,xuat,thanh_pham
PK-20263934,2026-01-17,xuat,hanh_chinh
PK-20264262,2026-01-17,xuat,hanh_chinh
PK-20264440,2026-01-17,nhap,son_dau_mau
PK-20264575,2026-01-17,xuat,hang_hoa
PK-20264606,2026-01-17,nhap,dong_goi
PK-20264782,2026-01-17,nhap,hanh_chinh
PK-20264816,2026-01-17,xuat,nguyen_lieu_chinh
PK-20264957,2026-01-17,xuat,vat_tu
PK-20264960,2026-01-17,nhap,hang_hoa
PK-20265056,2026-01-17,xuat,nguyen_lieu_chinh
PK-20265327,2026-01-17,xuat,hanh_chinh
PK-20265738,2026-01-17,nhap,thanh_pham
PK-20265805,2026-01-17,xuat,thanh_pham
PK-20265926,2026-01-17,nhap,hang_hoa
PK-20265957,2026-01-17,xuat,hang_hoa
PK-20265993,2026-01-17,nhap,thanh_pham
PK-20266235,2026-01-17,nhap,nguyen_lieu_chinh
PK-20266245,2026-01-17,nhap,son_dau_mau
PK-20266260,2026-01-17,xuat,son_dau_mau
PK-20266519,2026-01-17,xuat,hanh_chinh
PK-20266535,2026-01-17,xuat,thanh_pham
PK-20266686,2026-01-17,nhap,dong_goi
PK-20266840,2026-01-17,nhap,hang_hoa
PK-20266887,2026-01-17,xuat,son_dau_mau
PK-20266983,2026-01-17,nhap,vat_tu
PK-20267149,2026-01-17,xuat,son_dau_mau
PK-20267441,2026-01-17,nhap,hang_hoa
PK-20267533,2026-01-17,xuat,vat_tu
PK-20267879,2026-01-17,nhap,son_dau_mau
PK-20268353,2026-01-17,xuat,nguyen_lieu_chinh
PK-20260009,2026-01-18,xuat,thanh_pham
PK-20260179,2026-01-18,nhap,dong_goi
PK-20260338,2026-01-18,xuat,hanh_chinh
PK-20260402,2026-01-18,nhap,hanh_chinh
PK-20260411,2026-01-18,xuat,dong_goi
PK-20260435,2026-01-18,nhap,son_dau_mau
PK-20260476,2026-01-18,nhap,hanh_chinh
PK-20260775,2026-01-18,nhap,dong_goi
PK-20260776,2026-01-18,nhap,nguyen_lieu_chinh
PK-20261005,2026-01-18,nhap,thanh_pham
PK-20261058,2026-01-18,nhap,hanh_chinh
PK-20261298,2026-01-18,nhap,hanh_chinh
PK-20261427,2026-01-18,xuat,nguyen_lieu_chinh
PK-20261689,2026-01-18,nhap,son_dau_mau
PK-20261702,2026-01-18,nhap,dong_goi
PK-20261725,2026-01-18,nhap,thanh_pham
PK-20261763,2026-01-18,xuat,dong_goi
PK-20261875,2026-01-18,xuat,dong_goi
PK-20262034,2026-01-18,xuat,dong_goi
PK-20262450,2026-01-18,xuat,son_dau_mau
PK-20262477,2026-01-18,nhap,dong_goi
PK-20262793,2026-01-18,nhap,hang_hoa
PK-20262816,2026-01-18,xuat,dong_goi
PK-20262897,2026-01-18,xuat,vat_tu
PK-20262938,2026-01-18,nhap,vat_tu
PK-20262974,2026-01-18,xuat,nguyen_lieu_chinh
PK-20263479,2026-01-18,nhap,nguyen_lieu_chinh
PK-20263636,2026-01-18,nhap,hang_hoa
PK-20263639,2026-01-18,nhap,hang_hoa
PK-20263774,2026-01-18,xuat,dong_goi
PK-20264182,2026-01-18,xuat,hanh_chinh
PK-20264424,2026-01-18,xuat,hanh_chinh
PK-20264427,2026-01-18,nhap,vat_tu
PK-20264497,2026-01-18,xuat,hang_hoa
PK-20264625,2026-01-18,xuat,nguyen_lieu_chinh
PK-20264931,2026-01-18,nhap,son_dau_mau
PK-20264942,2026-01-18,nhap,hanh_chinh
PK-20265050,2026-01-18,xuat,thanh_pham
PK-20265170,2026-01-18,xuat,hanh_chinh
PK-20265182,2026-01-18,xuat,dong_goi
PK-20265350,2026-01-18,xuat,son_dau_mau
PK-20265470,2026-01-18,xuat,hanh_chinh
PK-20265906,2026-01-18,xuat,thanh_pham
PK-20266077,2026-01-18,nhap,thanh_pham
PK-20266119,2026-01-18,xuat,thanh_pham
PK-20266490,2026-01-18,nhap,vat_tu
PK-20266674,2026-01-18,xuat,thanh_pham
PK-20266761,2026-01-18,nhap,son_dau_mau
PK-20267006,2026-01-18,nhap,thanh_pham
PK-20267437,2026-01-18,xuat,hanh_chinh
PK-20267605,2026-01-18,xuat,nguyen_lieu_chinh
PK-20267667,2026-01-18,nhap,dong_goi
PK-20267759,2026-01-18,xuat,thanh_pham
PK-20267943,2026-01-18,xuat,son_dau_mau
PK-20267974,2026-01-18,nhap,vat_tu
PK-20268148,2026-01-18,nhap,son_dau_mau
PK-20268358,2026-01-18,xuat,hanh_chinh
PK-20260026,2026-01-19,xuat,vat_tu
PK-20260054,2026-01-19,nhap,hanh_chinh
PK-20260150,2026-01-19,nhap,son_dau_mau
PK-20260163,2026-01-19,xuat,vat_tu
PK-20260278,2026-01-19,xuat,hanh_chinh
PK-20260331,2026-01-19,nhap,nguyen_lieu_chinh
PK-20260426,2026-01-19,xuat,hang_hoa
PK-20260578,2026-01-19,xuat,hang_hoa
PK-20260656,2026-01-19,xuat,hanh_chinh
PK-20260968,2026-01-19,xuat,hang_hoa
PK-20261076,2026-01-19,xuat,dong_goi
PK-20261194,2026-01-19,xuat,vat_tu
PK-20261327,2026-01-19,nhap,hanh_chinh
PK-20261826,2026-01-19,xuat,son_dau_mau
PK-20262144,2026-01-19,xuat,thanh_pham
PK-20262200,2026-01-19,nhap,hanh_chinh
PK-20262310,2026-01-19,nhap,hang_hoa
PK-20262391,2026-01-19,xuat,dong_goi
PK-20262394,2026-01-19,nhap,dong_goi
PK-20262601,2026-01-19,nhap,dong_goi
PK-20262791,2026-01-19,nhap,son_dau_mau
PK-20263052,2026-01-19,nhap,vat_tu
PK-20263491,2026-01-19,nhap,nguyen_lieu_chinh
PK-20263777,2026-01-19,nhap,thanh_pham
PK-20263970,2026-01-19,nhap,hanh_chinh
PK-20264000,2026-01-19,nhap,thanh_pham
PK-20264018,2026-01-19,xuat,hanh_chinh
PK-20264055,2026-01-19,nhap,thanh_pham
PK-20264293,2026-01-19,xuat,thanh_pham
PK-20264352,2026-01-19,nhap,thanh_pham
PK-20264359,2026-01-19,nhap,hang_hoa
PK-20264631,2026-01-19,nhap,vat_tu
PK-20264704,2026-01-19,xuat,vat_tu
PK-20265108,2026-01-19,nhap,thanh_pham
PK-20265137,2026-01-19,xuat,hang_hoa
PK-20265463,2026-01-19,xuat,hanh_chinh
PK-20265567,2026-01-19,xuat,thanh_pham
PK-20265637,2026-01-19,xuat,vat_tu
PK-20265716,2026-01-19,nhap,son_dau_mau
PK-20265969,2026-01-19,nhap,vat_tu
PK-20265983,2026-01-19,nhap,vat_tu
PK-20266222,2026-01-19,nhap,son_dau_mau
PK-20266266,2026-01-19,xuat,hanh_chinh
PK-20266295,2026-01-19,xuat,hang_hoa
PK-20266311,2026-01-19,xuat,nguyen_lieu_chinh
PK-20266353,2026-01-19,nhap,dong_goi
PK-20266613,2026-01-19,nhap,dong_goi
PK-20266617,2026-01-19,nhap,hang_hoa
PK-20267128,2026-01-19,nhap,thanh_pham
PK-20267315,2026-01-19,xuat,vat_tu
PK-20267535,2026-01-19,xuat,hang_hoa
PK-20268102,2026-01-19,xuat,thanh_pham
PK-20268136,2026-01-19,xuat,son_dau_mau
PK-20268345,2026-01-19,nhap,son_dau_mau
PK-20260289,2026-01-20,xuat,hanh_chinh
PK-20260362,2026-01-20,nhap,thanh_pham
PK-20260453,2026-01-20,xuat,hang_hoa
PK-20260610,2026-01-20,xuat,nguyen_lieu_chinh
PK-20260781,2026-01-20,nhap,hanh_chinh
PK-20261112,2026-01-20,nhap,dong_goi
PK-20261190,2026-01-20,xuat,hang_hoa
PK-20261200,2026-01-20,nhap,vat_tu
PK-20261378,2026-01-20,xuat,son_dau_mau
PK-20261547,2026-01-20,nhap,nguyen_lieu_chinh
PK-20261647,2026-01-20,nhap,son_dau_mau
PK-20261994,2026-01-20,xuat,son_dau_mau
PK-20262118,2026-01-20,xuat,dong_goi
PK-20262194,2026-01-20,xuat,hang_hoa
PK-20262196,2026-01-20,xuat,nguyen_lieu_chinh
PK-20262524,2026-01-20,nhap,vat_tu
PK-20263264,2026-01-20,xuat,vat_tu
PK-20263295,2026-01-20,nhap,vat_tu
PK-20263348,2026-01-20,xuat,hang_hoa
PK-20263409,2026-01-20,nhap,nguyen_lieu_chinh
PK-20263512,2026-01-20,xuat,vat_tu
PK-20263678,2026-01-20,xuat,hanh_chinh
PK-20263783,2026-01-20,nhap,hanh_chinh
PK-20263938,2026-01-20,nhap,hanh_chinh
PK-20264549,2026-01-20,xuat,hanh_chinh
PK-20265161,2026-01-20,nhap,hang_hoa
PK-20265425,2026-01-20,nhap,dong_goi
PK-20265494,2026-01-20,xuat,son_dau_mau
PK-20265530,2026-01-20,nhap,thanh_pham
PK-20266049,2026-01-20,xuat,thanh_pham
PK-20266055,2026-01-20,nhap,son_dau_mau
PK-20266376,2026-01-20,nhap,vat_tu
PK-20266432,2026-01-20,xuat,vat_tu
PK-20266717,2026-01-20,xuat,vat_tu
PK-20266921,2026-01-20,xuat,dong_goi
PK-20266947,2026-01-20,xuat,nguyen_lieu_chinh
PK-20267121,2026-01-20,xuat,hanh_chinh
PK-20267127,2026-01-20,nhap,hanh_chinh
PK-20267300,2026-01-20,xuat,vat_tu
PK-20267324,2026-01-20,nhap,son_dau_mau
PK-20267656,2026-01-20,nhap,thanh_pham
PK-20267903,2026-01-20,xuat,dong_goi
PK-20268378,2026-01-20,xuat,hanh_chinh
PK-20268462,2026-01-20,nhap,son_dau_mau
PK-20260052,2026-01-21,xuat,thanh_pham
PK-20260064,2026-01-21,xuat,hanh_chinh
PK-20260340,2026-01-21,xuat,son_dau_mau
PK-20260577,2026-01-21,xuat,son_dau_mau
PK-20260864,2026-01-21,nhap,thanh_pham
PK-20261051,2026-01-21,nhap,dong_goi
PK-20261424,2026-01-21,nhap,dong_goi
PK-20261507,2026-01-21,xuat,thanh_pham
PK-20261566,2026-01-21,nhap,dong_goi
PK-20261668,2026-01-21,xuat,son_dau_mau
PK-20261704,2026-01-21,xuat,dong_goi
PK-20261731,2026-01-21,nhap,vat_tu
PK-20261741,2026-01-21,nhap,thanh_pham
PK-20261902,2026-01-21,xuat,hang_hoa
PK-20261958,2026-01-21,nhap,thanh_pham
PK-20262243,2026-01-21,xuat,son_dau_mau
PK-20262327,2026-01-21,nhap,nguyen_lieu_chinh
PK-20262348,2026-01-21,xuat,hanh_chinh
PK-20262366,2026-01-21,nhap,son_dau_mau
PK-20262855,2026-01-21,nhap,thanh_pham
PK-20263007,2026-01-21,xuat,vat_tu
PK-20263376,2026-01-21,xuat,dong_goi
PK-20263505,2026-01-21,xuat,nguyen_lieu_chinh
PK-20263728,2026-01-21,xuat,hang_hoa
PK-20263847,2026-01-21,xuat,thanh_pham
PK-20264425,2026-01-21,nhap,nguyen_lieu_chinh
PK-20264501,2026-01-21,xuat,thanh_pham
PK-20264592,2026-01-21,nhap,hanh_chinh
PK-20264918,2026-01-21,nhap,dong_goi
PK-20265397,2026-01-21,xuat,hang_hoa
PK-20265702,2026-01-21,xuat,vat_tu
PK-20265751,2026-01-21,nhap,thanh_pham
PK-20265971,2026-01-21,nhap,hanh_chinh
PK-20266096,2026-01-21,nhap,dong_goi
PK-20266221,2026-01-21,nhap,nguyen_lieu_chinh
PK-20266545,2026-01-21,nhap,hang_hoa
PK-20266623,2026-01-21,xuat,vat_tu
PK-20266914,2026-01-21,nhap,son_dau_mau
PK-20266928,2026-01-21,nhap,vat_tu
PK-20267225,2026-01-21,xuat,thanh_pham
PK-20267513,2026-01-21,xuat,thanh_pham
PK-20267760,2026-01-21,nhap,hang_hoa
PK-20268153,2026-01-21,xuat,thanh_pham
PK-20268175,2026-01-21,nhap,son_dau_mau
PK-20268402,2026-01-21,nhap,vat_tu
PK-20260074,2026-01-22,xuat,hang_hoa
PK-20260366,2026-01-22,xuat,dong_goi
PK-20260595,2026-01-22,xuat,hang_hoa
PK-20260596,2026-01-22,xuat,vat_tu
PK-20260709,2026-01-22,xuat,hang_hoa
PK-20261148,2026-01-22,xuat,hang_hoa
PK-20261205,2026-01-22,xuat,hang_hoa
PK-20261372,2026-01-22,xuat,son_dau_mau
PK-20261503,2026-01-22,xuat,thanh_pham
PK-20261850,2026-01-22,nhap,dong_goi
PK-20262018,2026-01-22,xuat,hanh_chinh
PK-20262131,2026-01-22,nhap,thanh_pham
PK-20262517,2026-01-22,xuat,vat_tu
PK-20262610,2026-01-22,nhap,dong_goi
PK-20262636,2026-01-22,nhap,son_dau_mau
