month,warehouse_id,item_code,item_name,unit,ton_dau,nhap,xuat,ton_cuoi,days_in_stock
1,nguyen_lieu_chinh,GO-NL-016-005,Gỗ gõ đỏ Nam Phi cỡ lớn #5,m3,2213.51,177.08,154.95,2235.64,111
1,nguyen_lieu_chinh,GO-NL-020-005,Gỗ hương Lào dày 30mm #5,m3,1174.51,93.96,82.22,1186.25,67
1,nguyen_lieu_chinh,GO-NL-027-005,Gỗ thông ghép thanh dày 50mm #5,m3,1567.03,125.36,109.69,1582.7,20
1,nguyen_lieu_chinh,GO-NL-012-005,Gỗ sồi Nga cỡ nhỏ #5,m3,722.76,57.82,50.59,729.99,43
1,nguyen_lieu_chinh,GO-NL-019-005,Gỗ hương Lào dày 20mm #5,m3,2007.8,160.62,140.55,2027.87,103
1,nguyen_lieu_chinh,GO-NL-002-005,Gỗ óc chó Mỹ dày 30mm #5,m3,1758.43,140.67,123.09,1776.01,93
1,nguyen_lieu_chinh,GO-NL-025-005,Gỗ thông ghép thanh dày 20mm #5,m3,2896.74,231.74,202.77,2925.71,139
1,nguyen_lieu_chinh,GO-NL-008-005,Gỗ sồi Nga dày 30mm #5,m3,2607.89,208.63,182.55,2633.97,46
1,nguyen_lieu_chinh,GO-NL-024-005,Gỗ hương Lào cỡ nhỏ #5,m3,368.2,29.46,25.77,371.89,52
1,nguyen_lieu_chinh,GO-NL-010-005,Gỗ sồi Nga cỡ lớn #5,m3,4048.83,323.91,283.42,4089.32,106
1,nguyen_lieu_chinh,GO-NL-005-005,Gỗ óc chó Mỹ cỡ trung #5,m3,1501.91,120.15,105.13,1516.93,51
1,nguyen_lieu_chinh,GO-NL-029-005,Gỗ thông ghép thanh cỡ trung #5,m3,255.39,20.43,17.88,257.94,80
1,nguyen_lieu_chinh,GO-NL-013-006,Gỗ gõ đỏ Nam Phi dày 20mm #6,m3,1211.72,96.94,84.82,1223.84,36
1,nguyen_lieu_chinh,GO-NL-018-006,Gỗ gõ đỏ Nam Phi cỡ nhỏ #6,m3,325.09,26.01,22.76,328.34,104
1,nguyen_lieu_chinh,GO-NL-001-006,Gỗ óc chó Mỹ dày 20mm #6,m3,3127.58,250.21,218.93,3158.86,67
1,nguyen_lieu_chinh,GO-NL-032-006,Gỗ xoan đào Gia Lai dày 30mm #6,m3,1866.8,149.34,130.68,1885.46,43
1,nguyen_lieu_chinh,GO-NL-022-006,Gỗ hương Lào cỡ lớn #6,m3,3856.52,308.52,269.96,3895.08,80
1,nguyen_lieu_chinh,GO-NL-026-006,Gỗ thông ghép thanh dày 30mm #6,m3,3387.32,270.99,237.11,3421.2,44
1,nguyen_lieu_chinh,GO-NL-033-006,Gỗ xoan đào Gia Lai dày 50mm #6,m3,1564.73,125.18,109.53,1580.38,82
1,nguyen_lieu_chinh,GO-NL-030-006,Gỗ thông ghép thanh cỡ nhỏ #6,m3,225.44,18.04,15.78,227.7,138
1,nguyen_lieu_chinh,GO-NL-021-006,Gỗ hương Lào dày 50mm #6,m3,1561.5,124.92,109.3,1577.12,119
1,nguyen_lieu_chinh,GO-NL-034-006,Gỗ xoan đào Gia Lai cỡ lớn #6,m3,5503.8,440.3,385.27,5558.83,140
1,nguyen_lieu_chinh,GO-NL-004-006,Gỗ óc chó Mỹ cỡ lớn #6,m3,431.61,34.53,30.21,435.93,129
1,nguyen_lieu_chinh,GO-NL-023-006,Gỗ hương Lào cỡ trung #6,m3,2527.27,202.18,176.91,2552.54,23
1,nguyen_lieu_chinh,GO-NL-009-006,Gỗ sồi Nga dày 50mm #6,m3,1898.15,151.85,132.87,1917.13,116
1,nguyen_lieu_chinh,GO-NL-017-006,Gỗ gõ đỏ Nam Phi cỡ trung #6,m3,368.69,29.5,25.81,372.38,71
1,nguyen_lieu_chinh,GO-NL-011-006,Gỗ sồi Nga cỡ trung #6,m3,2895.25,231.62,202.67,2924.2,80
1,nguyen_lieu_chinh,GO-NL-015-006,Gỗ gõ đỏ Nam Phi dày 50mm #6,m3,391.69,31.34,27.42,395.61,5
1,nguyen_lieu_chinh,GO-NL-007-006,Gỗ sồi Nga dày 20mm #6,m3,2459.77,196.78,172.18,2484.37,125
1,nguyen_lieu_chinh,GO-NL-006-006,Gỗ óc chó Mỹ cỡ nhỏ #6,m3,4991.55,399.32,349.41,5041.46,8
1,nguyen_lieu_chinh,GO-NL-031-006,Gỗ xoan đào Gia Lai dày 20mm #6,m3,624.45,49.96,43.71,630.7,138
1,nguyen_lieu_chinh,GO-NL-003-006,Gỗ óc chó Mỹ dày 50mm #6,m3,4770.3,381.62,333.92,4818.0,90
1,nguyen_lieu_chinh,GO-NL-014-006,Gỗ gõ đỏ Nam Phi dày 30mm #6,m3,1229.91,98.39,86.09,1242.21,26
1,nguyen_lieu_chinh,GO-NL-028-006,Gỗ thông ghép thanh cỡ lớn #6,m3,3852.38,308.19,269.67,3890.9,18
1,nguyen_lieu_chinh,GO-NL-035-006,Gỗ xoan đào Gia Lai cỡ trung #6,m3,1618.14,129.45,113.27,1634.32,142
1,nguyen_lieu_chinh,GO-NL-016-006,Gỗ gõ đỏ Nam Phi cỡ lớn #6,m3,1574.83,125.99,110.24,1590.58,116
1,nguyen_lieu_chinh,GO-NL-020-006,Gỗ hương Lào dày 30mm #6,m3,845.29,67.62,59.17,853.74,72
1,nguyen_lieu_chinh,GO-NL-027-006,Gỗ thông ghép thanh dày 50mm #6,m3,3250.13,260.01,227.51,3282.63,25
1,nguyen_lieu_chinh,GO-NL-012-006,Gỗ sồi Nga cỡ nhỏ #6,m3,1541.51,123.32,107.91,1556.92,48
1,nguyen_lieu_chinh,GO-NL-019-006,Gỗ hương Lào dày 20mm #6,m3,3031.38,242.51,212.2,3061.69,108
1,nguyen_lieu_chinh,GO-NL-002-006,Gỗ óc chó Mỹ dày 30mm #6,m3,3145.63,251.65,220.19,3177.09,98
1,nguyen_lieu_chinh,GO-NL-025-006,Gỗ thông ghép thanh dày 20mm #6,m3,2927.24,234.18,204.91,2956.51,144
1,nguyen_lieu_chinh,GO-NL-008-006,Gỗ sồi Nga dày 30mm #6,m3,2738.28,219.06,191.68,2765.66,36
1,nguyen_lieu_chinh,GO-NL-024-006,Gỗ hương Lào cỡ nhỏ #6,m3,673.28,53.86,47.13,680.01,42
1,nguyen_lieu_chinh,GO-NL-010-006,Gỗ sồi Nga cỡ lớn #6,m3,4067.23,325.38,284.71,4107.9,96
1,nguyen_lieu_chinh,GO-NL-005-006,Gỗ óc chó Mỹ cỡ trung #6,m3,747.99,59.84,52.36,755.47,41
1,nguyen_lieu_chinh,GO-NL-029-006,Gỗ thông ghép thanh cỡ trung #6,m3,269.58,21.57,18.87,272.28,70
1,nguyen_lieu_chinh,GO-NL-013-007,Gỗ gõ đỏ Nam Phi dày 20mm #7,m3,3231.26,258.5,226.19,3263.57,41
1,nguyen_lieu_chinh,GO-NL-018-007,Gỗ gõ đỏ Nam Phi cỡ nhỏ #7,m3,568.92,45.51,39.82,574.61,109
1,nguyen_lieu_chinh,GO-NL-001-007,Gỗ óc chó Mỹ dày 20mm #7,m3,3311.55,264.92,231.81,3344.66,72
1,nguyen_lieu_chinh,GO-NL-032-007,Gỗ xoan đào Gia Lai dày 30mm #7,m3,5168.27,413.46,361.78,5219.95,48
1,nguyen_lieu_chinh,GO-NL-022-007,Gỗ hương Lào cỡ lớn #7,m3,3099.97,248.0,217.0,3130.97,85
1,nguyen_lieu_chinh,GO-NL-026-007,Gỗ thông ghép thanh dày 30mm #7,m3,2771.44,221.72,194.0,2799.16,49
1,nguyen_lieu_chinh,GO-NL-033-007,Gỗ xoan đào Gia Lai dày 50mm #7,m3,1788.26,143.06,125.18,1806.14,87
1,nguyen_lieu_chinh,GO-NL-030-007,Gỗ thông ghép thanh cỡ nhỏ #7,m3,174.2,13.94,12.19,175.95,143
1,nguyen_lieu_chinh,GO-NL-021-007,Gỗ hương Lào dày 50mm #7,m3,1069.29,85.54,74.85,1079.98,124
1,nguyen_lieu_chinh,GO-NL-034-007,Gỗ xoan đào Gia Lai cỡ lớn #7,m3,4045.95,323.68,283.22,4086.41,145
1,nguyen_lieu_chinh,GO-NL-004-007,Gỗ óc chó Mỹ cỡ lớn #7,m3,431.61,34.53,30.21,435.93,119
1,nguyen_lieu_chinh,GO-NL-023-007,Gỗ hương Lào cỡ trung #7,m3,3317.04,265.36,232.19,3350.21,13
1,nguyen_lieu_chinh,GO-NL-009-007,Gỗ sồi Nga dày 50mm #7,m3,1965.15,157.21,137.56,1984.8,106
1,nguyen_lieu_chinh,GO-NL-017-007,Gỗ gõ đỏ Nam Phi cỡ trung #7,m3,673.01,53.84,47.11,679.74,61
1,nguyen_lieu_chinh,GO-NL-011-007,Gỗ sồi Nga cỡ trung #7,m3,2992.22,239.38,209.46,3022.14,70
1,nguyen_lieu_chinh,GO-NL-015-007,Gỗ gõ đỏ Nam Phi dày 50mm #7,m3,209.83,16.79,14.69,211.93,8
1,nguyen_lieu_chinh,GO-NL-007-007,Gỗ sồi Nga dày 20mm #7,m3,1405.58,112.45,98.39,1419.64,130
1,nguyen_lieu_chinh,GO-NL-006-007,Gỗ óc chó Mỹ cỡ nhỏ #7,m3,1607.13,128.57,112.5,1623.2,13
1,nguyen_lieu_chinh,GO-NL-031-007,Gỗ xoan đào Gia Lai dày 20mm #7,m3,380.1,30.41,26.61,383.9,143
1,nguyen_lieu_chinh,GO-NL-003-007,Gỗ óc chó Mỹ dày 50mm #7,m3,2832.36,226.59,198.27,2860.68,95
1,nguyen_lieu_chinh,GO-NL-014-007,Gỗ gõ đỏ Nam Phi dày 30mm #7,m3,1874.15,149.93,131.19,1892.89,31
1,nguyen_lieu_chinh,GO-NL-028-007,Gỗ thông ghép thanh cỡ lớn #7,m3,5056.25,404.5,353.94,5106.81,23
1,nguyen_lieu_chinh,GO-NL-035-007,Gỗ xoan đào Gia Lai cỡ trung #7,m3,805.41,64.43,56.38,813.46,147
1,nguyen_lieu_chinh,GO-NL-016-007,Gỗ gõ đỏ Nam Phi cỡ lớn #7,m3,2012.28,160.98,140.86,2032.4,121
1,nguyen_lieu_chinh,GO-NL-020-007,Gỗ hương Lào dày 30mm #7,m3,1494.83,119.59,104.64,1509.78,77
1,nguyen_lieu_chinh,GO-NL-027-007,Gỗ thông ghép thanh dày 50mm #7,m3,2089.37,167.15,146.26,2110.26,15
1,nguyen_lieu_chinh,GO-NL-012-007,Gỗ sồi Nga cỡ nhỏ #7,m3,722.76,57.82,50.59,729.99,38
1,nguyen_lieu_chinh,GO-NL-019-007,Gỗ hương Lào dày 20mm #7,m3,2677.06,214.17,187.39,2703.84,98
1,nguyen_lieu_chinh,GO-NL-002-007,Gỗ óc chó Mỹ dày 30mm #7,m3,2110.11,168.81,147.71,2131.21,88
1,nguyen_lieu_chinh,GO-NL-025-007,Gỗ thông ghép thanh dày 20mm #7,m3,1738.05,139.04,121.66,1755.43,134
1,nguyen_lieu_chinh,GO-NL-008-007,Gỗ sồi Nga dày 30mm #7,m3,2086.31,166.9,146.04,2107.17,41
1,nguyen_lieu_chinh,GO-NL-024-007,Gỗ hương Lào cỡ nhỏ #7,m3,810.04,64.8,56.7,818.14,47
1,nguyen_lieu_chinh,GO-NL-010-007,Gỗ sồi Nga cỡ lớn #7,m3,4858.6,388.69,340.1,4907.19,101
1,nguyen_lieu_chinh,GO-NL-005-007,Gỗ óc chó Mỹ cỡ trung #7,m3,682.69,54.61,47.79,689.51,46
1,nguyen_lieu_chinh,GO-NL-029-007,Gỗ thông ghép thanh cỡ trung #7,m3,425.65,34.05,29.8,429.9,75
1,nguyen_lieu_chinh,GO-NL-013-008,Gỗ gõ đỏ Nam Phi dày 20mm #8,m3,1009.77,80.78,70.68,1019.87,46
1,nguyen_lieu_chinh,GO-NL-018-008,Gỗ gõ đỏ Nam Phi cỡ nhỏ #8,m3,397.34,31.79,27.81,401.32,114
1,nguyen_lieu_chinh,GO-NL-001-008,Gỗ óc chó Mỹ dày 20mm #8,m3,3696.23,295.7,258.74,3733.19,77
1,nguyen_lieu_chinh,GO-NL-032-008,Gỗ xoan đào Gia Lai dày 30mm #8,m3,1866.8,149.34,130.68,1885.46,53
1,nguyen_lieu_chinh,GO-NL-022-008,Gỗ hương Lào cỡ lớn #8,m3,4557.7,364.62,319.04,4603.28,90
1,nguyen_lieu_chinh,GO-NL-026-008,Gỗ thông ghép thanh dày 30mm #8,m3,3079.38,246.35,215.56,3110.17,39
1,nguyen_lieu_chinh,GO-NL-033-008,Gỗ xoan đào Gia Lai dày 50mm #8,m3,2347.1,187.77,164.3,2370.57,77
1,nguyen_lieu_chinh,GO-NL-030-008,Gỗ thông ghép thanh cỡ nhỏ #8,m3,325.63,26.05,22.79,328.89,133
1,nguyen_lieu_chinh,GO-NL-021-008,Gỗ hương Lào dày 50mm #8,m3,2537.43,202.99,177.62,2562.8,114
1,nguyen_lieu_chinh,GO-NL-034-008,Gỗ xoan đào Gia Lai cỡ lớn #8,m3,3538.16,283.05,247.67,3573.54,135
1,nguyen_lieu_chinh,GO-NL-004-008,Gỗ óc chó Mỹ cỡ lớn #8,m3,539.52,43.16,37.77,544.91,124
1,nguyen_lieu_chinh,GO-NL-023-008,Gỗ hương Lào cỡ trung #8,m3,2757.02,220.56,192.99,2784.59,18
1,nguyen_lieu_chinh,GO-NL-009-008,Gỗ sồi Nga dày 50mm #8,m3,2087.97,167.04,146.16,2108.85,111
1,nguyen_lieu_chinh,GO-NL-017-008,Gỗ gõ đỏ Nam Phi cỡ trung #8,m3,632.04,50.56,44.24,638.36,66
1,nguyen_lieu_chinh,GO-NL-011-008,Gỗ sồi Nga cỡ trung #8,m3,2105.64,168.45,147.39,2126.7,75
1,nguyen_lieu_chinh,GO-NL-015-008,Gỗ gõ đỏ Nam Phi dày 50mm #8,m3,391.69,31.34,27.42,395.61,13
1,nguyen_lieu_chinh,GO-NL-007-008,Gỗ sồi Nga dày 20mm #8,m3,1229.88,98.39,86.09,1242.18,135
1,nguyen_lieu_chinh,GO-NL-006-008,Gỗ óc chó Mỹ cỡ nhỏ #8,m3,5407.52,432.6,378.53,5461.59,18
1,nguyen_lieu_chinh,GO-NL-031-008,Gỗ xoan đào Gia Lai dày 20mm #8,m3,693.83,55.51,48.57,700.77,148
1,nguyen_lieu_chinh,GO-NL-003-008,Gỗ óc chó Mỹ dày 50mm #8,m3,5565.34,445.23,389.57,5621.0,100
1,nguyen_lieu_chinh,GO-NL-014-008,Gỗ gõ đỏ Nam Phi dày 30mm #8,m3,1932.72,154.62,135.29,1952.05,21
1,nguyen_lieu_chinh,GO-NL-028-008,Gỗ thông ghép thanh cỡ lớn #8,m3,3259.71,260.78,228.18,3292.31,13
1,nguyen_lieu_chinh,GO-NL-035-008,Gỗ xoan đào Gia Lai cỡ trung #8,m3,1618.14,129.45,113.27,1634.32,137
1,nguyen_lieu_chinh,GO-NL-016-008,Gỗ gõ đỏ Nam Phi cỡ lớn #8,m3,1732.31,138.58,121.26,1749.63,111
1,nguyen_lieu_chinh,GO-NL-020-008,Gỗ hương Lào dày 30mm #8,m3,1098.88,87.91,76.92,1109.87,67
1,nguyen_lieu_chinh,GO-NL-027-008,Gỗ thông ghép thanh dày 50mm #8,m3,2321.52,185.72,162.51,2344.73,20
1,nguyen_lieu_chinh,GO-NL-012-008,Gỗ sồi Nga cỡ nhỏ #8,m3,948.62,75.89,66.4,958.11,43
1,nguyen_lieu_chinh,GO-NL-019-008,Gỗ hương Lào dày 20mm #8,m3,6062.76,485.02,424.39,6123.39,103
1,nguyen_lieu_chinh,GO-NL-002-008,Gỗ óc chó Mỹ dày 30mm #8,m3,1797.51,143.8,125.83,1815.48,93
1,nguyen_lieu_chinh,GO-NL-025-008,Gỗ thông ghép thanh dày 20mm #8,m3,2561.33,204.91,179.29,2586.95,139
1,nguyen_lieu_chinh,GO-NL-008-008,Gỗ sồi Nga dày 30mm #8,m3,1564.73,125.18,109.53,1580.38,46
1,nguyen_lieu_chinh,GO-NL-024-008,Gỗ hương Lào cỡ nhỏ #8,m3,729.39,58.35,51.06,736.68,52
1,nguyen_lieu_chinh,GO-NL-010-008,Gỗ sồi Nga cỡ lớn #8,m3,3128.64,250.29,219.0,3159.93,106
1,nguyen_lieu_chinh,GO-NL-005-008,Gỗ óc chó Mỹ cỡ trung #8,m3,961.7,76.94,67.32,971.32,51
1,nguyen_lieu_chinh,GO-NL-029-008,Gỗ thông ghép thanh cỡ trung #8,m3,202.18,16.17,14.15,204.2,80
1,nguyen_lieu_chinh,GO-NL-013-009,Gỗ gõ đỏ Nam Phi dày 20mm #9,m3,3500.53,280.04,245.04,3535.53,36
1,nguyen_lieu_chinh,GO-NL-018-009,Gỗ gõ đỏ Nam Phi cỡ nhỏ #9,m3,474.1,37.93,33.19,478.84,104
1,nguyen_lieu_chinh,GO-NL-001-009,Gỗ óc chó Mỹ dày 20mm #9,m3,3311.55,264.92,231.81,3344.66,67
1,nguyen_lieu_chinh,GO-NL-032-009,Gỗ xoan đào Gia Lai dày 30mm #9,m3,4770.71,381.66,333.95,4818.42,43
1,nguyen_lieu_chinh,GO-NL-022-009,Gỗ hương Lào cỡ lớn #9,m3,2214.27,177.14,155.0,2236.41,80
1,nguyen_lieu_chinh,GO-NL-026-009,Gỗ thông ghép thanh dày 30mm #9,m3,2309.53,184.76,161.67,2332.62,44
1,nguyen_lieu_chinh,GO-NL-033-009,Gỗ xoan đào Gia Lai dày 50mm #9,m3,1788.26,143.06,125.18,1806.14,82
1,nguyen_lieu_chinh,GO-NL-030-009,Gỗ thông ghép thanh cỡ nhỏ #9,m3,154.85,12.39,10.84,156.4,138
1,nguyen_lieu_chinh,GO-NL-021-009,Gỗ hương Lào dày 50mm #9,m3,1527.55,122.2,106.93,1542.82,119
1,nguyen_lieu_chinh,GO-NL-034-009,Gỗ xoan đào Gia Lai cỡ lớn #9,m3,2801.04,224.08,196.07,2829.05,140
1,nguyen_lieu_chinh,GO-NL-004-009,Gỗ óc chó Mỹ cỡ lớn #9,m3,1007.1,80.57,70.5,1017.17,129
1,nguyen_lieu_chinh,GO-NL-023-009,Gỗ hương Lào cỡ trung #9,m3,3618.59,289.49,253.3,3654.78,23
1,nguyen_lieu_chinh,GO-NL-009-009,Gỗ sồi Nga dày 50mm #9,m3,2210.79,176.86,154.76,2232.89,116
1,nguyen_lieu_chinh,GO-NL-017-009,Gỗ gõ đỏ Nam Phi cỡ trung #9,m3,673.01,53.84,47.11,679.74,71
1,nguyen_lieu_chinh,GO-NL-011-009,Gỗ sồi Nga cỡ trung #9,m3,1662.35,132.99,116.36,1678.98,80
1,nguyen_lieu_chinh,GO-NL-015-009,Gỗ gõ đỏ Nam Phi dày 50mm #9,m3,335.73,26.86,23.5,339.09,5
1,nguyen_lieu_chinh,GO-NL-007-009,Gỗ sồi Nga dày 20mm #9,m3,780.88,62.47,54.66,788.69,125
1,nguyen_lieu_chinh,GO-NL-006-009,Gỗ óc chó Mỹ cỡ nhỏ #9,m3,2892.83,231.43,202.5,2921.76,8
1,nguyen_lieu_chinh,GO-NL-031-009,Gỗ xoan đào Gia Lai dày 20mm #9,m3,705.9,56.47,49.41,712.96,138
1,nguyen_lieu_chinh,GO-NL-003-009,Gỗ óc chó Mỹ dày 50mm #9,m3,4405.9,352.47,308.41,4449.96,90
1,nguyen_lieu_chinh,GO-NL-014-009,Gỗ gõ đỏ Nam Phi dày 30mm #9,m3,1639.88,131.19,114.79,1656.28,26
1,nguyen_lieu_chinh,GO-NL-028-009,Gỗ thông ghép thanh cỡ lớn #9,m3,2722.6,217.81,190.58,2749.83,18
1,nguyen_lieu_chinh,GO-NL-035-009,Gỗ xoan đào Gia Lai cỡ trung #9,m3,1449.74,115.98,101.48,1464.24,142
1,nguyen_lieu_chinh,GO-NL-016-009,Gỗ gõ đỏ Nam Phi cỡ lớn #9,m3,2213.51,177.08,154.95,2235.64,116
1,nguyen_lieu_chinh,GO-NL-020-009,Gỗ hương Lào dày 30mm #9,m3,1067.74,85.42,74.74,1078.42,72
1,nguyen_lieu_chinh,GO-NL-027-009,Gỗ thông ghép thanh dày 50mm #9,m3,2089.37,167.15,146.26,2110.26,25
1,nguyen_lieu_chinh,GO-NL-012-009,Gỗ sồi Nga cỡ nhỏ #9,m3,1084.14,86.73,75.89,1094.98,48
1,nguyen_lieu_chinh,GO-NL-019-009,Gỗ hương Lào dày 20mm #9,m3,4015.6,321.25,281.09,4055.76,108
1,nguyen_lieu_chinh,GO-NL-002-009,Gỗ óc chó Mỹ dày 30mm #9,m3,1934.27,154.74,135.4,1953.61,98
1,nguyen_lieu_chinh,GO-NL-025-009,Gỗ thông ghép thanh dày 20mm #9,m3,2027.72,162.22,141.94,2048.0,144
1,nguyen_lieu_chinh,GO-NL-008-009,Gỗ sồi Nga dày 30mm #9,m3,2347.1,187.77,164.3,2370.57,36
1,nguyen_lieu_chinh,GO-NL-024-009,Gỗ hương Lào cỡ nhỏ #9,m3,957.32,76.59,67.01,966.9,42
1,nguyen_lieu_chinh,GO-NL-010-009,Gỗ sồi Nga cỡ lớn #9,m3,5668.36,453.47,396.79,5725.04,96
1,nguyen_lieu_chinh,GO-NL-005-009,Gỗ óc chó Mỹ cỡ trung #9,m3,1911.52,152.92,133.81,1930.63,41
1,nguyen_lieu_chinh,GO-NL-029-009,Gỗ thông ghép thanh cỡ trung #9,m3,255.39,20.43,17.88,257.94,70
1,nguyen_lieu_chinh,GO-NL-013-010,Gỗ gõ đỏ Nam Phi dày 20mm #10,m3,2423.44,193.88,169.64,2447.68,41
1,nguyen_lieu_chinh,GO-NL-018-010,Gỗ gõ đỏ Nam Phi cỡ nhỏ #10,m3,397.34,31.79,27.81,401.32,109
1,nguyen_lieu_chinh,GO-NL-001-010,Gỗ óc chó Mỹ dày 20mm #10,m3,2843.25,227.46,199.03,2871.68,72
1,nguyen_lieu_chinh,GO-NL-032-010,Gỗ xoan đào Gia Lai dày 30mm #10,m3,4355.86,348.47,304.91,4399.42,48
1,nguyen_lieu_chinh,GO-NL-022-010,Gỗ hương Lào cỡ lớn #10,m3,4908.29,392.66,343.58,4957.37,85
1,nguyen_lieu_chinh,GO-NL-026-010,Gỗ thông ghép thanh dày 30mm #10,m3,2771.44,221.72,194.0,2799.16,49
1,nguyen_lieu_chinh,GO-NL-033-010,Gỗ xoan đào Gia Lai dày 50mm #10,m3,2151.51,172.12,150.61,2173.02,87
1,nguyen_lieu_chinh,GO-NL-030-010,Gỗ thông ghép thanh cỡ nhỏ #10,m3,225.44,18.04,15.78,227.7,143
1,nguyen_lieu_chinh,GO-NL-021-010,Gỗ hương Lào dày 50mm #10,m3,1951.87,156.15,136.63,1971.39,124
1,nguyen_lieu_chinh,GO-NL-034-010,Gỗ xoan đào Gia Lai cỡ lớn #10,m3,2358.77,188.7,165.11,2382.36,145
1,nguyen_lieu_chinh,GO-NL-004-010,Gỗ óc chó Mỹ cỡ lớn #10,m3,755.32,60.43,52.87,762.88,119
1,nguyen_lieu_chinh,GO-NL-023-010,Gỗ hương Lào cỡ trung #10,m3,2757.02,220.56,192.99,2784.59,13
1,nguyen_lieu_chinh,GO-NL-009-010,Gỗ sồi Nga dày 50mm #10,m3,1708.34,136.67,119.58,1725.43,106
1,nguyen_lieu_chinh,GO-NL-017-010,Gỗ gõ đỏ Nam Phi cỡ trung #10,m3,526.7,42.14,36.87,531.97,61
1,nguyen_lieu_chinh,GO-NL-011-010,Gỗ sồi Nga cỡ trung #10,m3,2368.84,189.51,165.82,2392.53,70
1,nguyen_lieu_chinh,GO-NL-015-010,Gỗ gõ đỏ Nam Phi dày 50mm #10,m3,783.38,62.67,54.84,791.21,8
1,nguyen_lieu_chinh,GO-NL-007-010,Gỗ sồi Nga dày 20mm #10,m3,2664.75,213.18,186.53,2691.4,130
1,nguyen_lieu_chinh,GO-NL-006-010,Gỗ óc chó Mỹ cỡ nhỏ #10,m3,2495.78,199.66,174.7,2520.74,13
1,nguyen_lieu_chinh,GO-NL-031-010,Gỗ xoan đào Gia Lai dày 20mm #10,m3,832.6,66.61,58.28,840.93,143
1,nguyen_lieu_chinh,GO-NL-003-010,Gỗ óc chó Mỹ dày 50mm #10,m3,3180.2,254.42,222.61,3212.01,95
1,nguyen_lieu_chinh,GO-NL-014-010,Gỗ gõ đỏ Nam Phi dày 30mm #10,m3,2459.82,196.79,172.19,2484.42,31
1,nguyen_lieu_chinh,GO-NL-028-010,Gỗ thông ghép thanh cỡ lớn #10,m3,3556.05,284.48,248.92,3591.61,23
1,nguyen_lieu_chinh,GO-NL-035-010,Gỗ xoan đào Gia Lai cỡ trung #10,m3,622.36,49.79,43.57,628.58,147
1,nguyen_lieu_chinh,GO-NL-016-010,Gỗ gõ đỏ Nam Phi cỡ lớn #10,m3,2204.76,176.38,154.33,2226.81,121
1,nguyen_lieu_chinh,GO-NL-020-010,Gỗ hương Lào dày 30mm #10,m3,591.7,47.34,41.42,597.62,77
1,nguyen_lieu_chinh,GO-NL-027-010,Gỗ thông ghép thanh dày 50mm #10,m3,2089.37,167.15,146.26,2110.26,15
1,nguyen_lieu_chinh,GO-NL-012-010,Gỗ sồi Nga cỡ nhỏ #10,m3,1660.09,132.81,116.21,1676.69,38
1,nguyen_lieu_chinh,GO-NL-019-010,Gỗ hương Lào dày 20mm #10,m3,4763.6,381.09,333.45,4811.24,98
1,nguyen_lieu_chinh,GO-NL-002-010,Gỗ óc chó Mỹ dày 30mm #10,m3,2471.57,197.73,173.01,2496.29,88
1,nguyen_lieu_chinh,GO-NL-025-010,Gỗ thông ghép thanh dày 20mm #10,m3,2927.24,234.18,204.91,2956.51,134
1,nguyen_lieu_chinh,GO-NL-008-010,Gỗ sồi Nga dày 30mm #10,m3,1173.55,93.88,82.15,1185.28,41
1,nguyen_lieu_chinh,GO-NL-024-010,Gỗ hương Lào cỡ nhỏ #10,m3,504.96,40.4,35.35,510.01,47
1,nguyen_lieu_chinh,GO-NL-010-010,Gỗ sồi Nga cỡ lớn #10,m3,3128.64,250.29,219.0,3159.93,101
1,nguyen_lieu_chinh,GO-NL-005-010,Gỗ óc chó Mỹ cỡ trung #10,m3,1068.55,85.48,74.8,1079.23,46
1,nguyen_lieu_chinh,GO-NL-029-010,Gỗ thông ghép thanh cỡ trung #10,m3,336.97,26.96,23.59,340.34,75
1,nguyen_lieu_chinh,GO-NL-013-011,Gỗ gõ đỏ Nam Phi dày 20mm #11,m3,2961.99,236.96,207.34,2991.61,46
1,nguyen_lieu_chinh,GO-NL-018-011,Gỗ gõ đỏ Nam Phi cỡ nhỏ #11,m3,568.92,45.51,39.82,574.61,114
1,nguyen_lieu_chinh,GO-NL-001-011,Gỗ óc chó Mỹ dày 20mm #11,m3,4783.36,382.67,334.84,4831.19,77
1,nguyen_lieu_chinh,GO-NL-032-011,Gỗ xoan đào Gia Lai dày 30mm #11,m3,5565.83,445.27,389.61,5621.49,53
1,nguyen_lieu_chinh,GO-NL-022-011,Gỗ hương Lào cỡ lớn #11,m3,3985.68,318.85,279.0,4025.53,90
1,nguyen_lieu_chinh,GO-NL-026-011,Gỗ thông ghép thanh dày 30mm #11,m3,1154.77,92.38,80.83,1166.32,39
1,nguyen_lieu_chinh,GO-NL-033-011,Gỗ xoan đào Gia Lai dày 50mm #11,m3,1043.15,83.45,73.02,1053.58,77
1,nguyen_lieu_chinh,GO-NL-030-011,Gỗ thông ghép thanh cỡ nhỏ #11,m3,251.63,20.13,17.61,254.15,133
1,nguyen_lieu_chinh,GO-NL-021-011,Gỗ hương Lào dày 50mm #11,m3,1069.29,85.54,74.85,1079.98,114
1,nguyen_lieu_chinh,GO-NL-034-011,Gỗ xoan đào Gia Lai cỡ lớn #11,m3,2178.59,174.29,152.5,2200.38,135
