order_code,factory_name,workshop_name,product_name,qty_target
LSX-TPB-1200,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Đèn ngủ thân gỗ đế tròn DNG,200
LSX-TPC-1201,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn trà sồi chân sắt FOLD,100
LSX-TPA-1202,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa tình yêu da bóng SFY,300
LSX-TPC-1203,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa góc nỉ Cozy L-Shape SFG,100
LSX-TPB-1204,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Giá treo quần áo chữ A GTR,200
LSX-TPC-1205,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Bàn console trang trí BCN,200
LSX-TPC-1206,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa giường thông minh gấp gọn SFG,300
LSX-TPB-1207,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Đôn sofa bọc vải tròn DSF,200
LSX-TPC-1208,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế băng dài phòng chờ GBD,300
LSX-TPB-1209,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Kệ sách đứng gỗ cao su KSD,300
LSX-TPC-1210,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ bếp gỗ công nghiệp cao cấp TBP,100
LSX-TPA-1211,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Kệ treo tường lục giác gỗ KTG,500
LSX-TPA-1212,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Kệ sách đứng gỗ cao su KSD,200
LSX-TPC-1213,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Đèn đứng đọc sách vintage DDS,100
LSX-TPB-1214,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Bàn ăn gỗ sồi Mỹ ACVD,200
LSX-TPC-1215,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Gương soi toàn thân viền gỗ GST,500
LSX-TPB-1216,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Tranh canvas treo phòng khách TCV,200
LSX-TPA-1217,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Ghế băng dài phòng chờ GBD,500
LSX-TPB-1218,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Đèn ngủ thân gỗ đế tròn DNG,300
LSX-TPC-1219,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Hộp đựng khăn giấy gỗ óc chó HAK,500
LSX-TPC-1220,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế ăn Windsor cổ điển GWD,300
LSX-TPC-1221,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế ăn mộc gỗ cao su GAC,200
LSX-TPC-1222,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa phòng khách gỗ sồi SFK,500
LSX-TPA-1223,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa góc nỉ Cozy L-Shape SFG,200
LSX-TPB-1224,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Kệ sách đứng gỗ cao su KSD,100
LSX-TPA-1225,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Tủ đầu giường 2 ngăn kéo TDG,200
LSX-TPB-1226,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Bàn họp lớn văn phòng BHP,500
LSX-TPC-1227,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Ghế ăn Windsor cổ điển GWD,300
LSX-TPB-1228,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Kệ treo tường lục giác gỗ KTG,100
LSX-TPB-1229,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Kệ sách đứng gỗ cao su KSD,300
LSX-TPA-1230,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa giường thông minh gấp gọn SFG,200
LSX-TPA-1231,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn trang điểm gương led BTD,500
LSX-TPA-1232,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Kệ treo tường lục giác gỗ KTG,500
LSX-TPC-1233,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa phòng khách gỗ sồi SFK,500
LSX-TPA-1234,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn họp lớn văn phòng BHP,500
LSX-TPA-1235,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Đôn sofa bọc vải tròn DSF,100
LSX-TPB-1236,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Kệ trang trí khung sắt đợt gỗ KTT,500
LSX-TPB-1237,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa bench đệm giả da SFB,200
LSX-TPB-1238,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ tài liệu văn phòng nhiều ngăn TTL,500
LSX-TPC-1239,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ tài liệu văn phòng nhiều ngăn TTL,100
LSX-TPC-1240,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Đôn sofa bọc vải tròn DSF,500
LSX-TPC-1241,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Kệ trang trí khung sắt đợt gỗ KTT,500
LSX-TPA-1242,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa tình yêu da bóng SFY,200
LSX-TPC-1243,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Đèn đứng đọc sách vintage DDS,300
LSX-TPB-1244,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Tủ quần áo 4 cánh gỗ thông TQA,300
LSX-TPC-1245,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế lười hạt xốp cao cấp GLH,500
LSX-TPA-1246,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Thảm lót sàn dệt tay họa tiết TLS,300
LSX-TPA-1247,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế lười hạt xốp cao cấp GLH,300
LSX-TPC-1248,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế xếp gọn dã ngoại GXP,500
LSX-TPB-1249,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn console trang trí BCN,500
LSX-TPB-1250,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn ăn tròn xoay Mộc Gia,100
LSX-TPB-1251,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn ăn tròn xoay Mộc Gia,500
LSX-TPA-1252,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn làm việc thông minh ATLA,300
LSX-TPA-1253,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Ghế ăn mộc gỗ cao su GAC,200
LSX-TPB-1254,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn làm việc thông minh ATLA,300
LSX-TPA-1255,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế xoay văn phòng có tựa GXV,300
LSX-TPC-1256,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn học sinh chống gù BHS,100
LSX-TPA-1257,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn trà sồi chân sắt FOLD,100
LSX-TPA-1258,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn trang điểm gương led BTD,300
LSX-TPA-1259,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa góc nỉ Cozy L-Shape SFG,200
LSX-TPA-1260,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế xếp gọn dã ngoại GXP,500
LSX-TPA-1261,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Khay gỗ đựng trà bánh đa năng KHG,200
LSX-TPC-1262,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Sofa bench đệm giả da SFB,300
LSX-TPA-1263,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế ăn Windsor cổ điển GWD,200
LSX-TPA-1264,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Đôn sofa bọc vải tròn DSF,100
LSX-TPA-1265,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế tựa lưng cong Luxury GLC,200
LSX-TPA-1266,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Đèn ngủ thân gỗ đế tròn DNG,300
LSX-TPC-1267,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Bàn họp lớn văn phòng BHP,200
LSX-TPC-1268,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn ăn gỗ sồi Mỹ ACVD,500
LSX-TPB-1269,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Sofa nỉ văng tân cổ điển SFN,300
LSX-TPC-1270,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Tủ bếp gỗ công nghiệp cao cấp TBP,200
LSX-TPB-1271,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa nỉ văng tân cổ điển SFN,100
LSX-TPB-1272,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Ghế bập bênh thư giãn GBB,100
LSX-TPA-1273,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Ghế ăn mộc gỗ cao su GAC,500
LSX-TPA-1274,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Kệ tivi phòng khách sồi KTV,300
LSX-TPB-1275,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa tình yêu da bóng SFY,300
LSX-TPC-1276,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế đôn tròn gỗ tự nhiên GDO,300
LSX-TPB-1277,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Tủ rượu âm tường gỗ mun TRA,200
LSX-TPB-1278,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Đèn ngủ thân gỗ đế tròn DNG,300
LSX-TPC-1279,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn ăn gỗ sồi Mỹ ACVD,200
LSX-TPC-1280,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa băng da bò thật Luxury SFB,500
LSX-TPA-1281,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ bếp gỗ công nghiệp cao cấp TBP,500
LSX-TPA-1282,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế tựa lưng cong Luxury GLC,300
LSX-TPA-1283,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa nỉ văng tân cổ điển SFN,500
LSX-TPB-1284,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế bập bênh thư giãn GBB,100
LSX-TPB-1285,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa góc nỉ Cozy L-Shape SFG,300
LSX-TPC-1286,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Thảm lót sàn dệt tay họa tiết TLS,100
LSX-TPB-1287,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa tình yêu da bóng SFY,500
LSX-TPB-1288,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ giày thông minh 3 tầng TG,200
LSX-TPC-1289,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn trà Nhật bệt gỗ xoan BTN,200
LSX-TPB-1290,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa phòng khách gỗ sồi SFK,500
LSX-TPB-1291,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn console trang trí BCN,100
LSX-TPC-1292,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ tài liệu văn phòng nhiều ngăn TTL,300
LSX-TPC-1293,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế ăn Windsor cổ điển GWD,100
LSX-TPC-1294,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tranh canvas treo phòng khách TCV,200
LSX-TPB-1295,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế ăn mộc gỗ cao su GAC,100
LSX-TPA-1296,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ bếp gỗ công nghiệp cao cấp TBP,300
LSX-TPC-1297,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Kệ tivi phòng khách sồi KTV,500
LSX-TPA-1298,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Tủ rượu âm tường gỗ mun TRA,300
LSX-TPB-1299,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Ghế ăn Windsor cổ điển GWD,200
LSX-TPC-1300,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Sofa đơn bọc vải nhung SFD,100
LSX-TPC-1301,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Tủ đầu giường 2 ngăn kéo TDG,200
LSX-TPB-1302,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tủ quần áo 4 cánh gỗ thông TQA,100
LSX-TPA-1303,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Tủ giày thông minh 3 tầng TG,100
LSX-TPC-1304,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Bàn trang điểm gương led BTD,100
LSX-TPA-1305,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế băng dài phòng chờ GBD,300
LSX-TPB-1306,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Kệ tivi phòng khách sồi KTV,500
LSX-TPA-1307,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa góc nỉ Cozy L-Shape SFG,200
LSX-TPC-1308,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Thảm lót sàn dệt tay họa tiết TLS,200
LSX-TPB-1309,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Sofa tình yêu da bóng SFY,100
LSX-TPA-1310,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Kệ treo tường lục giác gỗ KTG,200
LSX-TPB-1311,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn họp lớn văn phòng BHP,500
LSX-TPC-1312,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Bàn console trang trí BCN,300
LSX-TPA-1313,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Thảm lót sàn dệt tay họa tiết TLS,300
LSX-TPB-1314,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế ăn mộc gỗ cao su GAC,300
LSX-TPC-1315,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ quần áo 4 cánh gỗ thông TQA,200
LSX-TPC-1316,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ rượu âm tường gỗ mun TRA,500
LSX-TPA-1317,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Tủ bếp gỗ công nghiệp cao cấp TBP,500
LSX-TPB-1318,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế đôn tròn gỗ tự nhiên GDO,500
LSX-TPC-1319,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa phòng khách gỗ sồi SFK,500
LSX-TPC-1320,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế bar chân sắt đệm gỗ GBR,100
LSX-TPB-1321,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế lười hạt xốp cao cấp GLH,100
LSX-TPA-1322,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế đôn tròn gỗ tự nhiên GDO,300
LSX-TPB-1323,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Sofa đơn bọc vải nhung SFD,300
LSX-TPC-1324,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Kệ treo tường lục giác gỗ KTG,300
LSX-TPA-1325,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Giá treo quần áo chữ A GTR,500
LSX-TPB-1326,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế đôn tròn gỗ tự nhiên GDO,500
LSX-TPA-1327,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Tủ quần áo 4 cánh gỗ thông TQA,100
LSX-TPB-1328,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Hộp đựng khăn giấy gỗ óc chó HAK,300
LSX-TPB-1329,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn ăn tròn xoay Mộc Gia,500
LSX-TPC-1330,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Kệ sách đứng gỗ cao su KSD,500
LSX-TPB-1331,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Thảm lót sàn dệt tay họa tiết TLS,100
LSX-TPA-1332,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn học sinh chống gù BHS,300
LSX-TPB-1333,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Thảm lót sàn dệt tay họa tiết TLS,200
LSX-TPC-1334,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế lười hạt xốp cao cấp GLH,200
LSX-TPA-1335,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn làm việc thông minh ATLA,300
LSX-TPB-1336,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Tủ rượu âm tường gỗ mun TRA,200
LSX-TPC-1337,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn ăn tròn xoay Mộc Gia,200
LSX-TPC-1338,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ bếp gỗ công nghiệp cao cấp TBP,200
LSX-TPA-1339,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Kệ treo tường lục giác gỗ KTG,300
LSX-TPB-1340,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa góc nỉ Cozy L-Shape SFG,100
LSX-TPB-1341,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa giường thông minh gấp gọn SFG,500
LSX-TPC-1342,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa phòng khách gỗ sồi SFK,500
LSX-TPB-1343,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế bar chân sắt đệm gỗ GBR,100
LSX-TPA-1344,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Kệ treo tường lục giác gỗ KTG,200
LSX-TPC-1345,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Gương soi toàn thân viền gỗ GST,300
LSX-TPB-1346,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế tựa lưng cong Luxury GLC,500
LSX-TPA-1347,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Sofa giường thông minh gấp gọn SFG,500
LSX-TPB-1348,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Đèn đứng đọc sách vintage DDS,300
LSX-TPB-1349,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Sofa giường thông minh gấp gọn SFG,100
LSX-TPC-1350,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ tài liệu văn phòng nhiều ngăn TTL,200
LSX-TPB-1351,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế ăn mộc gỗ cao su GAC,200
LSX-TPB-1352,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Tranh canvas treo phòng khách TCV,500
LSX-TPB-1353,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ đầu giường 2 ngăn kéo TDG,300
LSX-TPC-1354,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Đồng hồ gỗ treo tường nghệ thuật DHG,300
LSX-TPB-1355,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn trà sồi chân sắt FOLD,500
LSX-TPA-1356,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn ăn tròn xoay Mộc Gia,300
LSX-TPC-1357,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Đèn đứng đọc sách vintage DDS,200
LSX-TPA-1358,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Tủ đầu giường 2 ngăn kéo TDG,100
LSX-TPC-1359,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Đồng hồ gỗ treo tường nghệ thuật DHG,200
LSX-TPA-1360,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Ghế xếp gọn dã ngoại GXP,300
LSX-TPA-1361,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Đôn sofa bọc vải tròn DSF,200
LSX-TPC-1362,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Tủ bếp gỗ công nghiệp cao cấp TBP,500
LSX-TPC-1363,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế ăn mộc gỗ cao su GAC,500
LSX-TPA-1364,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Đôn sofa bọc vải tròn DSF,100
LSX-TPA-1365,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Tủ đầu giường 2 ngăn kéo TDG,100
LSX-TPC-1366,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Tủ bếp gỗ công nghiệp cao cấp TBP,300
LSX-TPB-1367,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa giường thông minh gấp gọn SFG,100
LSX-TPC-1368,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế làm việc công thái học GLV,500
LSX-TPA-1369,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Kệ treo tường lục giác gỗ KTG,300
LSX-TPA-1370,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Sofa phòng khách gỗ sồi SFK,300
LSX-TPA-1371,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Sofa góc nỉ Cozy L-Shape SFG,200
LSX-TPB-1372,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế bar chân sắt đệm gỗ GBR,300
LSX-TPA-1373,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Bàn trang điểm gương led BTD,200
LSX-TPC-1374,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Kệ sách đứng gỗ cao su KSD,500
LSX-TPC-1375,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Đôn sofa bọc vải tròn DSF,300
LSX-TPA-1376,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Kệ sách đứng gỗ cao su KSD,200
LSX-TPC-1377,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Tủ giày thông minh 3 tầng TG,200
LSX-TPB-1378,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Bàn làm việc thông minh ATLA,200
LSX-TPB-1379,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Đèn ngủ thân gỗ đế tròn DNG,300
LSX-TPC-1380,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế băng dài phòng chờ GBD,300
LSX-TPB-1381,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Thảm lót sàn dệt tay họa tiết TLS,100
LSX-TPB-1382,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Đồng hồ gỗ treo tường nghệ thuật DHG,200
LSX-TPC-1383,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Ghế băng dài phòng chờ GBD,200
LSX-TPB-1384,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Sofa đơn bọc vải nhung SFD,100
LSX-TPA-1385,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa tình yêu da bóng SFY,100
LSX-TPB-1386,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Bàn cafe gỗ thông pallet BCF,300
LSX-TPA-1387,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Tủ bếp gỗ công nghiệp cao cấp TBP,300
LSX-TPB-1388,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Sofa đơn bọc vải nhung SFD,300
LSX-TPC-1389,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Sofa đơn bọc vải nhung SFD,300
LSX-TPB-1390,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa góc nỉ Cozy L-Shape SFG,100
LSX-TPA-1391,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế xếp gọn dã ngoại GXP,200
LSX-TPA-1392,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Tủ bếp gỗ công nghiệp cao cấp TBP,500
LSX-TPA-1393,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn trang điểm gương led BTD,100
LSX-TPA-1394,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Tranh canvas treo phòng khách TCV,200
LSX-TPC-1395,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Kệ sách đứng gỗ cao su KSD,100
LSX-TPB-1396,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Sofa đơn bọc vải nhung SFD,200
LSX-TPB-1397,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế ăn Windsor cổ điển GWD,100
LSX-TPB-1398,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Gương soi toàn thân viền gỗ GST,500
