log_id,order_code,date,stage_name,qty_actual,defect_qty,hours_run
LOG-001628,LSX-TPB-1288,2026-01-09,Sơn lót C,199,3,7.0
LOG-001643,LSX-TPB-1291,2026-01-09,Cắt phôi A,97,2,9.7
LOG-001678,LSX-TPC-1297,2026-01-09,Lắp ráp C,518,5,8.3
LOG-001730,LSX-TPB-1306,2026-01-09,Chà nhám B,496,9,7.1
LOG-001790,LSX-TPA-1317,2026-01-09,Lắp ráp C,479,4,9.1
LOG-001827,LSX-TPB-1323,2026-01-09,Đóng gói C,308,0,6.3
LOG-001845,LSX-TPA-1327,2026-01-09,Cắt phôi C,99,0,8.3
LOG-001899,LSX-TPB-1336,2026-01-09,Sơn phủ A,209,3,7.6
LOG-001932,LSX-TPC-1342,2026-01-09,Lắp ráp A,498,14,6.5
LOG-001944,LSX-TPA-1344,2026-01-09,Sơn B,205,1,9.9
LOG-001948,LSX-TPC-1345,2026-01-09,Lắp ráp C,290,0,8.1
LOG-002084,LSX-TPA-1369,2026-01-09,Sơn lót C,286,2,9.4
LOG-002156,LSX-TPB-1382,2026-01-09,Lắp phụ kiện B,204,5,6.8
LOG-002183,LSX-TPA-1387,2026-01-09,Sơn lót C,299,2,6.8
LOG-002196,LSX-TPC-1389,2026-01-09,Sơn phủ A,299,1,7.8
LOG-002206,LSX-TPA-1391,2026-01-09,Sơn phủ C,199,1,7.2
LOG-002208,LSX-TPA-1392,2026-01-09,Cắt phôi A,514,13,7.0
LOG-002263,LSX-TPA-1401,2026-01-09,Sơn phủ C,209,3,6.5
LOG-002269,LSX-TPB-1402,2026-01-09,Đóng gói C,101,2,9.8
LOG-002295,LSX-TPB-1407,2026-01-09,Sơn lót A,196,2,9.2
LOG-002337,LSX-TPB-1414,2026-01-09,Lắp phụ kiện B,99,2,7.6
LOG-002353,LSX-TPA-1417,2026-01-09,Sơn lót C,307,8,6.9
LOG-000037,LSX-TPB-1007,2026-01-10,Chà nhám B,492,3,6.1
LOG-000090,LSX-TPC-1016,2026-01-10,Sơn lót C,301,3,8.4
LOG-000097,LSX-TPC-1017,2026-01-10,Sơn phủ A,104,2,8.8
LOG-000216,LSX-TPC-1039,2026-01-10,Chà nhám B,507,14,9.2
LOG-000227,LSX-TPC-1041,2026-01-10,Chà nhám A,95,2,6.4
LOG-000337,LSX-TPA-1060,2026-01-10,Lắp phụ kiện B,492,7,6.8
LOG-000350,LSX-TPB-1063,2026-01-10,Cắt phôi B,208,5,9.4
LOG-000363,LSX-TPA-1065,2026-01-10,Lắp ráp C,289,7,6.2
LOG-000379,LSX-TPB-1068,2026-01-10,Cắt phôi A,206,1,7.0
LOG-000410,LSX-TPB-1073,2026-01-10,Sơn phủ C,308,1,8.4
LOG-000438,LSX-TPB-1078,2026-01-10,Sơn B,521,9,6.1
LOG-000450,LSX-TPB-1080,2026-01-10,Sơn phủ C,100,2,9.5
LOG-000501,LSX-TPC-1089,2026-01-10,Lắp phụ kiện B,194,2,9.3
LOG-000527,LSX-TPA-1094,2026-01-10,Lắp ráp B,206,2,6.6
LOG-000534,LSX-TPC-1095,2026-01-10,Sơn phủ C,304,8,8.2
LOG-000566,LSX-TPC-1101,2026-01-10,Lắp ráp C,295,7,7.7
LOG-000597,LSX-TPC-1106,2026-01-10,Lắp phụ kiện B,196,0,8.2
LOG-000608,LSX-TPA-1108,2026-01-10,Sơn lót A,199,0,6.1
LOG-000640,LSX-TPB-1114,2026-01-10,Cắt phôi C,496,3,9.6
LOG-000689,LSX-TPC-1122,2026-01-10,Sơn phủ C,98,0,7.8
LOG-000700,LSX-TPA-1124,2026-01-10,Đóng gói C,286,1,7.7
LOG-000702,LSX-TPC-1125,2026-01-10,Chà nhám A,312,5,10.0
LOG-000708,LSX-TPC-1126,2026-01-10,Lắp ráp C,201,0,9.5
LOG-000766,LSX-TPC-1136,2026-01-10,Đóng gói C,500,4,8.5
LOG-000802,LSX-TPB-1143,2026-01-10,Sơn lót A,101,1,8.3
LOG-000816,LSX-TPC-1146,2026-01-10,Cắt phôi C,505,4,8.8
LOG-000864,LSX-TPA-1154,2026-01-10,Sơn phủ C,293,4,9.5
LOG-000873,LSX-TPA-1156,2026-01-10,Chà nhám B,493,0,7.2
LOG-000884,LSX-TPA-1158,2026-01-10,Lắp ráp C,101,2,8.0
LOG-000894,LSX-TPA-1160,2026-01-10,Chà nhám B,288,8,9.8
LOG-000927,LSX-TPB-1166,2026-01-10,Chà nhám A,104,2,7.7
LOG-000962,LSX-TPA-1172,2026-01-10,Sơn lót C,99,1,6.8
LOG-000968,LSX-TPC-1173,2026-01-10,Sơn B,98,1,7.6
LOG-000977,LSX-TPC-1175,2026-01-10,Cắt phôi C,98,1,6.9
LOG-001015,LSX-TPA-1182,2026-01-10,Cắt phôi A,513,1,7.3
LOG-001046,LSX-TPA-1187,2026-01-10,Chà nhám B,195,1,7.7
LOG-001072,LSX-TPB-1191,2026-01-10,Sơn phủ C,289,2,6.6
LOG-001089,LSX-TPC-1194,2026-01-10,Sơn phủ A,97,0,6.4
LOG-001122,LSX-TPB-1200,2026-01-10,Chà nhám A,205,6,9.8
LOG-001217,LSX-TPB-1216,2026-01-10,Sơn phủ A,191,0,7.4
LOG-001272,LSX-TPB-1226,2026-01-10,Lắp ráp C,497,3,7.3
LOG-001350,LSX-TPC-1240,2026-01-10,Cắt phôi A,513,12,9.6
LOG-001462,LSX-TPA-1259,2026-01-10,Lắp phụ kiện B,194,0,9.5
LOG-001511,LSX-TPC-1268,2026-01-10,Chà nhám A,503,8,8.2
LOG-001534,LSX-TPB-1272,2026-01-10,Lắp ráp C,101,1,7.8
LOG-001541,LSX-TPA-1273,2026-01-10,Sơn B,489,14,7.8
LOG-001556,LSX-TPC-1276,2026-01-10,Cắt phôi B,311,8,9.1
LOG-001599,LSX-TPA-1283,2026-01-10,Sơn lót A,522,0,7.3
LOG-001649,LSX-TPC-1292,2026-01-10,Cắt phôi C,297,5,9.7
LOG-001662,LSX-TPC-1294,2026-01-10,Sơn lót C,198,2,6.7
LOG-001685,LSX-TPA-1298,2026-01-10,Sơn B,313,2,10.0
LOG-001688,LSX-TPB-1299,2026-01-10,Cắt phôi B,208,5,6.7
LOG-001714,LSX-TPA-1303,2026-01-10,Sơn B,97,1,8.6
LOG-001769,LSX-TPA-1313,2026-01-10,Cắt phôi C,313,7,7.9
LOG-001778,LSX-TPB-1314,2026-01-10,Đóng gói C,302,4,6.1
LOG-001869,LSX-TPB-1331,2026-01-10,Sơn lót C,97,1,7.9
LOG-001881,LSX-TPB-1333,2026-01-10,Sơn phủ C,193,0,8.2
LOG-001886,LSX-TPC-1334,2026-01-10,Sơn lót A,200,3,6.9
LOG-001901,LSX-TPC-1337,2026-01-10,Cắt phôi B,194,2,7.5
LOG-001916,LSX-TPA-1339,2026-01-10,Sơn phủ A,310,2,9.6
LOG-001920,LSX-TPB-1340,2026-01-10,Lắp ráp A,98,2,6.7
LOG-001959,LSX-TPA-1347,2026-01-10,Lắp ráp C,520,5,9.7
LOG-002062,LSX-TPA-1365,2026-01-10,Lắp phụ kiện B,104,2,7.9
LOG-002079,LSX-TPC-1368,2026-01-10,Sơn lót A,488,5,9.6
LOG-002105,LSX-TPA-1373,2026-01-10,Sơn lót C,196,5,8.2
LOG-002143,LSX-TPC-1380,2026-01-10,Lắp ráp C,303,2,7.1
LOG-002151,LSX-TPB-1381,2026-01-10,Đóng gói C,100,1,7.1
LOG-002217,LSX-TPA-1393,2026-01-10,Sơn lót A,101,1,8.7
LOG-002249,LSX-TPC-1399,2026-01-10,Cắt phôi B,312,1,9.4
LOG-002273,LSX-TPB-1403,2026-01-10,Sơn B,523,1,6.2
LOG-002287,LSX-TPB-1406,2026-01-10,Cắt phôi C,195,3,9.2
LOG-002301,LSX-TPB-1408,2026-01-10,Sơn lót A,505,9,7.6
LOG-002343,LSX-TPC-1415,2026-01-10,Sơn phủ A,300,2,7.9
LOG-002349,LSX-TPB-1416,2026-01-10,Lắp phụ kiện B,490,13,7.7
LOG-002365,LSX-TPB-1419,2026-01-10,Sơn lót A,498,14,7.9
LOG-002371,LSX-TPA-1420,2026-01-10,Sơn B,201,1,8.7
LOG-002381,LSX-TPB-1422,2026-01-10,Lắp ráp B,95,0,9.9
LOG-000019,LSX-TPC-1004,2026-01-11,Chà nhám A,519,8,9.5
LOG-000074,LSX-TPA-1013,2026-01-11,Sơn lót A,201,1,7.0
LOG-000105,LSX-TPC-1019,2026-01-11,Lắp ráp C,475,5,8.2
LOG-000140,LSX-TPB-1025,2026-01-11,Chà nhám A,305,2,6.1
LOG-000179,LSX-TPC-1032,2026-01-11,Lắp ráp C,98,2,9.4
LOG-000253,LSX-TPB-1045,2026-01-11,Đóng gói C,515,1,9.2
LOG-000282,LSX-TPA-1051,2026-01-11,Chà nhám B,202,2,6.6
LOG-000297,LSX-TPA-1053,2026-01-11,Đóng gói C,96,2,8.0
LOG-000323,LSX-TPA-1058,2026-01-11,Lắp ráp B,287,8,8.1
LOG-000378,LSX-TPA-1067,2026-01-11,Đóng gói A,194,5,8.6
LOG-000446,LSX-TPA-1079,2026-01-11,Đóng gói A,289,2,7.0
LOG-000452,LSX-TPA-1081,2026-01-11,Cắt phôi B,303,4,9.4
LOG-000488,LSX-TPB-1087,2026-01-11,Sơn lót C,499,6,8.4
LOG-000557,LSX-TPC-1099,2026-01-11,Sơn phủ A,492,11,7.1
LOG-000559,LSX-TPB-1100,2026-01-11,Cắt phôi B,96,2,10.0
LOG-000570,LSX-TPB-1102,2026-01-11,Cắt phôi C,516,15,8.7
LOG-000613,LSX-TPA-1109,2026-01-11,Lắp ráp A,190,3,8.2
LOG-000624,LSX-TPC-1111,2026-01-11,Lắp ráp C,483,12,8.8
LOG-000671,LSX-TPB-1119,2026-01-11,Sơn lót C,300,5,9.0
LOG-000683,LSX-TPB-1121,2026-01-11,Sơn B,309,3,7.1
LOG-000739,LSX-TPB-1131,2026-01-11,Đóng gói C,205,1,6.5
LOG-000751,LSX-TPB-1134,2026-01-11,Chà nhám A,308,8,8.9
LOG-000769,LSX-TPA-1137,2026-01-11,Sơn lót C,104,2,9.9
LOG-000780,LSX-TPC-1139,2026-01-11,Sơn B,98,2,9.7
LOG-000783,LSX-TPA-1140,2026-01-11,Cắt phôi C,301,1,6.4
LOG-000793,LSX-TPC-1142,2026-01-11,Cắt phôi B,97,1,7.5
LOG-000827,LSX-TPC-1148,2026-01-11,Chà nhám B,311,4,8.3
LOG-000840,LSX-TPC-1150,2026-01-11,Lắp ráp A,101,1,8.3
LOG-000850,LSX-TPA-1152,2026-01-11,Cắt phôi C,504,0,7.9
LOG-000856,LSX-TPC-1153,2026-01-11,Chà nhám B,101,0,7.8
LOG-000879,LSX-TPC-1157,2026-01-11,Lắp ráp C,205,3,10.0
LOG-000918,LSX-TPA-1164,2026-01-11,Lắp phụ kiện B,208,4,6.1
LOG-000944,LSX-TPC-1169,2026-01-11,Chà nhám A,493,13,8.9
LOG-000995,LSX-TPA-1178,2026-01-11,Chà nhám B,507,10,8.8
LOG-001044,LSX-TPA-1186,2026-01-11,Đóng gói B,287,7,6.5
LOG-001083,LSX-TPA-1193,2026-01-11,Sơn phủ C,102,1,6.3
LOG-001091,LSX-TPB-1195,2026-01-11,Cắt phôi A,102,1,7.9
LOG-001098,LSX-TPC-1196,2026-01-11,Chà nhám B,499,11,9.9
LOG-001118,LSX-TPA-1199,2026-01-11,Sơn lót A,200,1,8.7
LOG-001180,LSX-TPC-1210,2026-01-11,Sơn B,104,2,9.1
LOG-001191,LSX-TPA-1212,2026-01-11,Lắp ráp A,208,0,9.0
LOG-001232,LSX-TPC-1219,2026-01-11,Lắp ráp B,484,5,8.3
LOG-001245,LSX-TPC-1221,2026-01-11,Sơn phủ C,193,4,8.9
LOG-001289,LSX-TPB-1229,2026-01-11,Sơn B,285,2,6.1
LOG-001311,LSX-TPC-1233,2026-01-11,Chà nhám B,511,0,7.7
LOG-001348,LSX-TPC-1239,2026-01-11,Lắp phụ kiện B,98,0,8.4
LOG-001478,LSX-TPC-1262,2026-01-11,Sơn lót A,300,6,8.1
LOG-001489,LSX-TPA-1264,2026-01-11,Lắp ráp B,100,1,9.9
LOG-001521,LSX-TPC-1270,2026-01-11,Cắt phôi A,199,2,8.3
LOG-001528,LSX-TPB-1271,2026-01-11,Chà nhám B,100,2,6.4
LOG-001555,LSX-TPB-1275,2026-01-11,Đóng gói B,314,8,8.6
LOG-001581,LSX-TPC-1280,2026-01-11,Lắp ráp A,503,9,7.4
LOG-001623,LSX-TPB-1287,2026-01-11,Sơn B,491,4,9.8
LOG-001629,LSX-TPB-1288,2026-01-11,Sơn phủ C,191,0,7.6
LOG-001644,LSX-TPB-1291,2026-01-11,Chà nhám A,98,1,8.2
LOG-001679,LSX-TPC-1297,2026-01-11,Sơn lót C,498,9,9.4
LOG-001717,LSX-TPC-1304,2026-01-11,Cắt phôi B,97,2,7.0
LOG-001731,LSX-TPB-1306,2026-01-11,Lắp ráp B,514,8,8.5
LOG-001791,LSX-TPA-1317,2026-01-11,Sơn lót C,503,14,8.0
LOG-001846,LSX-TPA-1327,2026-01-11,Lắp ráp C,98,1,9.9
LOG-001900,LSX-TPB-1336,2026-01-11,Đóng gói A,200,3,8.0
LOG-001933,LSX-TPC-1342,2026-01-11,Sơn lót A,506,9,6.2
LOG-001945,LSX-TPA-1344,2026-01-11,Lắp phụ kiện B,199,3,8.6
LOG-001949,LSX-TPC-1345,2026-01-11,Sơn lót C,300,1,8.4
LOG-001973,LSX-TPC-1350,2026-01-11,Cắt phôi B,201,5,8.4
LOG-002064,LSX-TPC-1366,2026-01-11,Cắt phôi B,288,5,7.1
LOG-002085,LSX-TPA-1369,2026-01-11,Sơn phủ C,296,3,8.6
LOG-002157,LSX-TPB-1382,2026-01-11,Đóng gói B,209,2,8.5
LOG-002184,LSX-TPA-1387,2026-01-11,Sơn phủ C,302,8,9.2
LOG-002197,LSX-TPC-1389,2026-01-11,Đóng gói A,299,1,8.1
LOG-002207,LSX-TPA-1391,2026-01-11,Đóng gói C,206,5,6.7
LOG-002209,LSX-TPA-1392,2026-01-11,Chà nhám A,522,6,8.7
LOG-002264,LSX-TPA-1401,2026-01-11,Đóng gói C,192,5,6.8
LOG-002296,LSX-TPB-1407,2026-01-11,Sơn phủ A,196,0,6.7
LOG-002338,LSX-TPB-1414,2026-01-11,Đóng gói B,101,1,9.9
LOG-002354,LSX-TPA-1417,2026-01-11,Sơn phủ C,299,6,6.8
LOG-000013,LSX-TPC-1003,2026-01-12,Cắt phôi C,193,3,8.1
LOG-000038,LSX-TPB-1007,2026-01-12,Lắp ráp B,520,12,9.8
LOG-000091,LSX-TPC-1016,2026-01-12,Sơn phủ C,303,4,6.8
LOG-000098,LSX-TPC-1017,2026-01-12,Đóng gói A,100,2,7.5
LOG-000217,LSX-TPC-1039,2026-01-12,Lắp ráp B,481,13,6.4
LOG-000228,LSX-TPC-1041,2026-01-12,Lắp ráp A,100,0,6.8
LOG-000338,LSX-TPA-1060,2026-01-12,Đóng gói B,488,1,6.3
LOG-000339,LSX-TPC-1061,2026-01-12,Cắt phôi A,194,3,9.8
LOG-000351,LSX-TPB-1063,2026-01-12,Chà nhám B,192,2,7.9
LOG-000356,LSX-TPC-1064,2026-01-12,Cắt phôi A,518,11,9.9
LOG-000364,LSX-TPA-1065,2026-01-12,Sơn lót C,307,6,9.7
LOG-000380,LSX-TPB-1068,2026-01-12,Chà nhám A,204,5,8.3
LOG-000411,LSX-TPB-1073,2026-01-12,Đóng gói C,285,6,7.4
LOG-000439,LSX-TPB-1078,2026-01-12,Lắp phụ kiện B,480,5,7.0
LOG-000451,LSX-TPB-1080,2026-01-12,Đóng gói C,103,1,8.0
LOG-000468,LSX-TPB-1084,2026-01-12,Cắt phôi A,190,2,9.8
LOG-000502,LSX-TPC-1089,2026-01-12,Đóng gói B,199,1,7.4
LOG-000528,LSX-TPA-1094,2026-01-12,Sơn B,198,5,6.2
LOG-000535,LSX-TPC-1095,2026-01-12,Đóng gói C,309,7,7.4
LOG-000567,LSX-TPC-1101,2026-01-12,Sơn lót C,310,7,9.3
LOG-000598,LSX-TPC-1106,2026-01-12,Đóng gói B,190,5,7.8
LOG-000609,LSX-TPA-1108,2026-01-12,Sơn phủ A,202,2,9.5
LOG-000641,LSX-TPB-1114,2026-01-12,Lắp ráp C,511,7,7.3
LOG-000690,LSX-TPC-1122,2026-01-12,Đóng gói C,100,0,7.2
LOG-000703,LSX-TPC-1125,2026-01-12,Lắp ráp A,311,8,7.6
LOG-000709,LSX-TPC-1126,2026-01-12,Sơn lót C,209,4,8.1
LOG-000803,LSX-TPB-1143,2026-01-12,Sơn phủ A,101,2,8.9
LOG-000817,LSX-TPC-1146,2026-01-12,Lắp ráp C,508,13,7.6
LOG-000865,LSX-TPA-1154,2026-01-12,Đóng gói C,304,0,7.9
LOG-000874,LSX-TPA-1156,2026-01-12,Lắp ráp B,479,6,9.4
LOG-000885,LSX-TPA-1158,2026-01-12,Sơn lót C,99,1,8.4
LOG-000895,LSX-TPA-1160,2026-01-12,Lắp ráp B,313,2,6.7
LOG-000928,LSX-TPB-1166,2026-01-12,Lắp ráp A,100,2,9.8
LOG-000963,LSX-TPA-1172,2026-01-12,Sơn phủ C,103,1,8.5
LOG-000969,LSX-TPC-1173,2026-01-12,Lắp phụ kiện B,99,2,10.0
LOG-000978,LSX-TPC-1175,2026-01-12,Lắp ráp C,100,2,8.0
LOG-001005,LSX-TPA-1180,2026-01-12,Cắt phôi C,294,8,9.1
LOG-001016,LSX-TPA-1182,2026-01-12,Chà nhám A,507,11,9.3
LOG-001047,LSX-TPA-1187,2026-01-12,Lắp ráp B,199,2,9.9
LOG-001073,LSX-TPB-1191,2026-01-12,Đóng gói C,285,4,6.5
LOG-001090,LSX-TPC-1194,2026-01-12,Đóng gói A,101,2,9.2
LOG-001123,LSX-TPB-1200,2026-01-12,Lắp ráp A,196,5,7.7
LOG-001218,LSX-TPB-1216,2026-01-12,Đóng gói A,204,4,9.5
LOG-001273,LSX-TPB-1226,2026-01-12,Sơn lót C,475,3,6.2
LOG-001316,LSX-TPA-1234,2026-01-12,Cắt phôi A,496,7,6.1
LOG-001351,LSX-TPC-1240,2026-01-12,Chà nhám A,517,10,8.8
LOG-001406,LSX-TPB-1250,2026-01-12,Cắt phôi A,96,1,9.4
LOG-001418,LSX-TPA-1252,2026-01-12,Cắt phôi B,285,7,8.0
LOG-001463,LSX-TPA-1259,2026-01-12,Đóng gói B,196,0,9.2
LOG-001505,LSX-TPC-1267,2026-01-12,Cắt phôi C,191,5,6.1
LOG-001512,LSX-TPC-1268,2026-01-12,Lắp ráp A,524,2,6.6
LOG-001535,LSX-TPB-1272,2026-01-12,Sơn lót C,103,2,7.6
LOG-001542,LSX-TPA-1273,2026-01-12,Lắp phụ kiện B,478,11,6.6
LOG-001557,LSX-TPC-1276,2026-01-12,Chà nhám B,308,1,9.2
LOG-001600,LSX-TPA-1283,2026-01-12,Sơn phủ A,475,0,7.2
LOG-001637,LSX-TPB-1290,2026-01-12,Cắt phôi B,498,8,8.6
LOG-001650,LSX-TPC-1292,2026-01-12,Lắp ráp C,296,0,7.3
LOG-001654,LSX-TPC-1293,2026-01-12,Cắt phôi B,96,1,7.0
LOG-001663,LSX-TPC-1294,2026-01-12,Sơn phủ C,194,2,9.1
LOG-001665,LSX-TPB-1295,2026-01-12,Cắt phôi B,102,0,9.6
LOG-001686,LSX-TPA-1298,2026-01-12,Lắp phụ kiện B,285,4,8.4
LOG-001689,LSX-TPB-1299,2026-01-12,Chà nhám B,198,3,9.6
LOG-001715,LSX-TPA-1303,2026-01-12,Lắp phụ kiện B,102,0,9.9
LOG-001770,LSX-TPA-1313,2026-01-12,Lắp ráp C,297,7,7.2
LOG-001799,LSX-TPC-1319,2026-01-12,Cắt phôi B,503,9,7.9
LOG-001850,LSX-TPB-1328,2026-01-12,Cắt phôi C,293,4,8.9
LOG-001870,LSX-TPB-1331,2026-01-12,Sơn phủ C,97,1,9.4
LOG-001882,LSX-TPB-1333,2026-01-12,Đóng gói C,195,5,8.5
LOG-001887,LSX-TPC-1334,2026-01-12,Sơn phủ A,201,5,8.4
LOG-001902,LSX-TPC-1337,2026-01-12,Chà nhám B,193,1,9.2
LOG-001917,LSX-TPA-1339,2026-01-12,Đóng gói A,301,5,9.3
LOG-001921,LSX-TPB-1340,2026-01-12,Sơn lót A,100,1,7.2
LOG-001936,LSX-TPB-1343,2026-01-12,Cắt phôi C,103,1,6.1
LOG-001960,LSX-TPA-1347,2026-01-12,Sơn lót C,517,10,7.6
LOG-001968,LSX-TPB-1349,2026-01-12,Cắt phôi C,103,0,8.5
LOG-002063,LSX-TPA-1365,2026-01-12,Đóng gói B,96,2,7.4
LOG-002080,LSX-TPC-1368,2026-01-12,Sơn phủ A,489,1,6.7
LOG-002097,LSX-TPB-1372,2026-01-12,Cắt phôi A,312,7,6.8
LOG-002106,LSX-TPA-1373,2026-01-12,Sơn phủ C,207,4,6.6
LOG-002144,LSX-TPC-1380,2026-01-12,Sơn lót C,302,9,9.7
LOG-002198,LSX-TPB-1390,2026-01-12,Cắt phôi C,102,3,6.3
LOG-002218,LSX-TPA-1393,2026-01-12,Sơn phủ A,100,2,8.9
LOG-002250,LSX-TPC-1399,2026-01-12,Chà nhám B,286,4,6.6
LOG-002274,LSX-TPB-1403,2026-01-12,Lắp phụ kiện B,489,7,7.5
LOG-002288,LSX-TPB-1406,2026-01-12,Lắp ráp C,194,2,7.4
LOG-002302,LSX-TPB-1408,2026-01-12,Sơn phủ A,506,0,8.2
LOG-002344,LSX-TPC-1415,2026-01-12,Đóng gói A,302,8,7.0
LOG-002350,LSX-TPB-1416,2026-01-12,Đóng gói B,519,4,8.4
LOG-002366,LSX-TPB-1419,2026-01-12,Sơn phủ A,493,1,8.2
LOG-002372,LSX-TPA-1420,2026-01-12,Lắp phụ kiện B,194,4,7.6
LOG-002382,LSX-TPB-1422,2026-01-12,Sơn B,102,1,9.4
LOG-000020,LSX-TPC-1004,2026-01-13,Lắp ráp A,499,2,9.5
LOG-000075,LSX-TPA-1013,2026-01-13,Sơn phủ A,207,4,9.8
LOG-000106,LSX-TPC-1019,2026-01-13,Sơn lót C,488,13,6.1
LOG-000141,LSX-TPB-1025,2026-01-13,Lắp ráp A,289,1,9.5
LOG-000180,LSX-TPC-1032,2026-01-13,Sơn lót C,104,0,9.4
LOG-000238,LSX-TPA-1043,2026-01-13,Cắt phôi A,494,8,6.2
LOG-000270,LSX-TPA-1049,2026-01-13,Cắt phôi C,292,6,8.5
LOG-000283,LSX-TPA-1051,2026-01-13,Lắp ráp B,191,5,6.8
LOG-000324,LSX-TPA-1058,2026-01-13,Sơn B,291,7,8.8
LOG-000453,LSX-TPA-1081,2026-01-13,Chà nhám B,305,4,7.9
LOG-000489,LSX-TPB-1087,2026-01-13,Sơn phủ C,514,3,9.4
LOG-000508,LSX-TPC-1091,2026-01-13,Cắt phôi C,299,8,6.1
LOG-000558,LSX-TPC-1099,2026-01-13,Đóng gói A,488,1,9.2
LOG-000560,LSX-TPB-1100,2026-01-13,Chà nhám B,99,2,8.2
LOG-000571,LSX-TPB-1102,2026-01-13,Lắp ráp C,476,3,8.8
LOG-000614,LSX-TPA-1109,2026-01-13,Sơn lót A,192,1,6.6
LOG-000625,LSX-TPC-1111,2026-01-13,Sơn lót C,496,12,6.8
LOG-000672,LSX-TPB-1119,2026-01-13,Sơn phủ C,299,1,7.0
LOG-000684,LSX-TPB-1121,2026-01-13,Lắp phụ kiện B,314,7,8.6
LOG-000752,LSX-TPB-1134,2026-01-13,Lắp ráp A,310,4,8.0
LOG-000770,LSX-TPA-1137,2026-01-13,Sơn phủ C,95,0,8.5
LOG-000781,LSX-TPC-1139,2026-01-13,Lắp phụ kiện B,100,2,7.2
LOG-000784,LSX-TPA-1140,2026-01-13,Lắp ráp C,307,8,6.4
LOG-000794,LSX-TPC-1142,2026-01-13,Chà nhám B,99,2,7.1
LOG-000828,LSX-TPC-1148,2026-01-13,Lắp ráp B,303,1,8.6
LOG-000841,LSX-TPC-1150,2026-01-13,Sơn lót A,102,0,8.2
LOG-000851,LSX-TPA-1152,2026-01-13,Lắp ráp C,484,6,7.3
LOG-000857,LSX-TPC-1153,2026-01-13,Lắp ráp B,103,2,8.3
LOG-000880,LSX-TPC-1157,2026-01-13,Sơn lót C,194,5,9.1
LOG-000919,LSX-TPA-1164,2026-01-13,Đóng gói B,200,4,7.4
LOG-000945,LSX-TPC-1169,2026-01-13,Lắp ráp A,494,2,6.2
LOG-000955,LSX-TPB-1171,2026-01-13,Cắt phôi C,204,5,6.1
LOG-000996,LSX-TPA-1178,2026-01-13,Lắp ráp B,506,3,6.9
LOG-001000,LSX-TPC-1179,2026-01-13,Cắt phôi C,193,0,8.6
LOG-001084,LSX-TPA-1193,2026-01-13,Đóng gói C,102,1,6.1
LOG-001092,LSX-TPB-1195,2026-01-13,Chà nhám A,104,2,7.5
LOG-001099,LSX-TPC-1196,2026-01-13,Lắp ráp B,485,1,8.9
LOG-001119,LSX-TPA-1199,2026-01-13,Sơn phủ A,197,4,6.8
LOG-001181,LSX-TPC-1210,2026-01-13,Lắp phụ kiện B,102,0,8.4
LOG-001192,LSX-TPA-1212,2026-01-13,Sơn lót A,207,2,6.4
LOG-001201,LSX-TPB-1214,2026-01-13,Cắt phôi B,198,0,9.0
LOG-001233,LSX-TPC-1219,2026-01-13,Sơn B,507,4,7.1
LOG-001246,LSX-TPC-1221,2026-01-13,Đóng gói C,194,3,7.9
LOG-001290,LSX-TPB-1229,2026-01-13,Lắp phụ kiện B,289,1,6.6
LOG-001312,LSX-TPC-1233,2026-01-13,Lắp ráp B,516,4,9.6
LOG-001327,LSX-TPB-1236,2026-01-13,Cắt phôi A,513,13,6.3
LOG-001349,LSX-TPC-1239,2026-01-13,Đóng gói B,101,1,6.3
LOG-001384,LSX-TPA-1246,2026-01-13,Cắt phôi C,310,3,6.6
LOG-001394,LSX-TPC-1248,2026-01-13,Cắt phôi B,477,4,7.3
LOG-001479,LSX-TPC-1262,2026-01-13,Sơn phủ A,293,0,8.1
LOG-001481,LSX-TPA-1263,2026-01-13,Cắt phôi B,203,1,6.2
LOG-001490,LSX-TPA-1264,2026-01-13,Sơn B,96,0,8.3
LOG-001522,LSX-TPC-1270,2026-01-13,Chà nhám A,195,2,9.5
LOG-001529,LSX-TPB-1271,2026-01-13,Lắp ráp B,97,1,8.4
LOG-001573,LSX-TPC-1279,2026-01-13,Cắt phôi A,194,2,9.9
LOG-001582,LSX-TPC-1280,2026-01-13,Sơn lót A,520,6,10.0
LOG-001624,LSX-TPB-1287,2026-01-13,Lắp phụ kiện B,476,10,7.8
LOG-001630,LSX-TPB-1288,2026-01-13,Đóng gói C,208,1,6.2
LOG-001645,LSX-TPB-1291,2026-01-13,Lắp ráp A,97,1,7.8
LOG-001680,LSX-TPC-1297,2026-01-13,Sơn phủ C,514,2,8.0
LOG-001705,LSX-TPB-1302,2026-01-13,Cắt phôi A,104,3,8.5
LOG-001718,LSX-TPC-1304,2026-01-13,Chà nhám B,104,1,6.6
LOG-001732,LSX-TPB-1306,2026-01-13,Sơn B,484,10,8.5
LOG-001792,LSX-TPA-1317,2026-01-13,Sơn phủ C,524,12,9.8
LOG-001847,LSX-TPA-1327,2026-01-13,Sơn lót C,102,1,9.9
LOG-001934,LSX-TPC-1342,2026-01-13,Sơn phủ A,498,2,7.7
LOG-001946,LSX-TPA-1344,2026-01-13,Đóng gói B,192,3,8.4
LOG-001950,LSX-TPC-1345,2026-01-13,Sơn phủ C,302,5,6.6
LOG-001974,LSX-TPC-1350,2026-01-13,Chà nhám B,195,2,7.5
