voucher_id,item_code,item_name,unit,quantity,value_usd,days_in_stock
PK-20261938,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,152.65,305.65,13
PK-20261938,VT-PK-009,Ốc liên kết cam Cỡ 3,cái,49.06,594.64,51
PK-20261938,VT-PK-021,Tay nâng cánh tủ Cỡ 3,cái,252.71,3518.5,116
PK-20262108,HC-VP-008,Bút bi Thiên Long Thùng,ram,470.92,3208.3,131
PK-20262108,HC-VP-011,Sổ ghi chép công việc Thùng,ram,236.79,3440.28,43
PK-20262108,HC-VP-017,Nước rửa tay sát khuẩn Thùng,ram,69.64,1018.45,145
PK-20262342,HH-SP-002,Bản lề hơi DTC Cỡ B,bộ,157.31,2703.15,85
PK-20262342,HH-SP-005,Khóa cửa vân tay Cỡ B,bộ,289.52,2751.55,48
PK-20262655,VT-PK-015,Chốt gỗ liên kết Cỡ 3,cái,223.17,2398.01,145
PK-20262655,VT-PK-020,Tay nâng cánh tủ Cỡ 2,cái,386.31,6078.25,76
PK-20262850,DG-BB-020,Góc xốp chống va đập Loại nhỏ,cuộn,473.9,3991.12,11
PK-20262955,SM-HC-005,Dung môi butyl Thùng 5L,Kg,201.0,2718.13,48
PK-20262955,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,242.99,3013.56,37
PK-20262981,TP_BHP-TB-08,Bàn họp lớn văn phòng BHP,bộ,324.45,952.77,16
PK-20263033,HH-SP-015,Thảm trải sàn nỉ Cỡ C,bộ,339.72,2635.88,121
PK-20263033,HH-SP-004,Khóa cửa vân tay Cỡ A,bộ,296.81,4760.0,30
PK-20263033,HH-SP-006,Khóa cửa vân tay Cỡ C,bộ,143.69,1261.55,112
PK-20263103,SM-HC-013,Tinh màu hạt dẻ Thùng 5L,Kg,480.05,8331.06,81
PK-20263103,SM-HC-016,Sơn lót kháng kiềm Thùng 20L,Kg,449.0,5565.81,29
PK-20263103,SM-HC-007,Tinh màu gỗ Walnut Thùng 5L,Kg,224.25,2090.11,60
PK-20263110,HC-VP-009,Bút bi Thiên Long Ram,ram,58.22,162.04,14
PK-20263110,HC-VP-017,Nước rửa tay sát khuẩn Thùng,ram,252.17,665.41,38
PK-20263110,HC-VP-010,Sổ ghi chép công việc Hộp,ram,358.64,2616.22,85
PK-20263384,HC-VP-002,Giấy in Double A4 Thùng,ram,27.36,97.49,117
PK-20263718,HH-SP-014,Thảm trải sàn nỉ Cỡ B,bộ,360.64,5676.92,123
PK-20263718,HH-SP-019,Gương trang trí Cỡ A,bộ,141.05,1619.21,138
PK-20263718,HH-SP-003,Bản lề hơi DTC Cỡ C,bộ,23.59,81.31,52
PK-20263750,SM-HC-019,Sơn epoxy bóng Thùng 5L,Kg,392.0,862.26,84
PK-20263750,SM-HC-019,Sơn epoxy bóng Thùng 5L,Kg,199.0,2015.57,127
PK-20263798,HH-SP-007,Đèn led dây trang trí Cỡ A,bộ,263.88,1309.66,16
PK-20263798,HH-SP-003,Bản lề hơi DTC Cỡ C,bộ,297.38,5538.09,16
PK-20263798,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,193.65,913.22,116
PK-20263864,HC-VP-013,Kẹp tài liệu sắt Hộp,ram,466.68,2958.22,126
PK-20263864,HC-VP-012,Sổ ghi chép công việc Ram,ram,403.21,4344.63,147
PK-20263930,HC-VP-017,Nước rửa tay sát khuẩn Thùng,ram,278.52,5012.02,123
PK-20263930,HC-VP-019,Khẩu trang y tế Hộp,ram,315.0,2259.74,30
PK-20264001,DG-BB-010,Xốp bọc bong bóng Loại lớn,cuộn,83.32,1025.66,103
PK-20264001,DG-BB-006,Màng PE bọc hàng Loại trung,cuộn,432.51,5060.24,112
PK-20264086,VT-PK-016,Đinh vít thép không gỉ Cỡ 1,cái,286.58,2198.93,108
PK-20264086,VT-PK-013,Chốt gỗ liên kết Cỡ 1,cái,86.27,1301.39,49
PK-20264671,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,257.18,3921.78,66
PK-20264671,HH-SP-017,Đệm ghế sofa Cỡ B,bộ,158.63,1258.82,37
PK-20264671,HH-SP-003,Bản lề hơi DTC Cỡ C,bộ,19.85,89.7,31
PK-20264729,TP_DSF-SF-10,Đôn sofa bọc vải tròn DSF,bộ,406.72,6232.83,102
PK-20264729,TP_BHS-TB-05,Bàn học sinh chống gù BHS,bộ,225.3,3820.0,63
PK-20264729,TP_SFD-SF-04,Sofa đơn bọc vải nhung SFD,bộ,423.36,4725.87,71
PK-20264785,SM-HC-015,Sơn lót kháng kiềm Thùng 5L,Kg,81.17,1170.9,93
PK-20264785,SM-HC-002,Sơn lót NC Thùng 20L,Kg,313.62,3992.27,80
PK-20264785,SM-HC-015,Sơn lót kháng kiềm Thùng 5L,Kg,446.36,6740.67,128
PK-20264975,HH-SP-011,Tay nâng tủ Blum Cỡ B,bộ,444.52,4068.04,59
PK-20264975,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,170.58,1706.7,66
PK-20265028,VT-PK-014,Chốt gỗ liên kết Cỡ 2,cái,476.26,4497.68,90
PK-20265172,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,146.33,1381.96,19
PK-20265172,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,143.56,528.7,65
PK-20265172,DG-BB-018,Nhãn mác sản phẩm Loại trung,cuộn,487.07,8848.57,75
PK-20265497,HC-VP-003,Giấy in Double A4 Ram,ram,455.78,4601.96,41
PK-20265507,DG-BB-017,Nhãn mác sản phẩm Loại nhỏ,cuộn,162.7,814.68,13
PK-20265507,DG-BB-017,Nhãn mác sản phẩm Loại nhỏ,cuộn,10.7,153.39,129
PK-20265507,DG-BB-010,Xốp bọc bong bóng Loại lớn,cuộn,289.16,1921.97,120
PK-20265706,SM-HC-006,Dung môi butyl Thùng 20L,Kg,489.25,4617.3,37
PK-20265706,SM-HC-010,Keo dán gỗ sữa Vina Thùng 20L,Kg,236.33,3973.42,96
PK-20265706,SM-HC-004,Sơn bóng PU Thùng 20L,Kg,423.25,5347.86,108
PK-20265900,HH-SP-003,Bản lề hơi DTC Cỡ C,bộ,401.03,4446.1,92
PK-20265900,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,486.8,5796.25,65
PK-20265911,HH-SP-019,Gương trang trí Cỡ A,bộ,185.25,1501.34,91
PK-20265911,HH-SP-017,Đệm ghế sofa Cỡ B,bộ,183.11,2734.71,124
PK-20265911,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,497.33,9397.16,11
PK-20266231,VT-PK-020,Tay nâng cánh tủ Cỡ 2,cái,243.63,4414.23,55
PK-20266274,GO-NL-007,Gỗ sồi Nga dày 20mm,m3,53.1,374.43,22
PK-20266274,GO-NL-026,Gỗ thông ghép thanh dày 30mm,m3,479.51,2530.1,60
PK-20266274,GO-NL-031,Gỗ xoan đào Gia Lai dày 20mm,m3,80.2,760.44,43
PK-20266279,SM-HC-016,Sơn lót kháng kiềm Thùng 20L,Kg,235.6,4662.32,50
PK-20266279,SM-HC-013,Tinh màu hạt dẻ Thùng 5L,Kg,319.65,3378.04,107
PK-20266568,GO-NL-009,Gỗ sồi Nga dày 50mm,m3,403.32,1471.73,68
PK-20266843,HH-SP-005,Khóa cửa vân tay Cỡ B,bộ,366.67,3074.44,147
PK-20266930,VT-PK-016,Đinh vít thép không gỉ Cỡ 1,cái,342.14,3227.3,49
PK-20266930,VT-PK-016,Đinh vít thép không gỉ Cỡ 1,cái,95.75,712.95,95
PK-20267550,VT-PK-005,Ray trượt ngăn kéo âm Cỡ 2,cái,298.56,5953.16,131
PK-20267550,VT-PK-018,Đinh vít thép không gỉ Cỡ 3,cái,140.7,881.51,73
PK-20267550,VT-PK-021,Tay nâng cánh tủ Cỡ 3,cái,379.76,2559.66,58
PK-20267674,SM-HC-005,Dung môi butyl Thùng 5L,Kg,213.6,2422.66,25
PK-20267674,SM-HC-008,Tinh màu gỗ Walnut Thùng 20L,Kg,331.39,5451.75,121
PK-20267812,HC-VP-015,Kẹp tài liệu sắt Ram,ram,169.32,1505.95,61
PK-20268296,SM-HC-020,Sơn epoxy bóng Thùng 20L,Kg,366.26,6831.07,88
PK-20268355,DG-BB-012,Xốp bọc bong bóng Loại trung,cuộn,131.17,1443.96,91
PK-20268355,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,307.1,2125.88,99
PK-20260048,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,67.68,1213.7,119
PK-20260048,DG-BB-017,Nhãn mác sản phẩm Loại nhỏ,cuộn,172.7,2285.95,78
PK-20260261,HH-SP-015,Thảm trải sàn nỉ Cỡ C,bộ,40.26,594.5,111
PK-20260261,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,310.94,1720.83,54
PK-20260261,HH-SP-006,Khóa cửa vân tay Cỡ C,bộ,479.33,5991.86,55
PK-20260428,SM-HC-002,Sơn lót NC Thùng 20L,Kg,243.86,1991.75,127
PK-20260428,SM-HC-017,Dầu lau gỗ chống trầy Thùng 5L,Kg,466.16,8542.83,79
PK-20260428,SM-HC-019,Sơn epoxy bóng Thùng 5L,Kg,228.28,4380.67,115
PK-20260468,SM-HC-020,Sơn epoxy bóng Thùng 20L,Kg,447.58,5610.52,141
PK-20260468,SM-HC-018,Dầu lau gỗ chống trầy Thùng 20L,Kg,313.67,2943.42,77
PK-20260609,TP_SFB-SF-02,Sofa băng da bò thật Luxury SFB,bộ,234.36,4587.1,146
PK-20260609,TP_TG-KB-04,Tủ giày thông minh 3 tầng TG,bộ,460.98,3604.84,76
PK-20260609,TP_DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,bộ,371.92,2474.18,111
PK-20260689,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,228.61,3095.0,129
PK-20260689,HH-SP-014,Thảm trải sàn nỉ Cỡ B,bộ,25.03,243.6,127
PK-20260689,HH-SP-004,Khóa cửa vân tay Cỡ A,bộ,225.63,1252.94,117
PK-20260818,HH-SP-018,Đệm ghế sofa Cỡ C,bộ,448.98,4201.56,89
PK-20260818,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,264.95,1543.65,101
PK-20260818,HH-SP-011,Tay nâng tủ Blum Cỡ B,bộ,100.88,819.94,56
PK-20260901,SM-HC-002,Sơn lót NC Thùng 20L,Kg,66.93,875.73,25
PK-20260901,SM-HC-019,Sơn epoxy bóng Thùng 5L,Kg,420.63,5013.66,106
PK-20260901,SM-HC-012,Chất đóng rắn PU Thùng 20L,Kg,473.67,2640.96,89
PK-20261499,HC-VP-019,Khẩu trang y tế Hộp,ram,311.48,3487.69,82
PK-20261499,HC-VP-004,Mực máy in Canon Hộp,ram,195.11,2321.39,134
PK-20261509,DG-BB-003,Thùng carton 5 lớp Loại trung,cuộn,247.57,3627.82,63
PK-20261509,DG-BB-016,Nhãn mác sản phẩm Loại lớn,cuộn,364.85,4308.01,94
PK-20261509,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,69.34,1150.9,80
PK-20261719,GO-NL-021,Gỗ hương Lào dày 50mm,m3,343.04,3174.9,13
PK-20261759,HH-SP-011,Tay nâng tủ Blum Cỡ B,bộ,91.92,1245.29,61
PK-20261759,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,282.9,2058.82,44
PK-20261759,HH-SP-003,Bản lề hơi DTC Cỡ C,bộ,95.98,1220.94,136
PK-20261991,TP_TCV-DC-03,Tranh canvas treo phòng khách TCV,bộ,219.9,2945.6,132
PK-20262176,GO-NL-030,Gỗ thông ghép thanh cỡ nhỏ,m3,155.03,1673.87,78
PK-20262437,VT-PK-023,Ray trượt hộc tủ Cỡ 2,cái,347.63,2333.59,78
PK-20262689,VT-PK-010,Tay nắm tủ bếp Cỡ 1,cái,138.56,1048.33,124
PK-20263316,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,328.95,4996.26,36
PK-20263316,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,405.85,3153.74,138
PK-20263316,DG-BB-008,Băng keo dán thùng Loại nhỏ,cuộn,289.16,1753.92,133
PK-20263323,SM-HC-016,Sơn lót kháng kiềm Thùng 20L,Kg,494.96,1412.55,13
PK-20263323,SM-HC-004,Sơn bóng PU Thùng 20L,Kg,280.2,3485.66,77
PK-20263548,HC-VP-002,Giấy in Double A4 Thùng,ram,164.28,2450.17,99
PK-20263548,HC-VP-011,Sổ ghi chép công việc Thùng,ram,214.46,2494.09,45
PK-20263548,HC-VP-004,Mực máy in Canon Hộp,ram,421.59,7463.92,116
PK-20263792,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,198.64,2033.22,134
PK-20263792,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,321.15,6082.25,35
PK-20263918,HC-VP-005,Mực máy in Canon Thùng,ram,377.24,1654.49,60
PK-20263918,HC-VP-005,Mực máy in Canon Thùng,ram,368.41,5284.04,83
PK-20263918,HC-VP-019,Khẩu trang y tế Hộp,ram,206.21,2217.31,71
PK-20264037,DG-BB-013,Dây đai đóng đai Loại lớn,cuộn,385.43,4873.73,45
PK-20264037,DG-BB-008,Băng keo dán thùng Loại nhỏ,cuộn,14.32,152.73,27
PK-20264037,DG-BB-009,Băng keo dán thùng Loại trung,cuộn,100.36,730.93,31
PK-20264064,TP_DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,bộ,298.92,4254.84,78
PK-20264064,TP_GXP-CH-09,Ghế xếp gọn dã ngoại GXP,bộ,428.93,8326.51,62
PK-20264255,TP_GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,bộ,362.7,2423.03,37
PK-20264255,TP_SFY-SF-05,Sofa tình yêu da bóng SFY,bộ,134.71,1942.6,110
PK-20264255,TP_GBD-CH-04,Ghế băng dài phòng chờ GBD,bộ,226.97,2830.45,47
PK-20264805,SM-HC-014,Tinh màu hạt dẻ Thùng 20L,Kg,409.34,6274.79,137
PK-20264805,SM-HC-002,Sơn lót NC Thùng 20L,Kg,487.07,1125.01,55
PK-20264805,SM-HC-014,Tinh màu hạt dẻ Thùng 20L,Kg,146.03,1827.98,25
PK-20264840,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,74.99,322.01,15
PK-20265098,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,380.89,5295.05,131
PK-20265098,HH-SP-007,Đèn led dây trang trí Cỡ A,bộ,126.63,2216.44,145
PK-20265098,HH-SP-016,Đệm ghế sofa Cỡ A,bộ,135.47,2185.25,74
PK-20265387,GO-NL-026,Gỗ thông ghép thanh dày 30mm,m3,425.25,3395.8,114
PK-20265387,GO-NL-033,Gỗ xoan đào Gia Lai dày 50mm,m3,320.18,3363.32,37
PK-20265387,GO-NL-024,Gỗ hương Lào cỡ nhỏ,m3,82.51,1502.16,48
PK-20265677,GO-NL-014,Gỗ gõ đỏ Nam Phi dày 30mm,m3,56.85,428.19,98
PK-20265677,GO-NL-010,Gỗ sồi Nga cỡ lớn,m3,433.03,5619.78,101
PK-20265677,GO-NL-011,Gỗ sồi Nga cỡ trung,m3,139.83,834.87,144
PK-20265861,HH-SP-013,Thảm trải sàn nỉ Cỡ A,bộ,185.7,2216.94,108
PK-20265861,HH-SP-004,Khóa cửa vân tay Cỡ A,bộ,445.01,7836.18,134
PK-20265861,HH-SP-011,Tay nâng tủ Blum Cỡ B,bộ,460.52,7360.63,25
PK-20265901,HH-SP-015,Thảm trải sàn nỉ Cỡ C,bộ,288.01,657.89,72
PK-20265901,HH-SP-016,Đệm ghế sofa Cỡ A,bộ,298.8,1106.58,39
PK-20265901,HH-SP-015,Thảm trải sàn nỉ Cỡ C,bộ,281.21,1271.02,140
PK-20266038,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,374.71,6769.1,81
PK-20266038,DG-BB-015,Dây đai đóng đai Loại trung,cuộn,202.26,3626.49,131
PK-20266038,DG-BB-018,Nhãn mác sản phẩm Loại trung,cuộn,17.39,179.87,113
PK-20266352,GO-NL-016,Gỗ gõ đỏ Nam Phi cỡ lớn,m3,70.68,267.09,130
PK-20266352,GO-NL-007,Gỗ sồi Nga dày 20mm,m3,294.42,1607.14,118
PK-20266547,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,355.97,6379.06,137
PK-20266547,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,445.25,5957.47,49
PK-20266547,DG-BB-017,Nhãn mác sản phẩm Loại nhỏ,cuộn,228.45,1549.98,131
PK-20266833,DG-BB-013,Dây đai đóng đai Loại lớn,cuộn,491.75,2269.71,129
PK-20266833,DG-BB-002,Thùng carton 5 lớp Loại nhỏ,cuộn,216.03,2100.29,15
PK-20266868,HH-SP-007,Đèn led dây trang trí Cỡ A,bộ,345.62,1214.38,23
PK-20266868,HH-SP-006,Khóa cửa vân tay Cỡ C,bộ,244.9,3908.64,55
PK-20267256,GO-NL-021,Gỗ hương Lào dày 50mm,m3,177.26,2558.86,147
PK-20267256,GO-NL-024,Gỗ hương Lào cỡ nhỏ,m3,126.5,1112.1,123
PK-20267256,GO-NL-012,Gỗ sồi Nga cỡ nhỏ,m3,436.79,3514.19,101
PK-20267377,SM-HC-011,Chất đóng rắn PU Thùng 5L,Kg,352.81,3370.05,48
PK-20267377,SM-HC-006,Dung môi butyl Thùng 20L,Kg,294.93,4601.44,144
PK-20267377,SM-HC-017,Dầu lau gỗ chống trầy Thùng 5L,Kg,187.88,2369.71,68
PK-20267488,TP_GXV-CH-10,Ghế xoay văn phòng có tựa GXV,bộ,36.92,440.52,24
PK-20267488,TP_BHS-TB-05,Bàn học sinh chống gù BHS,bộ,162.71,2621.59,49
PK-20267488,TP_KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,bộ,134.58,1488.65,110
PK-20267509,HH-SP-005,Khóa cửa vân tay Cỡ B,bộ,205.82,3251.74,119
PK-20267509,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,157.87,1620.57,58
PK-20267596,SM-HC-011,Chất đóng rắn PU Thùng 5L,Kg,302.38,1585.38,116
PK-20267658,VT-PK-019,Tay nâng cánh tủ Cỡ 1,cái,208.0,1831.79,72
PK-20267741,GO-NL-013,Gỗ gõ đỏ Nam Phi dày 20mm,m3,307.48,4235.89,138
PK-20267741,GO-NL-027,Gỗ thông ghép thanh dày 50mm,m3,19.81,214.21,129
PK-20267741,GO-NL-015,Gỗ gõ đỏ Nam Phi dày 50mm,m3,161.51,424.05,58
PK-20267802,SM-HC-003,Sơn bóng PU Thùng 5L,Kg,211.06,3996.08,78
PK-20267804,GO-NL-030,Gỗ thông ghép thanh cỡ nhỏ,m3,363.98,1315.32,108
PK-20267804,GO-NL-003,Gỗ óc chó Mỹ dày 50mm,m3,156.81,2485.4,92
PK-20267804,GO-NL-005,Gỗ óc chó Mỹ cỡ trung,m3,139.68,2758.36,45
PK-20267838,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,116.71,2028.53,96
PK-20267838,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,118.17,1124.97,42
PK-20267838,DG-BB-018,Nhãn mác sản phẩm Loại trung,cuộn,426.15,6880.04,147
PK-20268048,VT-PK-024,Ray trượt hộc tủ Cỡ 3,cái,385.74,5025.06,68
PK-20268048,VT-PK-013,Chốt gỗ liên kết Cỡ 1,cái,379.9,6960.57,29
PK-20268048,VT-PK-019,Tay nâng cánh tủ Cỡ 1,cái,196.97,1910.07,53
PK-20268207,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,269.32,1775.36,138
PK-20268207,DG-BB-016,Nhãn mác sản phẩm Loại lớn,cuộn,457.23,7956.36,86
PK-20268207,DG-BB-012,Xốp bọc bong bóng Loại trung,cuộn,373.96,1735.16,38
PK-20268275,SM-HC-012,Chất đóng rắn PU Thùng 20L,Kg,63.57,701.55,45
PK-20268275,SM-HC-013,Tinh màu hạt dẻ Thùng 5L,Kg,459.37,8836.31,83
PK-20260011,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,448.07,1656.65,83
PK-20260112,HC-VP-019,Khẩu trang y tế Hộp,ram,122.59,959.6,50
PK-20260112,HC-VP-015,Kẹp tài liệu sắt Ram,ram,317.96,5415.85,131
PK-20260112,HC-VP-019,Khẩu trang y tế Hộp,ram,286.78,714.71,83
PK-20260116,VT-PK-015,Chốt gỗ liên kết Cỡ 3,cái,459.45,4691.24,141
PK-20260116,VT-PK-011,Tay nắm tủ bếp Cỡ 2,cái,494.58,8767.5,130
PK-20260221,VT-PK-005,Ray trượt ngăn kéo âm Cỡ 2,cái,481.88,1689.05,41
PK-20260226,GO-NL-007,Gỗ sồi Nga dày 20mm,m3,55.03,294.29,19
PK-20260317,HH-SP-019,Gương trang trí Cỡ A,bộ,319.5,3325.88,149
PK-20260317,HH-SP-014,Thảm trải sàn nỉ Cỡ B,bộ,474.89,2873.66,144
PK-20260317,HH-SP-006,Khóa cửa vân tay Cỡ C,bộ,470.87,3106.58,35
PK-20260751,TP_ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,bộ,151.78,684.2,119
PK-20260751,TP_TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,bộ,83.57,423.26,30
PK-20260764,HH-SP-007,Đèn led dây trang trí Cỡ A,bộ,415.97,3906.89,117
PK-20260857,HC-VP-003,Giấy in Double A4 Ram,ram,295.21,2383.25,11
PK-20260945,HC-VP-016,Nước rửa tay sát khuẩn Hộp,ram,121.6,1069.79,150
PK-20260945,HC-VP-003,Giấy in Double A4 Ram,ram,172.89,3247.05,24
PK-20260945,HC-VP-008,Bút bi Thiên Long Thùng,ram,374.87,6063.09,16
PK-20261030,HH-SP-007,Đèn led dây trang trí Cỡ A,bộ,22.14,340.58,122
PK-20261030,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,282.75,720.9,23
PK-20261118,DG-BB-015,Dây đai đóng đai Loại trung,cuộn,495.84,2428.75,75
PK-20261118,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,340.09,4362.69,143
PK-20261118,DG-BB-008,Băng keo dán thùng Loại nhỏ,cuộn,372.69,2526.94,61
PK-20261178,GO-NL-014,Gỗ gõ đỏ Nam Phi dày 30mm,m3,16.31,40.46,23
PK-20261288,GO-NL-002,Gỗ óc chó Mỹ dày 30mm,m3,277.1,5231.35,105
PK-20261462,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,221.72,1766.98,103
PK-20261462,HH-SP-011,Tay nâng tủ Blum Cỡ B,bộ,320.39,1980.47,135
PK-20261520,TP_HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,bộ,151.53,660.27,54
PK-20261760,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,294.22,2174.2,104
PK-20261760,VT-PK-001,Bản lề hơi giảm chấn Cỡ 1,cái,36.02,711.43,18
PK-20261760,VT-PK-022,Ray trượt hộc tủ Cỡ 1,cái,211.29,2666.09,137
PK-20261865,SM-HC-018,Dầu lau gỗ chống trầy Thùng 20L,Kg,298.31,2748.18,31
PK-20261865,SM-HC-012,Chất đóng rắn PU Thùng 20L,Kg,169.45,1479.44,103
PK-20261957,DG-BB-010,Xốp bọc bong bóng Loại lớn,cuộn,288.96,3380.39,143
PK-20261957,DG-BB-017,Nhãn mác sản phẩm Loại nhỏ,cuộn,253.24,2875.93,71
PK-20261957,DG-BB-002,Thùng carton 5 lớp Loại nhỏ,cuộn,198.56,3645.12,100
PK-20262007,VT-PK-020,Tay nâng cánh tủ Cỡ 2,cái,258.85,3183.58,31
PK-20262007,VT-PK-018,Đinh vít thép không gỉ Cỡ 3,cái,16.3,249.15,76
PK-20262007,VT-PK-005,Ray trượt ngăn kéo âm Cỡ 2,cái,351.5,2929.32,137
PK-20262361,TP_ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,bộ,463.67,5138.19,98
PK-20262361,TP_ATLA-TB-03,Bàn làm việc thông minh ATLA,bộ,321.58,2871.85,81
PK-20262361,TP_BHP-TB-08,Bàn họp lớn văn phòng BHP,bộ,205.37,3324.94,28
PK-20262531,VT-PK-024,Ray trượt hộc tủ Cỡ 3,cái,39.17,621.71,93
PK-20262531,VT-PK-003,Bản lề hơi giảm chấn Cỡ 3,cái,281.98,1983.89,58
PK-20262657,VT-PK-023,Ray trượt hộc tủ Cỡ 2,cái,46.87,865.83,116
PK-20262657,VT-PK-003,Bản lề hơi giảm chấn Cỡ 3,cái,55.8,836.61,132
PK-20262797,HC-VP-015,Kẹp tài liệu sắt Ram,ram,52.69,1017.27,97
PK-20262797,HC-VP-005,Mực máy in Canon Thùng,ram,141.79,2668.08,69
PK-20262797,HC-VP-005,Mực máy in Canon Thùng,ram,140.73,1934.31,27
PK-20262869,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,481.44,1507.54,117
PK-20262869,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,498.79,5452.84,75
PK-20262877,VT-PK-021,Tay nâng cánh tủ Cỡ 3,cái,56.39,1010.41,37
PK-20263312,TP_BHS-TB-05,Bàn học sinh chống gù BHS,bộ,312.93,4996.59,82
PK-20263312,TP_KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,bộ,319.06,2116.11,46
PK-20263692,HH-SP-015,Thảm trải sàn nỉ Cỡ C,bộ,310.75,2776.03,77
PK-20263692,HH-SP-002,Bản lề hơi DTC Cỡ B,bộ,161.76,673.36,44
PK-20263692,HH-SP-019,Gương trang trí Cỡ A,bộ,103.12,1173.88,106
PK-20263841,GO-NL-011,Gỗ sồi Nga cỡ trung,m3,498.1,4914.48,60
PK-20263946,TP_GWD-CH-08,Ghế ăn Windsor cổ điển GWD,bộ,487.75,1543.19,82
PK-20264162,VT-PK-009,Ốc liên kết cam Cỡ 3,cái,244.71,4235.37,98
PK-20264162,VT-PK-004,Ray trượt ngăn kéo âm Cỡ 1,cái,57.91,307.53,25
PK-20264524,GO-NL-028,Gỗ thông ghép thanh cỡ lớn,m3,422.13,3621.96,75
PK-20264524,GO-NL-002,Gỗ óc chó Mỹ dày 30mm,m3,252.22,4632.0,48
PK-20264524,GO-NL-023,Gỗ hương Lào cỡ trung,m3,472.47,4421.14,90
PK-20264553,SM-HC-010,Keo dán gỗ sữa Vina Thùng 20L,Kg,187.92,3609.15,13
PK-20264553,SM-HC-014,Tinh màu hạt dẻ Thùng 20L,Kg,390.88,6851.15,125
PK-20264660,DG-BB-006,Màng PE bọc hàng Loại trung,cuộn,238.52,1798.56,148
PK-20264660,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,362.99,4894.19,143
PK-20264660,DG-BB-001,Thùng carton 5 lớp Loại lớn,cuộn,62.05,772.11,132
PK-20264777,GO-NL-009,Gỗ sồi Nga dày 50mm,m3,291.28,2968.79,29
PK-20264880,HC-VP-006,Mực máy in Canon Ram,ram,144.54,1319.38,84
PK-20264919,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,29.89,118.79,34
PK-20264937,DG-BB-008,Băng keo dán thùng Loại nhỏ,cuộn,396.87,5332.52,144
PK-20264937,DG-BB-003,Thùng carton 5 lớp Loại trung,cuộn,409.85,2083.91,39
PK-20264937,DG-BB-012,Xốp bọc bong bóng Loại trung,cuộn,153.7,2191.68,56
PK-20264955,GO-NL-030,Gỗ thông ghép thanh cỡ nhỏ,m3,218.12,730.06,37
PK-20265001,TP_FOLD-TB-02,Bàn trà sồi chân sắt FOLD,bộ,31.41,574.02,79
PK-20265001,TP_GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,bộ,193.63,2705.45,140
PK-20265106,HH-SP-003,Bản lề hơi DTC Cỡ C,bộ,386.91,5240.33,45
