order_id,product_code,product_name,category,qty,price,total_amount
DH-20260869,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,1,13.47,13.47
DH-20261304,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,1,32.34,32.34
DH-20261304,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,2,296.41,592.82
DH-20261374,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,2,61.08,122.16
DH-20261374,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,10,12.26,122.6
DH-20261374,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,10,20.75,207.5
DH-20261600,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,2,38.53,77.06
DH-20261675,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,5,35.03,175.15
DH-20261675,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,1,477.84,477.84
DH-20261768,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,1,452.69,452.69
DH-20261768,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,1,71.68,71.68
DH-20262154,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,5,11.32,56.6
DH-20262154,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,5,39.52,197.6
DH-20262166,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,2,35.57,71.14
DH-20262368,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,5,12.13,60.65
DH-20262489,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,10,16.98,169.8
DH-20262489,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,5,16.17,80.85
DH-20262884,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,1,691.62,691.62
DH-20262900,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,5,185.93,929.65
DH-20262900,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,1,452.69,452.69
DH-20262900,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,2,43.11,86.22
DH-20262949,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,1,40.42,40.42
DH-20262949,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,2,31.53,63.06
DH-20262949,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,2,36.78,73.56
DH-20263047,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,10,13.47,134.7
DH-20263047,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,2,13.83,27.66
DH-20263398,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,10,105.09,1050.9
DH-20263456,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,10,6.47,64.7
DH-20263456,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,5,71.68,358.4
DH-20263501,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,1,28.29,28.29
DH-20263501,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,1,13.47,13.47
DH-20263701,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,1,17.78,17.78
DH-20263701,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,5,116.77,583.85
DH-20263839,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,5,8.49,42.45
DH-20263839,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,2,255.99,511.98
DH-20263924,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,10,19.76,197.6
DH-20263924,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,1,159.88,159.88
DH-20263975,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,1,13.74,13.74
DH-20264173,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,10,37.54,375.4
DH-20264173,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,2,597.31,1194.62
DH-20264173,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,10,16.03,160.3
DH-20264210,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,1,145.06,145.06
DH-20264210,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,2,152.69,305.38
DH-20264210,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,2,37.54,75.08
DH-20264298,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,2,326.05,652.1
DH-20264298,GST-DC-01,Gương soi toàn thân viền gỗ GST,Đồ trang trí,5,25.69,128.45
DH-20264342,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,10,12.13,121.3
DH-20264342,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,5,35.57,177.85
DH-20265096,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,2,15.36,30.72
DH-20265096,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,5,7.68,38.4
DH-20265096,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,10,35.57,355.7
DH-20265324,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,2,691.62,1383.24
DH-20265324,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,5,348.95,1744.75
DH-20265417,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,1,282.93,282.93
DH-20265444,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,5,110.93,554.65
DH-20265494,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,2,38.53,77.06
DH-20265597,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,10,17.78,177.8
DH-20265597,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,10,116.77,1167.7
DH-20265597,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,2,9.7,19.4
DH-20265685,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,5,691.62,3458.1
DH-20265740,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,10,116.77,1167.7
DH-20265793,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,10,8.89,88.9
DH-20265807,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,5,40.42,202.1
DH-20265807,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,1,28.29,28.29
DH-20265807,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,5,7.54,37.7
DH-20265811,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,10,175.87,1758.7
DH-20265811,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,10,6.29,62.9
DH-20266097,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,5,185.93,929.65
DH-20266097,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,10,339.52,3395.2
DH-20266097,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,1,45.27,45.27
DH-20266184,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,5,16.98,84.9
DH-20266184,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,5,64.85,324.25
DH-20266656,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,10,502.99,5029.9
DH-20266666,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,5,12.8,64.0
DH-20266666,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,1,196.26,196.26
DH-20266813,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,10,35.57,355.7
DH-20266813,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,10,76.8,768.0
DH-20267480,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,2,528.14,1056.28
DH-20267570,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,1,12.93,12.93
DH-20267807,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,5,167.87,839.35
DH-20267857,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,10,12.93,129.3
DH-20267857,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,5,11.86,59.3
DH-20267857,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,10,37.54,375.4
DH-20268125,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,1,15.36,15.36
DH-20268269,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,5,16.8,84.0
DH-20268396,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,2,33.28,66.56
DH-20268396,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,10,45.27,452.7
DH-20268396,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,1,57.49,57.49
DH-20268411,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,20,16.17,323.4
DH-20268411,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,10,179.19,1791.9
DH-20268411,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,10,152.69,1526.9
DH-20268503,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,5,15.36,76.8
DH-20268655,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,2,55.33,110.66
DH-20268655,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,1,72.75,72.75
DH-20269033,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,1,12.57,12.57
DH-20269033,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,10,5.66,56.6
DH-20269033,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,5,6.92,34.6
DH-20269053,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,5,37.54,187.7
DH-20269053,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,2,61.26,122.52
DH-20269296,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,1,64.13,64.13
DH-20269296,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,5,326.05,1630.25
DH-20269610,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,10,11.68,116.8
DH-20269610,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,5,34.13,170.65
DH-20269610,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,10,24.25,242.5
DH-20269641,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,10,38.8,388.0
DH-20269641,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,5,18.77,93.85
DH-20269660,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,2,12.13,24.26
DH-20269687,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,1,31.53,31.53
DH-20269871,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,10,16.98,169.8
DH-20260039,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,5,19.76,98.8
DH-20260039,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,20,8.53,170.6
DH-20260039,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,2,255.99,511.98
DH-20260469,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,1,14.15,14.15
DH-20260469,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,10,35.57,355.7
DH-20260469,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,2,36.78,73.56
DH-20260585,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,5,16.03,80.15
DH-20260585,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,2,49.4,98.8
DH-20260758,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,10,34.13,341.3
DH-20260758,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,5,13.83,69.15
DH-20260758,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,10,151.89,1518.9
DH-20260783,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,10,170.66,1706.6
DH-20260783,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,1,18.77,18.77
DH-20260783,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,5,6.92,34.6
DH-20261221,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,1,152.69,152.69
DH-20261428,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,2,159.88,319.76
DH-20261428,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,5,365.57,1827.85
DH-20261490,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,2,25.87,51.74
DH-20261490,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,1,137.43,137.43
DH-20261490,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,5,29.1,145.5
DH-20261712,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,10,31.62,316.2
DH-20261712,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,5,71.68,358.4
DH-20261712,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,2,43.11,86.22
DH-20262319,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,2,40.42,80.84
DH-20262319,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,2,14.82,29.64
DH-20262319,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,1,660.18,660.18
DH-20262446,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,1,20.48,20.48
DH-20262446,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,10,84.88,848.8
DH-20262478,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,5,8.53,42.65
DH-20262501,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,10,15.36,153.6
DH-20262501,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,2,40.42,80.84
DH-20262501,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,1,9.7,9.7
DH-20262940,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,10,37.54,375.4
DH-20262940,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,1,82.99,82.99
DH-20263307,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,5,18.77,93.85
DH-20263307,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,2,54.61,109.22
DH-20263476,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,5,6.6,33.0
DH-20263525,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,1,17.78,17.78
DH-20263525,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,5,170.66,853.3
DH-20263525,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,1,14.55,14.55
DH-20263530,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,20,10.24,204.8
DH-20263539,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,5,17.78,88.9
DH-20263539,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,1,15.36,15.36
DH-20263604,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,10,8.98,89.8
DH-20263604,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,1,152.69,152.69
DH-20263667,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,10,565.87,5658.7
DH-20263939,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,10,396.11,3961.1
DH-20263939,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,1,68.26,68.26
DH-20264135,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,2,137.43,274.86
DH-20264135,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,10,39.61,396.1
DH-20264135,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,10,377.25,3772.5
DH-20264395,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,20,9.88,197.6
DH-20264402,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,1,7.28,7.28
DH-20264557,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,1,75.09,75.09
DH-20264603,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,2,10.78,21.56
DH-20264603,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,10,26.95,269.5
DH-20264603,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,1,11.32,11.32
DH-20264933,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,5,31.62,158.1
DH-20264986,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,10,8.49,84.9
DH-20264986,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,2,43.47,86.94
DH-20265281,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,10,43.47,434.7
DH-20265281,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,2,84.88,169.76
DH-20265460,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,1,80.84,80.84
DH-20265500,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,1,160.33,160.33
DH-20265556,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,1,25.87,25.87
DH-20265556,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,5,377.25,1886.25
DH-20265556,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,5,7.54,37.7
DH-20266243,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,5,68.26,341.3
DH-20266243,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,20,12.13,242.6
DH-20266603,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,2,75.09,150.18
DH-20266603,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,1,75.09,75.09
DH-20266662,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,5,266.77,1333.85
DH-20266662,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,1,36.78,36.78
DH-20266727,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,5,72.75,363.75
DH-20266727,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,2,8.08,16.16
DH-20266727,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,10,58.47,584.7
DH-20267001,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,1,21.74,21.74
DH-20267076,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,2,8.89,17.78
DH-20267242,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,2,16.17,32.34
DH-20267242,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,2,21.74,43.48
DH-20267242,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,10,57.49,574.9
DH-20267344,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,5,47.16,235.8
DH-20267344,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,5,39.52,197.6
DH-20267344,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,10,71.68,716.8
DH-20267348,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,5,64.85,324.25
DH-20267348,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,1,79.22,79.22
DH-20268392,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,10,159.88,1598.8
DH-20268392,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,10,167.87,1678.7
DH-20268392,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,2,14.82,29.64
DH-20268777,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,5,17.78,88.9
DH-20268777,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,5,26.41,132.05
DH-20268777,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,2,296.41,592.82
DH-20268799,GST-DC-01,Gương soi toàn thân viền gỗ GST,Đồ trang trí,5,25.69,128.45
DH-20268799,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,20,8.53,170.6
DH-20268838,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,10,7.54,75.4
DH-20268838,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,10,57.49,574.9
DH-20269043,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,10,71.68,716.8
DH-20269204,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,2,10.78,21.56
DH-20269204,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,2,41.5,83.0
DH-20269204,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,1,15.36,15.36
DH-20269415,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,10,54.97,549.7
DH-20269858,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,5,553.29,2766.45
DH-20269858,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,5,55.69,278.45
DH-20269992,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,2,36.78,73.56
DH-20269996,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,5,143.89,719.45
DH-20269996,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,2,377.25,754.5
DH-20269996,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,5,6.83,34.15
DH-20260015,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,1,7.19,7.19
DH-20260066,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,5,30.72,153.6
DH-20260066,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,10,33.95,339.5
DH-20260281,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,2,14.82,29.64
DH-20260281,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,10,29.64,296.4
DH-20260281,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,10,35.57,355.7
DH-20260312,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,10,14.15,141.5
DH-20260312,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,5,64.13,320.65
DH-20260431,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,10,13.47,134.7
DH-20260431,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,1,61.44,61.44
DH-20260458,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,5,151.89,759.45
DH-20260458,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,10,9.7,97.0
DH-20260518,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,2,299.1,598.2
DH-20260563,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,10,12.93,129.3
DH-20260563,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,20,12.84,256.8
DH-20261177,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,1,61.44,61.44
DH-20261518,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,20,12.26,245.2
DH-20261518,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,10,6.83,68.3
DH-20261518,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,1,40.42,40.42
DH-20261880,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,1,143.89,143.89
DH-20261880,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,2,528.14,1056.28
DH-20261880,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,2,110.93,221.86
DH-20262266,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,1,137.43,137.43
DH-20262266,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,10,110.93,1109.3
DH-20262323,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,20,14.55,291.0
DH-20262323,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,10,68.26,682.6
DH-20262323,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,1,14.55,14.55
DH-20262465,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,1,162.13,162.13
DH-20262480,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,2,266.77,533.54
DH-20262480,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,5,269.46,1347.3
DH-20262480,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,10,7.68,76.8
DH-20262539,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,20,12.8,256.0
DH-20262766,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,1,14.55,14.55
DH-20262766,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,10,24.25,242.5
DH-20262766,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,1,167.96,167.96
DH-20262937,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,1,12.93,12.93
DH-20262937,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,2,27.66,55.32
DH-20263415,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,2,45.27,90.54
DH-20263515,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,1,39.52,39.52
DH-20263515,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,5,6.47,32.35
