month,customer_name,product_code,product_name,category,ton_qty,ton_vol,ton_vnd,ton_usd,nhap_qty,nhap_vol,nhap_vnd,nhap_usd,xuat_qty,xuat_vol,xuat_vnd,xuat_usd,cuoi_qty,cuoi_vol,cuoi_vnd,cuoi_usd
1,Đại lý Bán lẻ Mộc Lan,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,106,15.9,142043280,5918.47,17,2.55,22780560,949.19,15,2.25,20100480,837.52,108,16.2,144723360,6030.14
1,Homestay & Resort Hội An Green,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,63,9.45,84421920,3517.58,10,1.5,13400400,558.35,9,1.35,12060240,502.51,64,9.6,85762080,3573.42
1,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,86,12.9,115242720,4801.78,14,2.1,18760320,781.68,12,1.8,16080480,670.02,88,13.2,117922560,4913.44
1,Công ty Cổ phần Decor Việt Nam,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,207,31.05,277386240,11557.76,34,5.1,45561120,1898.38,29,4.35,38860800,1619.2,212,31.8,284086560,11836.94
1,Tổng thầu Nội thất Trường Thành,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,66,9.9,88441920,3685.08,11,1.65,14740320,614.18,9,1.35,12060240,502.51,68,10.2,91122000,3796.75
1,Đại lý Xuất khẩu Gỗ Việt,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,64,9.6,85762080,3573.42,11,1.65,14740320,614.18,9,1.35,12060240,502.51,66,9.9,88442160,3685.09
1,Công ty TNHH Nội thất Mộc Mỹ Gia,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,50,7.5,324589920,13524.58,13,1.95,84393360,3516.39,10,1.5,64918080,2704.92,53,7.95,344065200,14336.05
1,Tập đoàn Xây dựng & Kiến trúc An Phong,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,99,14.85,642687840,26778.66,26,3.9,168786720,7032.78,20,3.0,129835920,5409.83,105,15.75,681638640,28401.61
1,Tổng thầu Decor Đông Dương,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,81,12.15,525835440,21909.81,21,3.15,136327680,5680.32,17,2.55,110360640,4598.36,85,12.75,551802480,22991.77
1,Đại lý Xuất nhập khẩu Mộc Việt Hùng,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,81,12.15,525835440,21909.81,21,3.15,136327680,5680.32,17,2.55,110360640,4598.36,85,12.75,551802480,22991.77
1,Công ty Cổ phần Mỹ Nghệ Cát Tường,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,139,20.85,902359680,37598.32,36,5.4,233704560,9737.69,29,4.35,188262000,7844.25,146,21.9,947802240,39491.76
1,Khách sạn Grand Palace Heritage,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,119,17.85,772523760,32188.49,31,4.65,201245760,8385.24,25,3.75,162294960,6762.29,125,18.75,811474560,33811.44
1,Công ty Thiết kế Không Gian Xanh,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,58,8.7,376524240,15688.51,15,2.25,97376880,4057.37,12,1.8,77901600,3245.9,61,9.15,395999520,16499.98
1,Chuỗi Siêu thị Nội thất Đẹp,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,55,8.25,357048720,14877.03,14,2.1,90885120,3786.88,11,1.65,71409840,2975.41,58,8.7,376524000,15688.5
1,Công ty Cổ phần Đầu tư Phú Mỹ,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,36,5.4,233704560,9737.69,9,1.35,58426080,2434.42,7,1.05,45442560,1893.44,38,5.7,246688080,10278.67
1,Nội thất Nhà Xinh Sài Gòn,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,87,13.05,564786240,23532.76,23,3.45,149311200,6221.3,18,2.7,116852400,4868.85,92,13.8,597245040,24885.21
1,Văn phòng Đại diện WoodTech VN,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,130,19.5,843933600,35163.9,34,5.1,220721040,9196.71,27,4.05,175278480,7303.27,137,20.55,889376160,37057.34
1,Công ty TNHH Decor & Art Hà Nội,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,115,17.25,746556480,31106.52,30,4.5,194754000,8114.75,24,3.6,155803200,6491.8,121,18.15,785507280,32729.47
1,Công ty Phát triển Đô thị Thăng Long,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,67,10.05,434950320,18122.93,17,2.55,110360640,4598.36,14,2.1,90885120,3786.88,70,10.5,454425840,18934.41
1,Tổng công ty Lâm nghiệp VinaWood,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,84,12.6,545310960,22721.29,22,3.3,142819440,5950.81,17,2.55,110360640,4598.36,89,13.35,577769760,24073.74
1,Công ty TNHH Kiến trúc Nhà Việt,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,76,11.4,493376400,20557.35,20,3.0,129835920,5409.83,16,2.4,103868640,4327.86,80,12.0,519343680,21639.32
1,Đại lý Phân phối Nội thất Minh Hải,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,132,19.8,856917120,35704.88,34,5.1,220721040,9196.71,27,4.05,175278480,7303.27,139,20.85,902359680,37598.32
1,Chuỗi Homestay Cát Bà Eco,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,48,7.2,311606160,12983.59,12,1.8,77901600,3245.9,10,1.5,64918080,2704.92,50,7.5,324589680,13524.57
1,Công ty Cổ phần Địa ốc Hưng Thịnh,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,84,12.6,545310960,22721.29,22,3.3,142819440,5950.81,17,2.55,110360640,4598.36,89,13.35,577769760,24073.74
1,Nội thất Thông minh SmartHome,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,129,19.35,837441600,34893.4,33,4.95,214229280,8926.22,27,4.05,175278480,7303.27,135,20.25,876392400,36516.35
1,Công ty TNHH WoodStyle Việt Nam,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,113,16.95,733572960,30565.54,29,4.35,188262000,7844.25,23,3.45,149311200,6221.3,119,17.85,772523760,32188.49
1,Kiến trúc & Nội thất Hoàng Hoan,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,71,10.65,460917600,19204.9,19,2.85,123344160,5139.34,15,2.25,97376880,4057.37,75,11.25,486884880,20286.87
1,Công ty Thiết kế Đô thị Á Đông,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,92,13.8,597245280,24885.22,24,3.6,155803200,6491.8,19,2.85,123344160,5139.34,97,14.55,629704320,26237.68
1,Tổng thầu Xây dựng Hòa Bình Group,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,58,8.7,376524240,15688.51,15,2.25,97376880,4057.37,12,1.8,77901600,3245.9,61,9.15,395999520,16499.98
1,Công ty Cổ phần Kiến trúc Xinh,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,71,10.65,460917600,19204.9,19,2.85,123344160,5139.34,15,2.25,97376880,4057.37,75,11.25,486884880,20286.87
1,Đại lý Bán lẻ Mộc Lan,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,82,12.3,532327200,22180.3,21,3.15,136327680,5680.32,17,2.55,110360640,4598.36,86,12.9,558294240,23262.26
1,Homestay & Resort Hội An Green,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,14,2.1,90885120,3786.88,4,0.6,25967280,1081.97,3,0.45,19475280,811.47,15,2.25,97377120,4057.38
1,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,122,18.3,791999040,32999.96,32,4.8,207737520,8655.73,25,3.75,162294960,6762.29,129,19.35,837441600,34893.4
1,Công ty Cổ phần Decor Việt Nam,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,88,13.2,571278000,23803.25,23,3.45,149311200,6221.3,18,2.7,116852400,4868.85,93,13.95,603736800,25155.7
1,Tổng thầu Nội thất Trường Thành,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,61,9.15,395999520,16499.98,16,2.4,103868640,4327.86,13,1.95,84393360,3516.39,64,9.6,415474800,17311.45
1,Đại lý Xuất khẩu Gỗ Việt,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,124,18.6,804982800,33540.95,32,4.8,207737520,8655.73,26,3.9,168786720,7032.78,130,19.5,843933600,35163.9
1,Công ty TNHH Nội thất Mộc Mỹ Gia,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,73,10.95,56714640,2363.11,19,2.85,14761440,615.06,16,2.4,12430560,517.94,76,11.4,59045520,2460.23
1,Tập đoàn Xây dựng & Kiến trúc An Phong,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,64,9.6,49722480,2071.77,17,2.55,13207440,550.31,14,2.1,10876800,453.2,67,10.05,52053120,2168.88
1,Tổng thầu Decor Đông Dương,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,68,10.2,52830000,2201.25,18,2.7,13984320,582.68,15,2.25,11653680,485.57,71,10.65,55160640,2298.36
1,Đại lý Xuất nhập khẩu Mộc Việt Hùng,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,129,19.35,100221600,4175.9,34,5.1,26415120,1100.63,29,4.35,22530480,938.77,134,20.1,104106240,4337.76
1,Công ty Cổ phần Mỹ Nghệ Cát Tường,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,68,10.2,52830000,2201.25,18,2.7,13984320,582.68,15,2.25,11653680,485.57,71,10.65,55160640,2298.36
1,Khách sạn Grand Palace Heritage,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,49,7.35,38068800,1586.2,13,1.95,10099920,420.83,11,1.65,8545920,356.08,51,7.65,39622800,1650.95
1,Công ty Thiết kế Không Gian Xanh,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,78,11.7,60599280,2524.97,21,3.15,16315200,679.8,18,2.7,13984320,582.68,81,12.15,62930160,2622.09
1,Chuỗi Siêu thị Nội thất Đẹp,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,84,12.6,65260560,2719.19,22,3.3,17092080,712.17,19,2.85,14761440,615.06,87,13.05,67591200,2816.3
1,Công ty Cổ phần Đầu tư Phú Mỹ,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,53,7.95,41176320,1715.68,14,2.1,10876800,453.2,12,1.8,9323040,388.46,55,8.25,42730080,1780.42
1,Nội thất Nhà Xinh Sài Gòn,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,81,12.15,62929920,2622.08,22,3.3,17092080,712.17,18,2.7,13984320,582.68,85,12.75,66037680,2751.57
1,Văn phòng Đại diện WoodTech VN,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,109,16.35,84683520,3528.48,29,4.35,22530480,938.77,25,3.75,19422720,809.28,113,16.95,87791280,3657.97
1,Công ty TNHH Decor & Art Hà Nội,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,177,26.55,137513520,5729.73,47,7.05,36514800,1521.45,40,6.0,31076400,1294.85,184,27.6,142951920,5956.33
1,Công ty Phát triển Đô thị Thăng Long,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,46,6.9,35737920,1489.08,12,1.8,9323040,388.46,10,1.5,7769040,323.71,48,7.2,37291920,1553.83
1,Tổng công ty Lâm nghiệp VinaWood,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,167,25.05,129744480,5406.02,44,6.6,34184160,1424.34,38,5.7,29522640,1230.11,173,25.95,134406000,5600.25
1,Công ty TNHH Kiến trúc Nhà Việt,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,91,13.65,70698960,2945.79,24,3.6,18645840,776.91,21,3.15,16315200,679.8,94,14.1,73029600,3042.9
1,Đại lý Phân phối Nội thất Minh Hải,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,49,7.35,38068800,1586.2,13,1.95,10099920,420.83,11,1.65,8545920,356.08,51,7.65,39622800,1650.95
1,Chuỗi Homestay Cát Bà Eco,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,32,4.8,24861120,1035.88,8,1.2,6215280,258.97,7,1.05,5438400,226.6,33,4.95,25638000,1068.25
1,Công ty Cổ phần Địa ốc Hưng Thịnh,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,51,7.65,39622560,1650.94,14,2.1,10876800,453.2,12,1.8,9323040,388.46,53,7.95,41176320,1715.68
1,Nội thất Thông minh SmartHome,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,122,18.3,94783200,3949.3,32,4.8,24861120,1035.88,28,4.2,21753600,906.4,126,18.9,97890720,4078.78
1,Công ty TNHH WoodStyle Việt Nam,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,122,18.3,94783200,3949.3,32,4.8,24861120,1035.88,28,4.2,21753600,906.4,126,18.9,97890720,4078.78
1,Kiến trúc & Nội thất Hoàng Hoan,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,91,13.65,70698960,2945.79,24,3.6,18645840,776.91,21,3.15,16315200,679.8,94,14.1,73029600,3042.9
1,Công ty Thiết kế Đô thị Á Đông,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,104,15.6,80798880,3366.62,27,4.05,20976720,874.03,23,3.45,17868960,744.54,108,16.2,83906640,3496.11
1,Tổng thầu Xây dựng Hòa Bình Group,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,47,7.05,36514800,1521.45,13,1.95,10099920,420.83,11,1.65,8545920,356.08,49,7.35,38068800,1586.2
1,Công ty Cổ phần Kiến trúc Xinh,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,75,11.25,58268400,2427.85,20,3.0,15538320,647.43,17,2.55,13207440,550.31,78,11.7,60599280,2524.97
1,Đại lý Bán lẻ Mộc Lan,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,138,20.7,107214000,4467.25,36,5.4,27968880,1165.37,31,4.65,24084240,1003.51,143,21.45,111098640,4629.11
1,Homestay & Resort Hội An Green,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,88,13.2,68368320,2848.68,23,3.45,17868960,744.54,20,3.0,15538320,647.43,91,13.65,70698960,2945.79
1,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,92,13.8,71475840,2978.16,25,3.75,19422720,809.28,21,3.15,16315200,679.8,96,14.4,74583360,3107.64
1,Công ty Cổ phần Decor Việt Nam,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,66,9.9,51276240,2136.51,17,2.55,13207440,550.31,15,2.25,11653680,485.57,68,10.2,52830000,2201.25
1,Tổng thầu Nội thất Trường Thành,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,109,16.35,84683520,3528.48,29,4.35,22530480,938.77,25,3.75,19422720,809.28,113,16.95,87791280,3657.97
1,Đại lý Xuất khẩu Gỗ Việt,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,58,8.7,45060960,1877.54,16,2.4,12430560,517.94,13,1.95,10099920,420.83,61,9.15,47391600,1974.65
1,Công ty TNHH Nội thất Mộc Mỹ Gia,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,158,23.7,191562240,7981.76,32,4.8,38797440,1616.56,22,3.3,26673120,1111.38,168,25.2,203686560,8486.94
1,Tập đoàn Xây dựng & Kiến trúc An Phong,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,106,15.9,128516400,5354.85,21,3.15,25460880,1060.87,14,2.1,16973760,707.24,113,16.95,137003520,5708.48
1,Tổng thầu Decor Đông Dương,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,145,21.75,175800720,7325.03,29,4.35,35160240,1465.01,20,3.0,24248400,1010.35,154,23.1,186712560,7779.69
1,Đại lý Xuất nhập khẩu Mộc Việt Hùng,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,93,13.95,112754880,4698.12,19,2.85,23035920,959.83,13,1.95,15761520,656.73,99,14.85,120029280,5001.22
1,Công ty Cổ phần Mỹ Nghệ Cát Tường,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,147,22.05,178225680,7426.07,30,4.5,36372480,1515.52,20,3.0,24248400,1010.35,157,23.55,190349760,7931.24
1,Khách sạn Grand Palace Heritage,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,113,16.95,137003280,5708.47,23,3.45,27885600,1161.9,15,2.25,18186240,757.76,121,18.15,146702640,6112.61
1,Công ty Thiết kế Không Gian Xanh,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,96,14.4,116392320,4849.68,20,3.0,24248400,1010.35,13,1.95,15761520,656.73,103,15.45,124879200,5203.3
1,Chuỗi Siêu thị Nội thất Đẹp,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,100,15.0,121242000,5051.75,20,3.0,24248400,1010.35,14,2.1,16973760,707.24,106,15.9,128516640,5354.86
1,Công ty Cổ phần Đầu tư Phú Mỹ,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,74,11.1,89718960,3738.29,15,2.25,18186240,757.76,10,1.5,12124080,505.17,79,11.85,95781120,3990.88
1,Nội thất Nhà Xinh Sài Gòn,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,57,8.55,69108000,2879.5,12,1.8,14549040,606.21,8,1.2,9699360,404.14,61,9.15,73957680,3081.57
1,Văn phòng Đại diện WoodTech VN,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,166,24.9,201261600,8385.9,34,5.1,41222160,1717.59,23,3.45,27885600,1161.9,177,26.55,214598160,8941.59
1,Công ty TNHH Decor & Art Hà Nội,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,106,15.9,128516400,5354.85,21,3.15,25460880,1060.87,14,2.1,16973760,707.24,113,16.95,137003520,5708.48
1,Công ty Phát triển Đô thị Thăng Long,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,136,20.4,164889120,6870.38,28,4.2,33947760,1414.49,18,2.7,21823440,909.31,146,21.9,177013440,7375.56
1,Tổng công ty Lâm nghiệp VinaWood,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,53,7.95,64258320,2677.43,11,1.65,13336560,555.69,7,1.05,8486880,353.62,57,8.55,69108000,2879.5
1,Công ty TNHH Kiến trúc Nhà Việt,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,44,6.6,53346480,2222.77,9,1.35,10911840,454.66,6,0.9,7274400,303.1,47,7.05,56983920,2374.33
1,Đại lý Phân phối Nội thất Minh Hải,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,132,19.8,160039440,6668.31,27,4.05,32735280,1363.97,18,2.7,21823440,909.31,141,21.15,170951280,7122.97
1,Chuỗi Homestay Cát Bà Eco,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,142,21.3,172163520,7173.48,29,4.35,35160240,1465.01,19,2.85,23035920,959.83,152,22.8,184287840,7678.66
1,Công ty Cổ phần Địa ốc Hưng Thịnh,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,80,12.0,96993600,4041.4,16,2.4,19398720,808.28,11,1.65,13336560,555.69,85,12.75,103055760,4293.99
1,Nội thất Thông minh SmartHome,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,63,9.45,76382400,3182.6,13,1.95,15761520,656.73,9,1.35,10911840,454.66,67,10.05,81232080,3384.67
1,Công ty TNHH WoodStyle Việt Nam,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,98,14.7,118817040,4950.71,20,3.0,24248400,1010.35,13,1.95,15761520,656.73,105,15.75,127303920,5304.33
1,Kiến trúc & Nội thất Hoàng Hoan,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,143,21.45,173376000,7224.0,29,4.35,35160240,1465.01,20,3.0,24248400,1010.35,152,22.8,184287840,7678.66
1,Công ty Thiết kế Đô thị Á Đông,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,142,21.3,172163520,7173.48,29,4.35,35160240,1465.01,19,2.85,23035920,959.83,152,22.8,184287840,7678.66
1,Tổng thầu Xây dựng Hòa Bình Group,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,50,7.5,60620880,2525.87,10,1.5,12124080,505.17,7,1.05,8486880,353.62,53,7.95,64258080,2677.42
1,Công ty Cổ phần Kiến trúc Xinh,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,85,12.75,103055760,4293.99,17,2.55,20611200,858.8,12,1.8,14549040,606.21,90,13.5,109117920,4546.58
1,Đại lý Bán lẻ Mộc Lan,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,177,26.55,214598160,8941.59,36,5.4,43647120,1818.63,24,3.6,29098080,1212.42,189,28.35,229147200,9547.8
1,Homestay & Resort Hội An Green,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,102,15.3,123666720,5152.78,21,3.15,25460880,1060.87,14,2.1,16973760,707.24,109,16.35,132153840,5506.41
1,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,136,20.4,164889120,6870.38,27,4.05,32735280,1363.97,18,2.7,21823440,909.31,145,21.75,175800960,7325.04
1,Công ty Cổ phần Decor Việt Nam,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,104,15.6,126091680,5253.82,21,3.15,25460880,1060.87,14,2.1,16973760,707.24,111,16.65,134578800,5607.45
1,Tổng thầu Nội thất Trường Thành,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,175,26.25,212173440,8840.56,35,5.25,42434640,1768.11,24,3.6,29098080,1212.42,186,27.9,225510000,9396.25
1,Đại lý Xuất khẩu Gỗ Việt,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,145,21.75,175800720,7325.03,29,4.35,35160240,1465.01,20,3.0,24248400,1010.35,154,23.1,186712560,7779.69
1,Công ty TNHH Nội thất Mộc Mỹ Gia,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,138,20.7,71442240,2976.76,25,3.75,12942480,539.27,28,4.2,14495520,603.98,135,20.25,69889200,2912.05
1,Tập đoàn Xây dựng & Kiến trúc An Phong,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,172,25.8,89044080,3710.17,31,4.65,16048560,668.69,34,5.1,17601840,733.41,169,25.35,87490800,3645.45
1,Tổng thầu Decor Đông Dương,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,99,14.85,51252000,2135.5,18,2.7,9318480,388.27,20,3.0,10353840,431.41,97,14.55,50216640,2092.36
1,Đại lý Xuất nhập khẩu Mộc Việt Hùng,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,102,15.3,52805280,2200.22,19,2.85,9836160,409.84,20,3.0,10353840,431.41,101,15.15,52287600,2178.65
1,Công ty Cổ phần Mỹ Nghệ Cát Tường,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,44,6.6,22778640,949.11,8,1.2,4141680,172.57,9,1.35,4659360,194.14,43,6.45,22260960,927.54
1,Khách sạn Grand Palace Heritage,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,85,12.75,44004240,1833.51,16,2.4,8283120,345.13,17,2.55,8800800,366.7,84,12.6,43486560,1811.94
1,Công ty Thiết kế Không Gian Xanh,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,118,17.7,61088400,2545.35,22,3.3,11389440,474.56,24,3.6,12424800,517.7,116,17.4,60053040,2502.21
1,Chuỗi Siêu thị Nội thất Đẹp,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,84,12.6,43486560,1811.94,15,2.25,7765440,323.56,17,2.55,8800800,366.7,82,12.3,42451200,1768.8
1,Công ty Cổ phần Đầu tư Phú Mỹ,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,109,16.35,56429040,2351.21,20,3.0,10353840,431.41,22,3.3,11389440,474.56,107,16.05,55393440,2308.06
1,Nội thất Nhà Xinh Sài Gòn,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,93,13.95,48145920,2006.08,17,2.55,8800800,366.7,19,2.85,9836160,409.84,91,13.65,47110560,1962.94
1,Văn phòng Đại diện WoodTech VN,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,110,16.5,56946720,2372.78,20,3.0,10353840,431.41,22,3.3,11389440,474.56,108,16.2,55911120,2329.63
1,Công ty TNHH Decor & Art Hà Nội,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,46,6.9,23814000,992.25,8,1.2,4141680,172.57,9,1.35,4659360,194.14,45,6.75,23296320,970.68
1,Công ty Phát triển Đô thị Thăng Long,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,71,10.65,36756480,1531.52,13,1.95,6730080,280.42,14,2.1,7247760,301.99,70,10.5,36238800,1509.95
1,Tổng công ty Lâm nghiệp VinaWood,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,84,12.6,43486560,1811.94,15,2.25,7765440,323.56,17,2.55,8800800,366.7,82,12.3,42451200,1768.8
1,Công ty TNHH Kiến trúc Nhà Việt,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,100,15.0,51769680,2157.07,18,2.7,9318480,388.27,20,3.0,10353840,431.41,98,14.7,50734320,2113.93
1,Đại lý Phân phối Nội thất Minh Hải,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,104,15.6,53840640,2243.36,19,2.85,9836160,409.84,21,3.15,10871760,452.99,102,15.3,52805040,2200.21
1,Chuỗi Homestay Cát Bà Eco,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,97,14.55,50216640,2092.36,18,2.7,9318480,388.27,19,2.85,9836160,409.84,96,14.4,49698960,2070.79
1,Công ty Cổ phần Địa ốc Hưng Thịnh,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,94,14.1,48663600,2027.65,17,2.55,8800800,366.7,19,2.85,9836160,409.84,92,13.8,47628240,1984.51
1,Nội thất Thông minh SmartHome,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,137,20.55,70924560,2955.19,25,3.75,12942480,539.27,27,4.05,13977840,582.41,135,20.25,69889200,2912.05
1,Công ty TNHH WoodStyle Việt Nam,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,72,10.8,37274160,1553.09,13,1.95,6730080,280.42,15,2.25,7765440,323.56,70,10.5,36238800,1509.95
