record_id,date,category_id,sub_category,amount_usd,description
REC-EXP-000177,2026-01-22,EXP_SGNA,Lương bộ phận văn phòng,3404.66,Chi phí phát sinh lương bộ phận văn phòng ngày 22/01
REC-EXP-000178,2026-01-23,EXP_SGNA,Lương bộ phận văn phòng,2000.3,Chi phí phát sinh lương bộ phận văn phòng ngày 23/01
REC-EXP-000179,2026-01-24,EXP_SGNA,Lương bộ phận văn phòng,1719.98,Chi phí phát sinh lương bộ phận văn phòng ngày 24/01
REC-EXP-000180,2026-01-25,EXP_SGNA,Lương bộ phận văn phòng,3129.23,Chi phí phát sinh lương bộ phận văn phòng ngày 25/01
REC-EXP-000181,2026-01-26,EXP_SGNA,Lương bộ phận văn phòng,3274.03,Chi phí phát sinh lương bộ phận văn phòng ngày 26/01
REC-EXP-000182,2026-01-27,EXP_SGNA,Lương bộ phận văn phòng,3379.06,Chi phí phát sinh lương bộ phận văn phòng ngày 27/01
REC-EXP-000183,2026-01-28,EXP_SGNA,Lương bộ phận văn phòng,2041.12,Chi phí phát sinh lương bộ phận văn phòng ngày 28/01
REC-EXP-000184,2026-01-29,EXP_SGNA,Lương bộ phận văn phòng,3052.31,Chi phí phát sinh lương bộ phận văn phòng ngày 29/01
REC-EXP-000185,2026-01-30,EXP_SGNA,Lương bộ phận văn phòng,3270.03,Chi phí phát sinh lương bộ phận văn phòng ngày 30/01
REC-EXP-000186,2026-01-31,EXP_SGNA,Lương bộ phận văn phòng,3566.29,Chi phí phát sinh lương bộ phận văn phòng ngày 31/01
REC-EXP-000187,2026-01-01,EXP_SGNA,Bảo hiểm nhân viên,600.38,Chi phí phát sinh bảo hiểm nhân viên ngày 01/01
REC-EXP-000188,2026-01-02,EXP_SGNA,Bảo hiểm nhân viên,767.74,Chi phí phát sinh bảo hiểm nhân viên ngày 02/01
REC-EXP-000189,2026-01-03,EXP_SGNA,Bảo hiểm nhân viên,752.49,Chi phí phát sinh bảo hiểm nhân viên ngày 03/01
REC-EXP-000190,2026-01-04,EXP_SGNA,Bảo hiểm nhân viên,581.96,Chi phí phát sinh bảo hiểm nhân viên ngày 04/01
REC-EXP-000191,2026-01-05,EXP_SGNA,Bảo hiểm nhân viên,441.21,Chi phí phát sinh bảo hiểm nhân viên ngày 05/01
REC-EXP-000192,2026-01-06,EXP_SGNA,Bảo hiểm nhân viên,691.71,Chi phí phát sinh bảo hiểm nhân viên ngày 06/01
REC-EXP-000193,2026-01-07,EXP_SGNA,Bảo hiểm nhân viên,652.13,Chi phí phát sinh bảo hiểm nhân viên ngày 07/01
REC-EXP-000194,2026-01-08,EXP_SGNA,Bảo hiểm nhân viên,604.18,Chi phí phát sinh bảo hiểm nhân viên ngày 08/01
REC-EXP-000195,2026-01-09,EXP_SGNA,Bảo hiểm nhân viên,474.21,Chi phí phát sinh bảo hiểm nhân viên ngày 09/01
REC-EXP-000196,2026-01-10,EXP_SGNA,Bảo hiểm nhân viên,464.4,Chi phí phát sinh bảo hiểm nhân viên ngày 10/01
REC-EXP-000197,2026-01-11,EXP_SGNA,Bảo hiểm nhân viên,599.47,Chi phí phát sinh bảo hiểm nhân viên ngày 11/01
REC-EXP-000198,2026-01-12,EXP_SGNA,Bảo hiểm nhân viên,335.01,Chi phí phát sinh bảo hiểm nhân viên ngày 12/01
REC-EXP-000199,2026-01-13,EXP_SGNA,Bảo hiểm nhân viên,381.68,Chi phí phát sinh bảo hiểm nhân viên ngày 13/01
REC-EXP-000200,2026-01-14,EXP_SGNA,Bảo hiểm nhân viên,483.62,Chi phí phát sinh bảo hiểm nhân viên ngày 14/01
REC-EXP-000201,2026-01-15,EXP_SGNA,Bảo hiểm nhân viên,688.8,Chi phí phát sinh bảo hiểm nhân viên ngày 15/01
REC-EXP-000202,2026-01-16,EXP_SGNA,Bảo hiểm nhân viên,768.87,Chi phí phát sinh bảo hiểm nhân viên ngày 16/01
REC-EXP-000203,2026-01-17,EXP_SGNA,Bảo hiểm nhân viên,339.79,Chi phí phát sinh bảo hiểm nhân viên ngày 17/01
REC-EXP-000204,2026-01-18,EXP_SGNA,Bảo hiểm nhân viên,673.42,Chi phí phát sinh bảo hiểm nhân viên ngày 18/01
REC-EXP-000205,2026-01-19,EXP_SGNA,Bảo hiểm nhân viên,703.86,Chi phí phát sinh bảo hiểm nhân viên ngày 19/01
REC-EXP-000206,2026-01-20,EXP_SGNA,Bảo hiểm nhân viên,770.44,Chi phí phát sinh bảo hiểm nhân viên ngày 20/01
REC-EXP-000207,2026-01-21,EXP_SGNA,Bảo hiểm nhân viên,688.82,Chi phí phát sinh bảo hiểm nhân viên ngày 21/01
REC-EXP-000208,2026-01-22,EXP_SGNA,Bảo hiểm nhân viên,706.38,Chi phí phát sinh bảo hiểm nhân viên ngày 22/01
REC-EXP-000209,2026-01-23,EXP_SGNA,Bảo hiểm nhân viên,520.35,Chi phí phát sinh bảo hiểm nhân viên ngày 23/01
REC-EXP-000210,2026-01-24,EXP_SGNA,Bảo hiểm nhân viên,592.48,Chi phí phát sinh bảo hiểm nhân viên ngày 24/01
REC-EXP-000211,2026-01-25,EXP_SGNA,Bảo hiểm nhân viên,761.87,Chi phí phát sinh bảo hiểm nhân viên ngày 25/01
REC-EXP-000212,2026-01-26,EXP_SGNA,Bảo hiểm nhân viên,570.38,Chi phí phát sinh bảo hiểm nhân viên ngày 26/01
REC-EXP-000213,2026-01-27,EXP_SGNA,Bảo hiểm nhân viên,695.71,Chi phí phát sinh bảo hiểm nhân viên ngày 27/01
REC-EXP-000214,2026-01-28,EXP_SGNA,Bảo hiểm nhân viên,473.63,Chi phí phát sinh bảo hiểm nhân viên ngày 28/01
REC-EXP-000215,2026-01-29,EXP_SGNA,Bảo hiểm nhân viên,446.69,Chi phí phát sinh bảo hiểm nhân viên ngày 29/01
REC-EXP-000216,2026-01-30,EXP_SGNA,Bảo hiểm nhân viên,298.11,Chi phí phát sinh bảo hiểm nhân viên ngày 30/01
REC-EXP-000217,2026-01-31,EXP_SGNA,Bảo hiểm nhân viên,470.2,Chi phí phát sinh bảo hiểm nhân viên ngày 31/01
REC-EXP-000218,2026-01-01,EXP_SGNA,Điện nước văn phòng,916.14,Chi phí phát sinh điện nước văn phòng ngày 01/01
REC-EXP-000219,2026-01-02,EXP_SGNA,Điện nước văn phòng,665.91,Chi phí phát sinh điện nước văn phòng ngày 02/01
REC-EXP-000220,2026-01-03,EXP_SGNA,Điện nước văn phòng,665.09,Chi phí phát sinh điện nước văn phòng ngày 03/01
REC-EXP-000221,2026-01-04,EXP_SGNA,Điện nước văn phòng,571.51,Chi phí phát sinh điện nước văn phòng ngày 04/01
REC-EXP-000222,2026-01-05,EXP_SGNA,Điện nước văn phòng,690.09,Chi phí phát sinh điện nước văn phòng ngày 05/01
REC-EXP-000223,2026-01-06,EXP_SGNA,Điện nước văn phòng,1284.55,Chi phí phát sinh điện nước văn phòng ngày 06/01
REC-EXP-000224,2026-01-07,EXP_SGNA,Điện nước văn phòng,666.05,Chi phí phát sinh điện nước văn phòng ngày 07/01
REC-EXP-000225,2026-01-08,EXP_SGNA,Điện nước văn phòng,692.12,Chi phí phát sinh điện nước văn phòng ngày 08/01
REC-EXP-000226,2026-01-09,EXP_SGNA,Điện nước văn phòng,532.99,Chi phí phát sinh điện nước văn phòng ngày 09/01
REC-EXP-000227,2026-01-10,EXP_SGNA,Điện nước văn phòng,1061.28,Chi phí phát sinh điện nước văn phòng ngày 10/01
REC-EXP-000228,2026-01-11,EXP_SGNA,Điện nước văn phòng,737.44,Chi phí phát sinh điện nước văn phòng ngày 11/01
REC-EXP-000229,2026-01-12,EXP_SGNA,Điện nước văn phòng,1015.77,Chi phí phát sinh điện nước văn phòng ngày 12/01
REC-EXP-000230,2026-01-13,EXP_SGNA,Điện nước văn phòng,1235.98,Chi phí phát sinh điện nước văn phòng ngày 13/01
REC-EXP-000231,2026-01-14,EXP_SGNA,Điện nước văn phòng,674.34,Chi phí phát sinh điện nước văn phòng ngày 14/01
REC-EXP-000232,2026-01-15,EXP_SGNA,Điện nước văn phòng,1204.87,Chi phí phát sinh điện nước văn phòng ngày 15/01
REC-EXP-000233,2026-01-16,EXP_SGNA,Điện nước văn phòng,487.44,Chi phí phát sinh điện nước văn phòng ngày 16/01
REC-EXP-000234,2026-01-17,EXP_SGNA,Điện nước văn phòng,961.94,Chi phí phát sinh điện nước văn phòng ngày 17/01
REC-EXP-000235,2026-01-18,EXP_SGNA,Điện nước văn phòng,827.63,Chi phí phát sinh điện nước văn phòng ngày 18/01
REC-EXP-000236,2026-01-19,EXP_SGNA,Điện nước văn phòng,1089.62,Chi phí phát sinh điện nước văn phòng ngày 19/01
REC-EXP-000237,2026-01-20,EXP_SGNA,Điện nước văn phòng,633.0,Chi phí phát sinh điện nước văn phòng ngày 20/01
REC-EXP-000238,2026-01-21,EXP_SGNA,Điện nước văn phòng,571.89,Chi phí phát sinh điện nước văn phòng ngày 21/01
REC-EXP-000239,2026-01-22,EXP_SGNA,Điện nước văn phòng,701.88,Chi phí phát sinh điện nước văn phòng ngày 22/01
REC-EXP-000240,2026-01-23,EXP_SGNA,Điện nước văn phòng,784.56,Chi phí phát sinh điện nước văn phòng ngày 23/01
REC-EXP-000241,2026-01-24,EXP_SGNA,Điện nước văn phòng,871.5,Chi phí phát sinh điện nước văn phòng ngày 24/01
REC-EXP-000242,2026-01-25,EXP_SGNA,Điện nước văn phòng,1300.37,Chi phí phát sinh điện nước văn phòng ngày 25/01
REC-EXP-000243,2026-01-26,EXP_SGNA,Điện nước văn phòng,1218.44,Chi phí phát sinh điện nước văn phòng ngày 26/01
REC-EXP-000244,2026-01-27,EXP_SGNA,Điện nước văn phòng,1109.05,Chi phí phát sinh điện nước văn phòng ngày 27/01
REC-EXP-000245,2026-01-28,EXP_SGNA,Điện nước văn phòng,586.27,Chi phí phát sinh điện nước văn phòng ngày 28/01
REC-EXP-000246,2026-01-29,EXP_SGNA,Điện nước văn phòng,1065.97,Chi phí phát sinh điện nước văn phòng ngày 29/01
REC-EXP-000247,2026-01-30,EXP_SGNA,Điện nước văn phòng,1048.62,Chi phí phát sinh điện nước văn phòng ngày 30/01
REC-EXP-000248,2026-01-31,EXP_SGNA,Điện nước văn phòng,1127.68,Chi phí phát sinh điện nước văn phòng ngày 31/01
REC-EXP-000249,2026-01-01,EXP_SGNA,Chi phí văn phòng phẩm,336.95,Chi phí phát sinh chi phí văn phòng phẩm ngày 01/01
REC-EXP-000250,2026-01-02,EXP_SGNA,Chi phí văn phòng phẩm,375.96,Chi phí phát sinh chi phí văn phòng phẩm ngày 02/01
REC-EXP-000251,2026-01-03,EXP_SGNA,Chi phí văn phòng phẩm,365.16,Chi phí phát sinh chi phí văn phòng phẩm ngày 03/01
REC-EXP-000252,2026-01-04,EXP_SGNA,Chi phí văn phòng phẩm,403.87,Chi phí phát sinh chi phí văn phòng phẩm ngày 04/01
REC-EXP-000253,2026-01-05,EXP_SGNA,Chi phí văn phòng phẩm,387.58,Chi phí phát sinh chi phí văn phòng phẩm ngày 05/01
REC-EXP-000254,2026-01-06,EXP_SGNA,Chi phí văn phòng phẩm,452.09,Chi phí phát sinh chi phí văn phòng phẩm ngày 06/01
REC-EXP-000255,2026-01-07,EXP_SGNA,Chi phí văn phòng phẩm,482.84,Chi phí phát sinh chi phí văn phòng phẩm ngày 07/01
REC-EXP-000256,2026-01-08,EXP_SGNA,Chi phí văn phòng phẩm,429.3,Chi phí phát sinh chi phí văn phòng phẩm ngày 08/01
REC-EXP-000257,2026-01-09,EXP_SGNA,Chi phí văn phòng phẩm,386.74,Chi phí phát sinh chi phí văn phòng phẩm ngày 09/01
REC-EXP-000258,2026-01-10,EXP_SGNA,Chi phí văn phòng phẩm,439.59,Chi phí phát sinh chi phí văn phòng phẩm ngày 10/01
REC-EXP-000259,2026-01-11,EXP_SGNA,Chi phí văn phòng phẩm,384.92,Chi phí phát sinh chi phí văn phòng phẩm ngày 11/01
REC-EXP-000260,2026-01-12,EXP_SGNA,Chi phí văn phòng phẩm,397.48,Chi phí phát sinh chi phí văn phòng phẩm ngày 12/01
REC-EXP-000261,2026-01-13,EXP_SGNA,Chi phí văn phòng phẩm,487.47,Chi phí phát sinh chi phí văn phòng phẩm ngày 13/01
REC-EXP-000262,2026-01-14,EXP_SGNA,Chi phí văn phòng phẩm,236.91,Chi phí phát sinh chi phí văn phòng phẩm ngày 14/01
REC-EXP-000263,2026-01-15,EXP_SGNA,Chi phí văn phòng phẩm,442.57,Chi phí phát sinh chi phí văn phòng phẩm ngày 15/01
REC-EXP-000264,2026-01-16,EXP_SGNA,Chi phí văn phòng phẩm,298.23,Chi phí phát sinh chi phí văn phòng phẩm ngày 16/01
REC-EXP-000265,2026-01-17,EXP_SGNA,Chi phí văn phòng phẩm,280.31,Chi phí phát sinh chi phí văn phòng phẩm ngày 17/01
REC-EXP-000266,2026-01-18,EXP_SGNA,Chi phí văn phòng phẩm,248.56,Chi phí phát sinh chi phí văn phòng phẩm ngày 18/01
REC-EXP-000267,2026-01-19,EXP_SGNA,Chi phí văn phòng phẩm,438.04,Chi phí phát sinh chi phí văn phòng phẩm ngày 19/01
REC-EXP-000268,2026-01-20,EXP_SGNA,Chi phí văn phòng phẩm,452.51,Chi phí phát sinh chi phí văn phòng phẩm ngày 20/01
REC-EXP-000269,2026-01-21,EXP_SGNA,Chi phí văn phòng phẩm,180.51,Chi phí phát sinh chi phí văn phòng phẩm ngày 21/01
REC-EXP-000270,2026-01-22,EXP_SGNA,Chi phí văn phòng phẩm,189.31,Chi phí phát sinh chi phí văn phòng phẩm ngày 22/01
REC-EXP-000271,2026-01-23,EXP_SGNA,Chi phí văn phòng phẩm,347.88,Chi phí phát sinh chi phí văn phòng phẩm ngày 23/01
REC-EXP-000272,2026-01-24,EXP_SGNA,Chi phí văn phòng phẩm,360.68,Chi phí phát sinh chi phí văn phòng phẩm ngày 24/01
REC-EXP-000273,2026-01-25,EXP_SGNA,Chi phí văn phòng phẩm,209.35,Chi phí phát sinh chi phí văn phòng phẩm ngày 25/01
REC-EXP-000274,2026-01-26,EXP_SGNA,Chi phí văn phòng phẩm,354.73,Chi phí phát sinh chi phí văn phòng phẩm ngày 26/01
REC-EXP-000275,2026-01-27,EXP_SGNA,Chi phí văn phòng phẩm,411.74,Chi phí phát sinh chi phí văn phòng phẩm ngày 27/01
REC-EXP-000276,2026-01-28,EXP_SGNA,Chi phí văn phòng phẩm,188.36,Chi phí phát sinh chi phí văn phòng phẩm ngày 28/01
REC-EXP-000277,2026-01-29,EXP_SGNA,Chi phí văn phòng phẩm,407.22,Chi phí phát sinh chi phí văn phòng phẩm ngày 29/01
REC-EXP-000278,2026-01-30,EXP_SGNA,Chi phí văn phòng phẩm,433.03,Chi phí phát sinh chi phí văn phòng phẩm ngày 30/01
REC-EXP-000279,2026-01-31,EXP_SGNA,Chi phí văn phòng phẩm,440.11,Chi phí phát sinh chi phí văn phòng phẩm ngày 31/01
REC-EXP-000280,2026-01-01,EXP_SGNA,"Dịch vụ internet, viễn thông",481.72,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 01/01"
REC-EXP-000281,2026-01-02,EXP_SGNA,"Dịch vụ internet, viễn thông",242.12,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 02/01"
REC-EXP-000282,2026-01-03,EXP_SGNA,"Dịch vụ internet, viễn thông",382.24,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 03/01"
REC-EXP-000283,2026-01-04,EXP_SGNA,"Dịch vụ internet, viễn thông",233.88,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 04/01"
REC-EXP-000284,2026-01-05,EXP_SGNA,"Dịch vụ internet, viễn thông",313.92,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 05/01"
REC-EXP-000285,2026-01-06,EXP_SGNA,"Dịch vụ internet, viễn thông",265.89,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 06/01"
REC-EXP-000286,2026-01-07,EXP_SGNA,"Dịch vụ internet, viễn thông",459.66,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 07/01"
REC-EXP-000287,2026-01-08,EXP_SGNA,"Dịch vụ internet, viễn thông",397.37,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 08/01"
REC-EXP-000288,2026-01-09,EXP_SGNA,"Dịch vụ internet, viễn thông",494.58,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 09/01"
REC-EXP-000289,2026-01-10,EXP_SGNA,"Dịch vụ internet, viễn thông",444.82,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 10/01"
REC-EXP-000290,2026-01-11,EXP_SGNA,"Dịch vụ internet, viễn thông",225.02,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 11/01"
REC-EXP-000291,2026-01-12,EXP_SGNA,"Dịch vụ internet, viễn thông",368.01,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 12/01"
REC-EXP-000292,2026-01-13,EXP_SGNA,"Dịch vụ internet, viễn thông",302.61,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 13/01"
REC-EXP-000293,2026-01-14,EXP_SGNA,"Dịch vụ internet, viễn thông",483.22,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 14/01"
REC-EXP-000294,2026-01-15,EXP_SGNA,"Dịch vụ internet, viễn thông",430.22,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 15/01"
REC-EXP-000295,2026-01-16,EXP_SGNA,"Dịch vụ internet, viễn thông",405.34,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 16/01"
REC-EXP-000296,2026-01-17,EXP_SGNA,"Dịch vụ internet, viễn thông",525.4,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 17/01"
REC-EXP-000297,2026-01-18,EXP_SGNA,"Dịch vụ internet, viễn thông",230.25,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 18/01"
REC-EXP-000298,2026-01-19,EXP_SGNA,"Dịch vụ internet, viễn thông",326.52,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 19/01"
REC-EXP-000299,2026-01-20,EXP_SGNA,"Dịch vụ internet, viễn thông",423.29,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 20/01"
REC-EXP-000300,2026-01-21,EXP_SGNA,"Dịch vụ internet, viễn thông",273.58,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 21/01"
REC-EXP-000301,2026-01-22,EXP_SGNA,"Dịch vụ internet, viễn thông",240.45,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 22/01"
REC-EXP-000302,2026-01-23,EXP_SGNA,"Dịch vụ internet, viễn thông",383.12,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 23/01"
REC-EXP-000303,2026-01-24,EXP_SGNA,"Dịch vụ internet, viễn thông",465.91,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 24/01"
REC-EXP-000304,2026-01-25,EXP_SGNA,"Dịch vụ internet, viễn thông",322.69,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 25/01"
REC-EXP-000305,2026-01-26,EXP_SGNA,"Dịch vụ internet, viễn thông",415.65,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 26/01"
REC-EXP-000306,2026-01-27,EXP_SGNA,"Dịch vụ internet, viễn thông",441.7,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 27/01"
REC-EXP-000307,2026-01-28,EXP_SGNA,"Dịch vụ internet, viễn thông",342.93,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 28/01"
REC-EXP-000308,2026-01-29,EXP_SGNA,"Dịch vụ internet, viễn thông",310.66,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 29/01"
REC-EXP-000309,2026-01-30,EXP_SGNA,"Dịch vụ internet, viễn thông",181.95,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 30/01"
REC-EXP-000310,2026-01-31,EXP_SGNA,"Dịch vụ internet, viễn thông",435.29,"Chi phí phát sinh dịch vụ internet, viễn thông ngày 31/01"
REC-EXP-000311,2026-01-01,EXP_SGNA,Khấu hao tài sản văn phòng,367.28,Chi phí phát sinh khấu hao tài sản văn phòng ngày 01/01
REC-EXP-000312,2026-01-02,EXP_SGNA,Khấu hao tài sản văn phòng,1068.66,Chi phí phát sinh khấu hao tài sản văn phòng ngày 02/01
REC-EXP-000313,2026-01-03,EXP_SGNA,Khấu hao tài sản văn phòng,416.97,Chi phí phát sinh khấu hao tài sản văn phòng ngày 03/01
REC-EXP-000314,2026-01-04,EXP_SGNA,Khấu hao tài sản văn phòng,986.44,Chi phí phát sinh khấu hao tài sản văn phòng ngày 04/01
REC-EXP-000315,2026-01-05,EXP_SGNA,Khấu hao tài sản văn phòng,612.07,Chi phí phát sinh khấu hao tài sản văn phòng ngày 05/01
REC-EXP-000316,2026-01-06,EXP_SGNA,Khấu hao tài sản văn phòng,445.69,Chi phí phát sinh khấu hao tài sản văn phòng ngày 06/01
REC-EXP-000317,2026-01-07,EXP_SGNA,Khấu hao tài sản văn phòng,707.02,Chi phí phát sinh khấu hao tài sản văn phòng ngày 07/01
REC-EXP-000318,2026-01-08,EXP_SGNA,Khấu hao tài sản văn phòng,536.75,Chi phí phát sinh khấu hao tài sản văn phòng ngày 08/01
REC-EXP-000319,2026-01-09,EXP_SGNA,Khấu hao tài sản văn phòng,534.76,Chi phí phát sinh khấu hao tài sản văn phòng ngày 09/01
REC-EXP-000320,2026-01-10,EXP_SGNA,Khấu hao tài sản văn phòng,579.04,Chi phí phát sinh khấu hao tài sản văn phòng ngày 10/01
REC-EXP-000321,2026-01-11,EXP_SGNA,Khấu hao tài sản văn phòng,1006.01,Chi phí phát sinh khấu hao tài sản văn phòng ngày 11/01
REC-EXP-000322,2026-01-12,EXP_SGNA,Khấu hao tài sản văn phòng,888.87,Chi phí phát sinh khấu hao tài sản văn phòng ngày 12/01
REC-EXP-000323,2026-01-13,EXP_SGNA,Khấu hao tài sản văn phòng,738.21,Chi phí phát sinh khấu hao tài sản văn phòng ngày 13/01
REC-EXP-000324,2026-01-14,EXP_SGNA,Khấu hao tài sản văn phòng,684.08,Chi phí phát sinh khấu hao tài sản văn phòng ngày 14/01
REC-EXP-000325,2026-01-15,EXP_SGNA,Khấu hao tài sản văn phòng,1044.07,Chi phí phát sinh khấu hao tài sản văn phòng ngày 15/01
REC-EXP-000326,2026-01-16,EXP_SGNA,Khấu hao tài sản văn phòng,1014.11,Chi phí phát sinh khấu hao tài sản văn phòng ngày 16/01
